Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,13-FEB-2026 15:00:00,15:11:04,48.99,4.34,-419640.66,419645,247564,1127.0,1136.3,1146.2,1115.6,1127.54,-1.520447396015387,-17.40000000000009
ABB,13-FEB-2026 15:00:00,15:11:04,81.57,1.41,-133689.59,133691,61695,5790.5,5788.5,5855.0,5726.5,5798.69,0.03455126544009674,2.0
ABCAPITAL,13-FEB-2026 15:00:00,15:11:04,161.79,47.9,-4555115.1,4555163,1993355,336.35,344.0,344.0,335.45,337.78,-2.4082402437255053,-8.299999999999955
ADANIENSOL,13-FEB-2026 15:00:00,15:11:04,122.94,12.43,-1204059.57,1204072,643458,988.85,1017.0,1017.0,980.15,989.31,-3.3193195150567005,-33.94999999999993
ADANIENT,13-FEB-2026 15:00:00,15:11:04,260.64,12.08,-1153826.92,1153839,438683,2143.9,2210.0,2210.0,2140.1,2157.19,-3.0698978207794596,-67.90000000000009
ADANIGREEN,13-FEB-2026 15:00:00,15:11:04,255.51,26.68,-2586727.32,2586754,1165684,950.85,988.9,989.9,943.75,957.6,-4.691023906179518,-46.799999999999955
ADANIPORTS,13-FEB-2026 15:00:00,15:11:04,204.09,13.42,-1210282.58,1210296,718918,1522.0,1543.0,1543.0,1508.8,1520.54,-1.4057135453779908,-21.700000000000045
ALKEM,13-FEB-2026 15:00:00,15:11:04,286.97,5.23,-473138.77,473144,158232,5410.0,5850.0,5850.0,5331.5,5489.87,-7.844306277148454,-460.5
AMBER,13-FEB-2026 15:00:00,15:11:04,256.84,3.32,-324407.68,324411,142380,7729.0,7750.0,7820.5,7660.0,7726.09,-0.7129552315498747,-55.5
AMBUJACEM,13-FEB-2026 15:00:00,15:11:06,56.11,10.75,-953190.25,953201,455999,520.2,526.85,530.5,517.25,521.86,-2.3740264614807125,-12.649999999999977
ANGELONE,13-FEB-2026 15:00:00,15:11:06,151.84,5.63,-538950.37,538956,164659,2696.7,2709.0,2733.4,2669.8,2698.2,-2.0094476744186114,-55.30000000000018
APLAPOLLO,13-FEB-2026 15:00:00,15:11:05,62.08,2.76,-246321.24,246324,128680,2244.1,2272.4,2272.8,2237.8,2252.56,-1.2671037001187988,-28.800000000000182
APOLLOHOSP,13-FEB-2026 15:00:00,15:11:06,294.55,3.89,-366615.11,366619,216909,7547.5,7518.0,7598.0,7485.0,7562.53,0.1127470486801963,8.5
ASHOKLEY,13-FEB-2026 15:00:00,15:11:06,499.93,241.56,-23085281.44,23085523,12506729,204.7,210.12,212.87,204.0,206.96,-2.9949767794521946,-6.320000000000022
ASIANPAINT,13-FEB-2026 15:00:00,15:11:06,130.99,5.49,-475438.51,475444,290881,2365.3,2408.9,2411.8,2363.8,2383.91,-1.87512964115328,-45.19999999999982
ASTRAL,13-FEB-2026 15:00:00,15:11:06,65.32,4.12,-351475.88,351480,149731,1594.5,1589.0,1604.6,1559.5,1583.91,0.1822065845689929,2.900000000000091
AUBANK,13-FEB-2026 15:00:00,15:11:06,160.9,16.15,-1512726.85,1512743,901798,994.55,998.1,1004.6,984.65,996.28,-0.6046372176694051,-6.050000000000068
AUROPHARMA,13-FEB-2026 15:00:00,15:11:06,101.34,8.86,-789657.14,789666,260223,1140.9,1149.1,1155.4,1126.8,1144.43,-1.4681751446584332,-17.0
AXISBANK,13-FEB-2026 15:00:00,15:11:07,555.32,41.73,-3896231.27,3896273,2521420,1332.9,1341.3,1346.5,1316.1,1330.91,-0.5298507462686499,-7.099999999999909
BAJAJ-AUTO,13-FEB-2026 15:00:00,15:11:07,103.43,1.05,-97356.95,97358,39157,9762.5,9800.5,9900.5,9748.0,9811.51,-0.7876016260162602,-77.5
BAJAJFINSV,13-FEB-2026 15:00:00,15:11:07,118.22,5.84,-542290.16,542296,339434,2022.5,2035.0,2035.0,2012.7,2023.44,-0.7167051200235585,-14.599999999999909
BAJAJHLDNG,13-FEB-2026 15:00:00,15:11:07,29.88,0.27,-24568.73,24569,12535,10875.0,11040.0,11040.0,10821.0,10884.82,-1.4945652173913044,-165.0
BAJFINANCE,13-FEB-2026 15:00:00,15:11:07,1515.52,149.85,-14432838.15,14432988,8632143,1018.5,995.0,1022.45,992.8,1011.38,1.9417475728155318,19.399999999999977
BANDHANBNK,13-FEB-2026 15:00:00,15:11:07,61.14,36.62,-3350703.38,3350740,1420045,165.6,168.1,170.03,165.4,166.98,-2.323935354488615,-3.9399999999999977
BANKBARODA,13-FEB-2026 15:00:00,15:11:07,156.71,54.73,-5207124.27,5207179,2788852,287.3,287.3,287.75,284.6,286.33,-0.879765395894432,-2.5500000000000114
BANKINDIA,13-FEB-2026 15:00:00,15:11:07,115.86,71.32,-6794979.68,6795051,2957043,161.9,164.1,164.45,161.26,162.45,-2.045014520813163,-3.3799999999999955
BDL,13-FEB-2026 15:00:00,15:11:08,116.12,9.28,-870168.72,870178,268728,1243.0,1267.6,1267.9,1240.3,1251.13,-2.249134948096879,-28.59999999999991
BEL,13-FEB-2026 15:00:00,15:11:08,552.31,125.05,-11544359.95,11544485,5792877,435.8,443.9,446.2,435.4,441.72,-1.824735300743403,-8.099999999999966
BHARATFORG,13-FEB-2026 15:00:00,15:11:08,719.38,40.91,-3991230.09,3991271,1415149,1739.4,1756.9,1784.2,1725.9,1758.28,0.7355070365436988,12.700000000000045
BHARTIARTL,13-FEB-2026 15:00:00,15:11:09,870.83,43.31,-4036244.69,4036288,2283741,2005.0,2013.9,2024.2,2001.8,2010.52,-0.47158103747828245,-9.5
BHEL,13-FEB-2026 15:00:00,15:11:09,672.41,260.61,-25441528.39,25441789,14578232,255.95,257.0,262.2,254.7,258.01,-1.7843438219493608,-4.650000000000034
BIOCON,13-FEB-2026 15:00:00,15:11:09,189.99,50.3,-4900502.7,4900553,1101329,378.2,374.0,381.9,368.3,377.71,0.8398880149313365,3.1499999999999773
BLUESTARCO,13-FEB-2026 15:00:00,15:11:09,108.52,5.44,-519614.56,519620,247754,2000.6,1960.0,2015.0,1952.3,1993.84,1.3475177304964492,26.59999999999991
BOSCHLTD,13-FEB-2026 15:00:00,15:11:09,40.52,0.11,-10014.89,10015,4184,35685.0,36415.0,36420.0,35665.0,35969.3,-2.219482120838471,-810.0
BPCL,13-FEB-2026 15:00:00,15:11:09,77.81,20.73,-1821861.27,1821882,921168,374.05,377.45,378.4,373.6,375.42,-0.9663754302356307,-3.6499999999999773
BRITANNIA,13-FEB-2026 15:00:00,15:11:09,77.08,1.28,-116915.72,116917,61017,5981.5,6080.0,6098.5,5976.0,6017.13,-1.9747623729924617,-120.5
BSE,13-FEB-2026 15:00:00,15:11:10,1081.1,35.43,-3413003.57,3413039,1076089,3023.5,3100.0,3127.0,3017.9,3051.45,-3.808220921354029,-119.69999999999982
CAMS,13-FEB-2026 15:00:00,15:11:10,31.38,4.35,-426858.65,426863,153495,721.85,726.0,728.8,715.0,721.26,-1.170591456736029,-8.549999999999955
CANBK,13-FEB-2026 15:00:00,15:11:10,176.93,124.37,-11812736.63,11812861,5524978,141.8,143.8,143.8,141.46,142.26,-2.0785857330294806,-3.009999999999991
CDSL,13-FEB-2026 15:00:00,15:11:10,206.08,15.41,-1483945.59,1483961,509300,1335.9,1350.0,1359.0,1321.1,1337.03,-2.503284192088743,-34.299999999999955
CGPOWER,13-FEB-2026 15:00:00,15:11:10,63.55,9.36,-871009.64,871019,349265,680.5,680.0,684.5,671.4,678.84,-0.6714348270325533,-4.600000000000023
CHOLAFIN,13-FEB-2026 15:00:00,15:11:10,173.59,10.15,-918216.85,918227,634789,1709.3,1727.3,1731.0,1703.0,1709.7,-1.299226238595681,-22.5
