Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,01-FEB-2026 10:00:00,10:11:35,0.62,0.0,-179.0,179,88,34345.0,34390.0,34475.0,34005.0,34272.8,-0.1308519918580983,-45.0
AADHARHFC,01-FEB-2026 10:00:00,10:11:35,5.17,1.07,-103340.93,103342,57597,482.25,491.5,493.0,478.55,484.63,-1.8420516995725649,-9.050000000000011
AARTIDRUGS,01-FEB-2026 10:00:00,10:11:35,0.45,0.12,-10854.88,10855,7914,383.0,375.4,383.0,375.4,379.27,0.5117438656344282,1.9499999999999886
AARTIIND,01-FEB-2026 10:00:00,10:11:35,2.0,0.54,-52521.46,52522,31829,368.0,371.95,371.95,367.3,369.08,-1.061970694985882,-3.9499999999999886
AARTIPHARM,01-FEB-2026 10:00:00,10:11:35,1.71,0.23,-14984.77,14985,9157,753.65,753.3,761.6,741.1,748.87,0.05974508762611946,0.4499999999999318
AAVAS,01-FEB-2026 10:00:00,10:11:36,1.24,0.09,-7061.91,7062,4491,1451.4,1457.1,1457.1,1436.6,1446.26,-0.67747895709299,-9.899999999999864
ABBOTINDIA,01-FEB-2026 10:00:00,10:11:35,0.65,0.0,-229.0,229,152,27480.0,27690.0,27690.0,27405.0,27504.23,-0.30836205332849626,-85.0
ABDL,01-FEB-2026 10:00:00,10:11:36,5.75,1.18,-107417.82,107419,54603,484.55,486.9,499.0,475.0,485.93,-0.3291165278206245,-1.599999999999966
ABFRL,01-FEB-2026 10:00:00,10:11:35,3.51,5.3,-482007.7,482013,290934,66.85,67.0,67.2,65.26,66.15,0.6625508206595359,0.4399999999999977
ABLBL,01-FEB-2026 10:00:00,10:11:37,0.67,0.64,-52557.36,52558,30619,104.86,105.4,105.41,104.14,104.89,-0.1618585166143023,-0.1700000000000017
ABREL,01-FEB-2026 10:00:00,10:11:37,1.97,0.15,-12106.85,12107,7823,1272.2,1279.7,1280.5,1261.7,1273.39,0.45799115603284535,5.7999999999999545
ABSLAMC,01-FEB-2026 10:00:00,10:11:37,1.55,0.21,-16448.79,16449,10196,750.6,751.0,760.0,747.05,751.16,-1.1653170057278324,-8.850000000000023
ACC,01-FEB-2026 10:00:00,10:11:37,2.74,0.17,-15107.83,15108,9644,1643.8,1654.0,1654.0,1632.6,1642.2,0.4215284989919887,6.899999999999864
ACE,01-FEB-2026 10:00:00,10:11:37,1.89,0.22,-21205.78,21206,13893,854.9,855.0,857.7,847.25,853.39,0.6356680400235406,5.399999999999977
ACI,01-FEB-2026 10:00:00,10:11:37,0.48,0.08,-7489.92,7490,4322,566.4,566.05,575.0,561.55,567.14,0.061831993640141816,0.35000000000002274
ACMESOLAR,01-FEB-2026 10:00:00,10:11:37,2.72,1.19,-109830.81,109832,50408,226.7,227.9,231.82,225.8,228.87,0.4074763043670775,0.9199999999999875
ACUTAAS,01-FEB-2026 10:00:00,10:11:37,5.45,0.29,-27303.71,27304,16818,1906.0,1910.5,1920.5,1888.0,1903.29,-0.33986928104575165,-6.5
ADANIPOWER,01-FEB-2026 10:00:00,10:11:37,42.73,31.41,-2971302.59,2971334,1585181,135.78,136.5,139.86,134.45,136.06,0.2954646181119853,0.4000000000000057
ADVENZYMES,01-FEB-2026 10:00:00,10:11:38,1.1,0.39,-30892.61,30893,21917,286.0,289.0,290.0,282.0,286.53,-3.6388140161725104,-10.800000000000011
AEGISLOG,01-FEB-2026 10:00:00,10:11:38,3.08,0.43,-40735.57,40736,23739,711.0,723.0,723.0,705.85,709.55,-2.6694045174537986,-19.5
AEGISVOPAK,01-FEB-2026 10:00:00,10:11:38,1.81,0.8,-71256.2,71257,23080,226.48,233.98,233.98,223.1,226.32,-0.14549623032494707,-0.3300000000000125
AETHER,01-FEB-2026 10:00:00,10:11:38,1.69,0.17,-16270.83,16271,9301,999.3,1006.9,1006.9,990.0,997.48,-0.2694610778443159,-2.7000000000000455
AFCONS,01-FEB-2026 10:00:00,10:11:38,1.01,0.3,-28054.7,28055,18956,335.6,331.8,336.9,331.8,334.48,1.2062726176115801,4.0
AFFLE,01-FEB-2026 10:00:00,10:11:38,7.28,0.47,-41414.53,41415,19897,1558.5,1577.2,1579.9,1534.1,1556.96,0.7303516028955503,11.299999999999955
AGARWALEYE,01-FEB-2026 10:00:00,10:11:38,9.1,1.99,-170690.01,170692,44798,457.45,431.65,463.95,429.7,456.86,5.707683419988443,24.69999999999999
AGI,01-FEB-2026 10:00:00,10:11:38,0.59,0.09,-8816.91,8817,4999,628.8,624.95,637.1,620.2,628.61,0.6160492839427008,3.849999999999909
AHLUCONT,01-FEB-2026 10:00:00,10:11:38,0.15,0.02,-1703.98,1704,1016,861.7,851.4,861.7,851.4,855.86,-0.2604317379477979,-2.25
AIAENG,01-FEB-2026 10:00:00,10:11:39,0.59,0.02,-1406.98,1407,907,3911.5,3901.1,3957.4,3901.1,3923.05,-1.942842817748809,-77.5
AIIL,01-FEB-2026 10:00:00,10:11:39,1.67,0.33,-29832.67,29833,16503,505.7,500.0,506.75,500.0,503.09,0.09897070467141728,0.5
AJANTPHARM,01-FEB-2026 10:00:00,10:11:40,1.81,0.06,-6235.94,6236,3500,2763.8,2813.0,2824.8,2745.3,2780.19,-0.6506344584636367,-18.09999999999991
AJAXENGG,01-FEB-2026 10:00:00,10:11:40,0.21,0.04,-3012.96,3013,2316,521.15,518.7,528.0,515.0,517.81,0.4723346828609855,2.449999999999932
AKUMS,01-FEB-2026 10:00:00,10:11:40,0.55,0.13,-12164.87,12165,8257,433.35,440.45,444.4,433.0,437.45,-1.4105335001706263,-6.199999999999989
AKZOINDIA,01-FEB-2026 10:00:00,10:11:40,0.28,0.01,-947.99,948,641,2783.1,2800.0,2812.4,2778.0,2794.96,-0.6035714285714318,-16.90000000000009
ALIVUS,01-FEB-2026 10:00:00,10:11:40,1.02,0.11,-8635.89,8636,5214,937.05,961.05,961.05,931.7,940.42,-2.497268612455127,-24.0
ALKYLAMINE,01-FEB-2026 10:00:00,10:11:40,1.14,0.07,-4192.93,4193,3323,1564.8,1560.0,1569.2,1540.0,1553.42,-0.3692856233286613,-5.7999999999999545
