Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,-,15:11:36,12.09,0.04,0.04,0,0,34000.0,33435.0,34150.0,33250.0,33819.1,1.8726591760299627,625.0
AADHARHFC,-,15:11:36,20.11,4.29,4.29,0,0,470.85,466.4,471.5,466.4,469.18,0.17019466014254045,0.8000000000000114
AARTIDRUGS,21-JAN-2026 15:00:00,15:11:36,2.86,0.77,-75043.23,75044,39990,372.05,375.05,378.0,366.85,372.45,-0.7998933475536594,-3.0
AARTIIND,21-JAN-2026 15:00:00,15:11:36,19.18,5.61,-544559.39,544565,207152,339.6,342.2,345.75,338.05,341.87,-1.7787418655097549,-6.149999999999977
AARTIPHARM,-,15:11:36,35.46,4.54,4.54,0,0,792.0,754.35,805.0,745.1,781.34,5.228193715538434,39.35000000000002
AAVAS,21-JAN-2026 15:00:00,15:11:36,52.65,3.84,-379582.16,379586,283708,1387.6,1374.0,1397.1,1351.1,1372.44,0.20943164584385524,2.8999999999998636
ABBOTINDIA,-,15:11:36,9.57,0.04,0.04,0,0,27600.0,27260.0,27600.0,26930.0,27270.77,1.4332965821389196,390.0
ABDL,-,15:11:36,22.0,5.04,5.04,0,0,434.1,439.5,442.55,429.5,436.26,-1.2286689419795171,-5.399999999999977
ABFRL,21-JAN-2026 15:00:00,15:11:36,85.94,130.61,-11523280.39,11523411,4344202,64.75,67.9,68.23,64.45,65.8,-4.568901989683116,-3.0999999999999943
ABLBL,21-JAN-2026 15:00:00,15:11:37,27.99,24.84,-2344028.16,2344053,1440590,113.97,112.0,114.89,110.17,112.71,0.6446485340868987,0.730000000000004
ABREL,-,15:11:37,47.63,3.5,3.5,0,0,1348.2,1385.6,1390.9,1342.3,1361.53,-1.8134149005898963,-24.899999999999864
ABSLAMC,-,15:11:37,13.23,1.69,1.69,0,0,784.0,784.0,797.9,773.05,784.78,-0.3368715438886388,-2.6499999999999773
ACC,21-JAN-2026 15:00:00,15:11:37,28.62,1.69,-158207.31,158209,61851,1711.3,1696.8,1714.9,1673.1,1696.78,0.8545497406883545,14.5
ACE,-,15:11:37,26.88,3.36,3.36,0,0,793.05,804.0,813.2,787.35,800.22,-1.3619402985074684,-10.950000000000045
ACI,21-JAN-2026 15:00:00,15:11:37,8.2,1.54,-137610.46,137612,55310,532.35,525.0,549.0,517.3,531.87,-0.5139226312838722,-2.75
ACMESOLAR,-,15:11:37,14.5,7.08,7.08,0,0,203.34,208.0,210.26,202.0,204.88,-3.023655093475774,-6.340000000000003
ACUTAAS,21-JAN-2026 15:00:00,15:11:37,55.88,3.5,-336872.5,336876,169952,1600.0,1621.5,1636.2,1570.0,1598.39,-1.6292652935751613,-26.5
ADANIPOWER,21-JAN-2026 15:00:00,15:11:37,247.58,180.23,-17480847.77,17481028,6768401,137.69,137.5,139.64,134.8,137.37,0.15274949083503636,0.21000000000000796
ADVENZYMES,-,15:11:38,4.89,1.81,1.81,0,0,273.6,266.0,274.05,264.85,269.73,1.1086474501108647,3.0
AEGISLOG,21-JAN-2026 15:00:00,15:11:39,38.8,5.9,-577336.1,577342,348162,658.85,665.0,672.7,647.9,658.07,-2.087977411205224,-14.049999999999955
AEGISVOPAK,21-JAN-2026 15:00:00,15:11:39,6.92,3.45,-337086.55,337090,143727,198.0,206.54,206.57,198.0,200.83,-2.941176470588235,-6.0
AETHER,-,15:11:39,21.87,2.29,2.29,0,0,961.0,969.0,974.0,941.3,953.21,-0.5639194991981008,-5.4500000000000455
AFCONS,-,15:11:39,13.84,4.04,4.04,0,0,342.5,348.0,348.05,339.2,342.73,-2.1009003858796693,-7.350000000000023
AFFLE,21-JAN-2026 15:00:00,15:11:39,30.6,1.9,-182011.1,182013,81020,1611.7,1645.2,1645.2,1586.8,1607.96,-2.6927488981464656,-44.59999999999991
AGARWALEYE,21-JAN-2026 15:00:00,15:11:39,5.54,1.2,-115807.8,115809,35898,472.95,474.0,474.0,448.0,461.53,0.32880780653373176,1.5500000000000114
AGI,-,15:11:39,3.63,0.58,0.58,0,0,629.85,636.9,638.9,618.8,628.34,-1.1069241639189755,-7.0499999999999545
AHLUCONT,-,15:11:39,7.63,0.88,0.88,0,0,876.8,855.0,883.45,846.0,863.75,1.7110376428281424,14.75
AIAENG,21-JAN-2026 15:00:00,15:11:40,23.74,0.64,-60225.36,60226,42338,3725.0,3740.2,3798.7,3692.1,3730.94,-0.41704539378709055,-15.599999999999909
AIIL,21-JAN-2026 15:00:00,15:11:40,42.68,7.41,-714771.59,714779,195761,569.9,595.0,595.0,565.0,576.23,-6.589083756761194,-40.200000000000045
AJANTPHARM,-,15:11:40,49.21,1.83,1.83,0,0,2716.5,2679.0,2723.6,2666.4,2692.02,1.2033380523060944,32.30000000000018
AJAXENGG,-,15:11:40,4.6,0.88,0.88,0,0,522.75,544.0,544.0,515.5,523.55,-4.073768235617955,-22.200000000000045
AKUMS,-,15:11:40,5.5,1.32,1.32,0,0,419.95,423.5,425.0,409.3,417.61,-0.35591410606240365,-1.5
AKZOINDIA,-,15:11:40,19.34,0.66,0.66,0,0,2940.0,2960.0,2992.8,2921.0,2947.87,-1.1066635271956706,-32.90000000000009
ALIVUS,-,15:11:40,8.74,1.02,1.02,0,0,862.4,855.3,866.0,843.65,859.12,-0.6852075775896868,-5.9500000000000455
ALKYLAMINE,21-JAN-2026 15:00:00,15:11:40,46.03,2.87,-281958.13,281961,42494,1591.0,1549.9,1625.1,1533.7,1602.07,2.8641624102928787,44.299999999999955
ALLCARGO,21-JAN-2026 15:00:00,15:11:40,6.0,64.53,-6289560.47,6289625,3044468,9.07,9.46,9.7,9.05,9.3,-4.826862539349413,-0.4599999999999991
ALOKINDS,-,15:11:41,9.8,68.46,68.46,0,0,14.07,14.6,14.62,14.0,14.32,-3.893442622950821,-0.5700000000000003
ANANDRATHI,-,15:11:41,61.1,2.02,2.02,0,0,3045.2,3040.0,3060.0,2986.1,3026.08,-0.7075548599563166,-21.700000000000273
ANANTRAJ,21-JAN-2026 15:00:00,15:11:41,144.22,27.5,-2650320.5,2650348,816320,521.9,521.75,532.55,513.0,524.36,0.7140100347356101,3.699999999999932
ANUP,-,15:11:41,22.04,1.19,1.19,0,0,1839.6,1959.3,1959.3,1790.0,1844.96,-6.586096582542023,-129.70000000000005
ANURAS,-,15:11:41,19.82,1.62,1.62,0,0,1208.0,1270.0,1270.0,1202.5,1226.83,-5.046376355918884,-64.20000000000005
APARINDS,21-JAN-2026 15:00:00,15:11:41,67.22,0.97,-88872.03,88873,41588,6964.0,6913.5,7031.0,6801.0,6934.56,-1.0092395167022032,-71.0
APLLTD,21-JAN-2026 15:00:00,15:11:42,4.63,0.61,-58758.39,58759,28058,762.5,762.45,764.5,747.0,757.89,-0.3463373194798376,-2.6499999999999773
APOLLOTYRE,21-JAN-2026 15:00:00,15:11:41,35.68,7.12,-628357.88,628365,252389,502.0,503.0,505.45,493.45,501.01,-0.9080142123963724,-4.600000000000023
APTUS,21-JAN-2026 15:00:00,15:11:42,34.28,13.2,-1160423.8,1160437,703891,260.2,262.45,264.95,257.15,259.7,-0.9328003045878503,-2.4499999999999886
ARE&M,-,15:11:42,30.78,3.62,3.62,0,0,851.65,850.0,858.7,840.9,850.75,-0.304360550190228,-2.6000000000000227
ARVIND,-,15:11:42,13.09,4.37,4.37,0,0,306.0,290.0,306.9,289.35,299.84,4.561763198359824,13.350000000000023
ARVINDFASN,-,15:11:43,15.69,3.63,3.63,0,0,434.95,437.05,438.7,421.8,432.46,-0.9676684881602915,-4.25
ASAHIINDIA,-,15:11:43,9.45,1.03,1.03,0,0,943.9,905.6,945.0,879.5,914.72,4.229240282685507,38.299999999999955
ASHOKA,21-JAN-2026 15:00:00,15:11:43,13.13,9.23,-890889.77,890899,299130,141.01,141.6,143.89,139.52,142.18,-0.6692025922795273,-0.950000000000017
ASKAUTOLTD,-,15:11:43,4.45,1.02,1.02,0,0,430.85,441.25,446.55,429.9,436.14,-2.830401443391961,-12.549999999999955
ASTERDM,21-JAN-2026 15:00:00,15:11:43,83.1,15.05,-1440271.95,1440287,964547,568.4,553.0,569.4,539.2,552.08,3.045685279187809,16.799999999999955
ASTRAMICRO,21-JAN-2026 15:00:00,15:11:43,22.92,2.61,-258084.39,258087,98935,885.3,885.0,890.0,864.6,878.12,-0.5113221329437623,-4.550000000000068
ASTRAZEN,21-JAN-2026 15:00:00,15:11:43,8.14,0.1,-9753.9,9754,6013,8258.0,8232.0,8271.5,8127.5,8198.32,0.09090358160111509,7.5
ATGL,-,15:11:43,31.73,5.98,5.98,0,0,527.5,534.95,537.8,522.8,530.38,-0.9017471350741978,-4.7999999999999545
ATHERENERG,21-JAN-2026 15:00:00,15:11:44,81.53,13.48,-1290121.52,1290135,311637,616.05,597.0,619.0,589.0,604.86,1.507661888284722,9.149999999999977
ATUL,-,15:11:44,13.57,0.24,0.24,0,0,5743.5,5700.0,5750.0,5560.5,5685.22,1.394650895930797,79.0
AURIONPRO,-,15:11:44,39.73,4.24,4.24,0,0,911.3,960.0,970.2,910.0,937.3,-6.609961057593769,-64.5
AVALON,21-JAN-2026 15:00:00,15:11:44,12.53,1.48,-143824.52,143826,62079,844.2,856.55,860.0,834.1,849.58,-1.4418305994979757,-12.349999999999909
AVANTIFEED,21-JAN-2026 15:00:00,15:11:44,53.9,7.17,-693502.83,693510,323846,744.65,781.8,783.9,737.9,751.59,-5.1219978339810215,-40.200000000000045
AWFIS,21-JAN-2026 15:00:00,15:11:44,7.51,1.85,-165161.15,165163,71668,400.0,413.25,416.7,400.0,406.58,-2.1526418786692787,-8.800000000000011
AWL,-,15:11:44,29.51,14.17,14.17,0,0,208.64,210.0,210.46,205.42,208.27,-0.6665397067225317,-1.4000000000000057
AZAD,21-JAN-2026 15:00:00,15:11:44,38.23,2.71,-263432.29,263435,192693,1399.5,1456.5,1460.3,1395.5,1411.92,-4.464468564407133,-65.40000000000009
BAJAJELEC,-,15:11:45,61.19,15.52,15.52,0,0,393.0,392.4,404.4,382.9,394.36,-4.169714703730802,-17.100000000000023
BAJAJHFL,-,15:11:45,56.26,63.05,63.05,0,0,89.1,89.78,90.37,88.14,89.23,-0.7574069948763721,-0.6800000000000068
BAJAJHLDNG,-,15:11:45,40.59,0.38,0.38,0,0,10611.0,10561.0,10661.0,10540.0,10593.44,0.4829545454545454,51.0
BALAMINES,21-JAN-2026 15:00:00,15:11:45,104.77,8.49,-830913.51,830922,87090,1209.0,1215.0,1269.7,1201.6,1234.33,-0.25575447570331733,-3.099999999999909
BALKRISIND,-,15:11:45,12.16,0.5,0.5,0,0,2420.0,2401.0,2431.5,2382.0,2411.32,0.32751544297500484,7.900000000000091
BALRAMCHIN,-,15:11:46,14.92,3.74,3.74,0,0,397.45,407.8,410.1,393.55,399.23,-3.2733025066926236,-13.449999999999989
BALUFORGE,21-JAN-2026 15:00:00,15:11:45,40.65,9.96,-917501.04,917511,309939,402.4,415.55,423.0,394.35,408.27,-3.152827918170884,-13.100000000000023
BANCOINDIA,-,15:11:46,20.86,3.66,3.66,0,0,570.75,575.0,582.5,555.0,570.17,-0.5662020905923345,-3.25
BASF,-,15:11:46,4.27,0.12,0.12,0,0,3555.4,3584.9,3591.9,3524.9,3563.79,-0.8145957707972945,-29.199999999999818
BATAINDIA,-,15:11:46,8.13,0.93,0.93,0,0,883.0,888.25,888.25,868.6,878.31,-0.591049817056009,-5.25
BAYERCROP,-,15:11:46,7.62,0.17,0.17,0,0,4400.0,4399.4,4408.0,4302.0,4381.51,0.34207525655644244,15.0
BBL,-,15:11:47,6.04,0.24,0.24,0,0,2476.3,2509.8,2528.6,2467.0,2498.41,-2.3425484087234154,-59.399999999999636
BBTC,-,15:11:47,13.01,0.75,0.75,0,0,1730.7,1710.2,1768.0,1706.0,1743.25,1.2046079176656417,20.600000000000136
BECTORFOOD,-,15:11:47,18.96,8.95,8.95,0,0,210.64,215.0,215.25,208.67,211.75,-2.341323195326632,-5.050000000000011
BELRISE,21-JAN-2026 15:00:00,15:11:47,116.84,71.1,-5872162.9,5872234,2632865,165.15,161.89,166.6,161.21,164.33,2.0137130150102043,3.2600000000000193
BEML,-,15:11:47,38.03,2.26,2.26,0,0,1671.0,1705.0,1719.3,1656.7,1682.37,-2.611026926215174,-44.799999999999955
BERGEPAINT,21-JAN-2026 15:00:00,15:11:47,10.02,1.95,-188778.05,188780,85626,515.95,507.05,518.0,506.0,513.42,0.3110722270827302,1.6000000000000227
BHARTIHEXA,-,15:11:47,25.98,1.6,1.6,0,0,1650.6,1600.2,1651.7,1582.3,1619.25,3.4988713318284397,55.799999999999955
BIKAJI,21-JAN-2026 15:00:00,15:11:47,21.14,3.17,-295550.83,295554,162656,661.0,685.0,688.3,657.9,667.59,-4.672627631958463,-32.39999999999998
BIRLACORPN,21-JAN-2026 15:00:00,15:11:48,5.48,0.52,-45171.48,45172,18192,1050.0,1076.0,1081.1,1040.1,1053.25,-2.876699657755981,-31.09999999999991
BLACKBUCK,21-JAN-2026 15:00:00,15:11:49,95.26,17.07,-1673203.93,1673221,1068282,553.75,575.0,575.25,549.05,558.08,-3.7291376912378382,-21.450000000000045
BLS,-,15:11:48,30.85,10.75,10.75,0,0,283.9,290.0,291.75,282.2,287.04,-2.154058245734965,-6.25
BLUEDART,21-JAN-2026 15:00:00,15:11:49,32.21,0.61,-60925.39,60926,46596,5274.0,5340.0,5340.0,5190.5,5240.04,-1.3283442469597755,-71.0
BLUEJET,-,15:11:48,17.19,3.8,3.8,0,0,441.6,456.4,462.9,441.0,452.12,-3.947797716150077,-18.149999999999977
BORORENEW,21-JAN-2026 15:00:00,15:11:48,20.3,4.05,-396360.95,396365,127607,503.2,496.3,510.9,490.8,501.76,1.3902881321781135,6.899999999999977
BRIGADE,-,15:11:48,64.73,8.34,8.34,0,0,770.6,780.0,793.5,768.05,776.35,-2.708162363487145,-21.449999999999932
BSOFT,21-JAN-2026 15:00:00,15:11:48,41.07,10.16,-975667.84,975678,328054,404.85,401.65,409.95,395.65,404.12,0.14842300556586835,0.6000000000000227
CAMPUS,-,15:11:48,4.36,1.76,1.76,0,0,250.35,249.9,251.1,244.0,247.62,0.3406813627254486,0.8499999999999943
CANFINHOME,-,15:11:49,17.73,1.97,1.97,0,0,897.65,912.5,920.2,882.0,899.67,-1.9068954212654403,-17.450000000000045
