Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,02-MAR-2026 11:00:00,11:11:05,80.25,7.4,-719329.6,719337,568676,1076.2,1055.0,1094.8,1055.0,1084.53,-2.4827836172526156,-27.399999999999864
ABB,02-MAR-2026 11:00:00,11:11:05,56.66,0.94,-90896.06,90897,40453,6018.0,5840.0,6073.0,5835.0,6022.75,-0.9056479499423679,-55.0
ABCAPITAL,02-MAR-2026 11:00:00,11:11:05,115.88,33.93,-3165991.07,3166025,1687398,343.5,333.0,346.0,331.9,341.48,-0.2758020031934936,-0.9499999999999886
ADANIENSOL,02-MAR-2026 11:00:00,11:11:04,56.14,5.74,-567420.26,567426,202443,978.5,961.0,988.0,961.0,978.56,-3.272044286279164,-33.10000000000002
ADANIENT,02-MAR-2026 11:00:00,11:11:05,146.89,6.96,-672352.04,672359,231053,2113.9,2093.0,2147.9,2080.0,2111.09,-2.2157461374780314,-47.90000000000009
ADANIGREEN,02-MAR-2026 11:00:00,11:11:05,116.65,12.76,-1235074.24,1235087,439935,907.5,915.0,926.95,903.1,914.43,-4.206470681374362,-39.85000000000002
ADANIPORTS,02-MAR-2026 11:00:00,11:11:05,218.17,14.75,-1443564.25,1443579,638431,1476.2,1462.0,1497.3,1452.2,1479.26,-2.945430637738327,-44.799999999999955
ALKEM,02-MAR-2026 11:00:00,11:11:05,6.56,0.12,-10819.88,10820,4812,5540.5,5415.0,5619.5,5415.0,5567.12,-1.755474776132636,-99.0
AMBER,02-MAR-2026 11:00:00,11:11:05,65.78,0.83,-80875.17,80876,31988,7857.0,7614.0,7964.0,7603.0,7885.43,-1.4672686230248306,-117.0
AMBUJACEM,02-MAR-2026 11:00:00,11:11:06,44.37,9.07,-764820.93,764830,321970,488.25,490.1,493.3,485.1,489.08,-2.42805755395683,-12.149999999999977
ANGELONE,02-MAR-2026 11:00:00,11:11:06,72.63,31.79,-3082633.21,3082665,1233201,227.0,220.1,231.62,220.0,228.5,-2.6586620926243523,-6.199999999999989
APLAPOLLO,02-MAR-2026 11:00:00,11:11:06,48.3,2.16,-207756.84,207759,119625,2242.5,2195.0,2251.8,2195.0,2233.35,0.3535308332587529,7.900000000000091
APOLLOHOSP,02-MAR-2026 11:00:00,11:11:06,85.96,1.11,-108732.89,108734,60935,7717.0,7621.0,7777.0,7605.0,7713.04,-1.3360608578917088,-104.5
ASHOKLEY,02-MAR-2026 11:00:00,11:11:06,188.62,89.62,-8600618.38,8600708,2996083,210.2,200.05,212.9,200.05,210.46,-0.42633822832780943,-0.9000000000000057
ASIANPAINT,02-MAR-2026 11:00:00,11:11:06,154.95,6.69,-625656.31,625663,302126,2320.0,2300.0,2337.9,2298.0,2315.96,-2.365120781079026,-56.19999999999982
ASTRAL,02-MAR-2026 11:00:00,11:11:06,40.37,2.45,-236355.55,236358,127267,1650.5,1590.5,1656.6,1590.5,1645.26,-1.0432280112716643,-17.40000000000009
AUBANK,02-MAR-2026 11:00:00,11:11:06,89.75,9.42,-910964.58,910974,476649,960.7,895.05,963.5,895.05,952.48,0.2452131267282332,2.3500000000000227
AUROPHARMA,02-MAR-2026 11:00:00,11:11:06,56.96,4.7,-371607.3,371612,180088,1204.5,1186.2,1223.9,1186.2,1212.06,-1.3028515240904694,-15.900000000000091
AXISBANK,02-MAR-2026 11:00:00,11:11:07,226.33,16.51,-1522722.49,1522739,836668,1368.4,1369.1,1384.7,1361.2,1371.18,-1.1200231230580244,-15.5
