Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,21-JAN-2026 11:00:00,11:11:04,32.46,2.9,-277411.1,277414,69829,1105.0,1124.2,1133.9,1095.8,1117.81,-2.1777620396600486,-24.59999999999991
ABB,21-JAN-2026 10:00:00,11:11:03,69.44,1.48,-79319.52,79321,38298,4697.0,4692.5,4706.0,4637.5,4676.01,0.11723329425556857,5.5
ABCAPITAL,21-JAN-2026 10:00:00,11:11:04,72.52,20.7,-768599.3,768620,271702,348.0,354.6,356.75,344.35,350.25,-2.0683832840861185,-7.350000000000023
ADANIENSOL,21-JAN-2026 11:00:00,11:11:04,83.57,9.31,-887434.69,887444,194870,888.7,885.0,907.9,876.3,897.53,0.36137775268210565,3.2000000000000455
ADANIENT,21-JAN-2026 10:00:00,11:11:04,129.97,6.36,-329954.64,329961,120167,2017.1,2056.5,2068.2,2004.1,2043.39,-1.8490584399785899,-38.0
ADANIGREEN,21-JAN-2026 10:00:00,11:11:04,92.32,10.45,-661889.55,661900,184966,878.9,885.5,892.6,871.0,883.1,-0.48686594202899325,-4.300000000000068
ADANIPORTS,21-JAN-2026 10:00:00,11:11:04,117.3,8.56,-476283.44,476292,221277,1351.6,1371.7,1381.7,1345.0,1370.47,-1.16993272886809,-16.0
ALKEM,21-JAN-2026 10:00:00,11:11:04,18.41,0.32,-22042.68,22043,6417,5639.0,5680.5,5769.0,5614.0,5714.82,-1.424700638056114,-81.5
AMBER,21-JAN-2026 10:00:00,11:11:04,59.48,1.0,-55097.0,55098,22783,5909.5,6041.0,6048.0,5854.0,5930.27,-2.0470744240013263,-123.5
AMBUJACEM,21-JAN-2026 10:00:00,11:11:05,43.69,8.16,-340379.84,340388,148246,535.65,534.0,539.8,531.2,535.68,-0.12120082043631873,-0.6499999999999773
ANGELONE,21-JAN-2026 11:00:00,11:11:05,147.03,5.71,-558496.29,558502,152519,2534.8,2609.0,2629.6,2522.0,2575.62,-2.985303123086344,-78.0
APLAPOLLO,21-JAN-2026 11:00:00,11:11:05,39.5,2.08,-205869.92,205872,68655,1865.4,1905.0,1921.5,1859.1,1897.57,-2.1301154249737624,-40.59999999999991
APOLLOHOSP,21-JAN-2026 11:00:00,11:11:05,188.29,2.76,-241796.24,241799,132715,6764.5,6880.0,6911.5,6738.0,6825.91,-2.1410488245931285,-148.0
ASHOKLEY,21-JAN-2026 11:00:00,11:11:05,159.4,88.83,-8513780.17,8513869,4858566,178.1,179.92,182.15,176.83,179.45,-1.487914154543945,-2.6899999999999977
ASIANPAINT,21-JAN-2026 11:00:00,11:11:05,82.88,3.11,-289291.89,289295,160907,2664.6,2670.0,2688.0,2649.9,2665.39,-0.41112273882493644,-11.0
ASTRAL,21-JAN-2026 10:00:00,11:11:05,29.26,2.12,-147734.88,147737,41555,1366.2,1388.0,1395.4,1357.6,1378.94,-1.8604985274046308,-25.899999999999864
AUBANK,21-JAN-2026 10:00:00,11:11:05,293.79,29.43,-2097333.57,2097363,526781,980.4,1009.0,1027.45,968.3,998.11,-2.0823970037453208,-20.850000000000023
AUROPHARMA,21-JAN-2026 10:00:00,11:11:05,40.3,3.51,-224231.49,224235,93290,1131.2,1133.9,1160.6,1126.1,1148.19,-0.9196811771919068,-10.5
AXISBANK,21-JAN-2026 10:00:00,11:11:06,137.37,10.67,-519735.33,519746,310407,1274.8,1290.0,1297.7,1272.1,1287.37,-1.4456899884035597,-18.700000000000045
BAJAJ-AUTO,21-JAN-2026 10:00:00,11:11:06,112.75,1.23,-46395.77,46397,19182,9104.5,9150.0,9255.0,9098.0,9159.55,-0.8224400871459696,-75.5
BAJAJFINSV,21-JAN-2026 10:00:00,11:11:06,42.85,2.19,-120505.81,120508,49173,1946.7,1964.9,1973.6,1936.6,1954.66,-0.6126512482769184,-12.0
BAJAJHLDNG,21-JAN-2026 10:00:00,11:11:07,26.34,0.25,-12637.75,12638,5230,10598.0,10561.0,10661.0,10540.0,10586.37,0.35984848484848486,38.0
BAJFINANCE,21-JAN-2026 10:00:00,11:11:07,187.82,20.21,-1069458.79,1069479,593836,928.95,925.0,937.8,921.0,929.19,-0.4554222031718817,-4.25
BANDHANBNK,21-JAN-2026 11:00:00,11:11:07,91.7,65.46,-6157964.54,6158030,3003223,139.79,139.0,141.69,138.2,140.09,0.28696463160915825,0.4000000000000057
BANKBARODA,21-JAN-2026 10:00:00,11:11:07,113.2,37.34,-2091126.66,2091164,927519,300.35,301.4,305.55,297.45,303.12,-0.5628207250455185,-1.6999999999999886
BANKINDIA,21-JAN-2026 10:00:00,11:11:07,143.32,89.46,-4559536.54,4559626,1877884,158.15,160.0,162.54,156.35,160.2,-1.0015649452269135,-1.5999999999999943
BDL,21-JAN-2026 11:00:00,11:11:07,104.34,7.26,-679918.74,679926,187998,1435.1,1451.8,1463.9,1416.9,1436.74,-1.2387309889202396,-18.0
BEL,21-JAN-2026 10:00:00,11:11:08,371.98,92.28,-5417212.72,5417305,2589404,400.05,406.5,409.5,397.0,403.09,-2.271894466837672,-9.300000000000011
BHARATFORG,21-JAN-2026 10:00:00,11:11:08,28.49,2.05,-115111.95,115114,47736,1380.0,1386.0,1405.7,1370.1,1391.47,-1.0114052076608502,-14.099999999999909
