Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,01-FEB-2026 12:00:00,12:11:35,0.91,0.0,-254.0,254,114,34210.0,34390.0,34475.0,34005.0,34255.56,-0.5234079674323932,-180.0
AADHARHFC,01-FEB-2026 12:00:00,12:11:35,8.77,1.81,-158996.19,158998,76526,480.0,491.5,493.0,478.55,483.73,-2.3000203541624282,-11.300000000000011
AARTIDRUGS,01-FEB-2026 12:00:00,12:11:35,1.41,0.37,-34480.63,34481,21031,388.35,375.4,394.0,375.4,385.44,1.9157590867340275,7.300000000000011
AARTIIND,01-FEB-2026 12:00:00,12:11:35,6.75,1.82,-176620.18,176622,72118,370.55,371.95,374.55,367.05,370.62,-0.3763946767038519,-1.3999999999999773
AARTIPHARM,01-FEB-2026 12:00:00,12:11:35,3.07,0.41,-39688.59,39689,18058,759.05,753.3,769.5,741.1,754.56,0.7766861391396586,5.849999999999909
AAVAS,01-FEB-2026 12:00:00,12:11:35,3.73,0.26,-22361.74,22362,8762,1470.0,1457.1,1475.1,1436.6,1459.4,0.5953602956271844,8.700000000000045
ABBOTINDIA,01-FEB-2026 12:00:00,12:11:35,1.71,0.01,-617.99,618,357,27335.0,27690.0,27690.0,27295.0,27499.79,-0.8343914384182841,-230.0
ABDL,01-FEB-2026 12:00:00,12:11:35,8.29,1.71,-166313.29,166315,86970,487.55,486.9,499.0,475.0,486.17,0.28797696184305954,1.400000000000034
ABFRL,01-FEB-2026 12:00:00,12:11:35,7.27,10.92,-1059641.08,1059652,439413,66.29,67.0,67.49,65.26,66.56,-0.18069567836167796,-0.11999999999999034
ABLBL,01-FEB-2026 12:00:00,12:11:36,1.57,1.49,-144257.51,144259,64579,105.06,105.4,106.15,104.14,105.17,0.02856326763781885,0.030000000000001137
ABREL,01-FEB-2026 12:00:00,12:11:37,9.38,0.74,-73140.26,73141,49201,1263.3,1279.7,1289.1,1257.6,1274.81,-0.24478837650032662,-3.1000000000001364
ABSLAMC,01-FEB-2026 12:00:00,12:11:37,3.29,0.44,-40014.56,40015,20934,756.0,751.0,760.0,747.05,752.51,-0.45427612087695635,-3.4500000000000455
ACC,01-FEB-2026 12:00:00,12:11:37,8.61,0.52,-47399.48,47400,24214,1656.3,1654.0,1665.0,1632.6,1650.95,1.1851670841224182,19.399999999999864
ACE,01-FEB-2026 12:00:00,12:11:37,27.79,3.17,-305316.83,305320,67722,871.0,855.0,899.1,847.25,876.77,2.530900529723367,21.5
ACI,01-FEB-2026 12:00:00,12:11:37,1.45,0.25,-24049.75,24050,9610,565.0,566.05,575.0,561.55,568.5,-0.18549598092040537,-1.0499999999999545
ACMESOLAR,01-FEB-2026 12:00:00,12:11:37,4.32,1.89,-182759.11,182761,91071,226.04,227.9,231.82,225.01,228.31,0.11515634688634552,0.2599999999999909
ACUTAAS,01-FEB-2026 12:00:00,12:11:37,13.61,0.72,-61860.28,61861,34869,1882.0,1910.5,1920.5,1865.6,1899.69,-1.5947712418300655,-30.5
ADANIPOWER,01-FEB-2026 12:00:00,12:11:37,70.44,51.82,-4937788.18,4937840,2452968,135.13,136.5,139.86,134.31,135.92,-0.1846653863199882,-0.25
ADVENZYMES,01-FEB-2026 12:00:00,12:11:38,2.44,0.86,-83691.14,83692,60287,283.1,289.0,290.0,282.0,285.25,-4.615902964959565,-13.699999999999989
AEGISLOG,01-FEB-2026 12:00:00,12:11:38,5.49,0.77,-70105.23,70106,37702,703.95,723.0,723.0,701.9,708.65,-3.6344969199178583,-26.549999999999955
AEGISVOPAK,01-FEB-2026 12:00:00,12:11:38,2.99,1.32,-129048.68,129050,40513,225.05,233.98,233.98,223.1,226.42,-0.775979895066351,-1.759999999999991
AETHER,01-FEB-2026 12:00:00,12:11:38,6.38,0.63,-61009.37,61010,29207,1002.4,1006.9,1020.0,990.0,1004.54,0.039920159680636454,0.39999999999997726
AFCONS,01-FEB-2026 12:00:00,12:11:38,9.82,2.87,-255646.13,255649,160701,346.8,331.8,346.8,331.8,341.83,4.583835946924001,15.199999999999989
AFFLE,01-FEB-2026 12:00:00,12:11:38,71.19,4.37,-412120.63,412125,66756,1621.5,1577.2,1683.9,1534.1,1629.63,4.802223371251289,74.29999999999995
AGARWALEYE,01-FEB-2026 12:00:00,12:11:38,13.28,2.92,-283249.08,283252,46812,444.8,431.65,463.95,429.7,455.03,2.7845176198729082,12.050000000000011
AGI,01-FEB-2026 12:00:00,12:11:38,1.86,0.3,-25847.7,25848,12606,617.0,624.95,637.1,614.3,626.07,-1.2721017681414586,-7.9500000000000455
