Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,16-MAR-2026 11:00:00,11:11:39,6.88,0.02,-1988.98,1989,896,32110.0,32985.0,32985.0,32005.0,32527.52,-2.652720933757769,-875.0
AADHARHFC,16-MAR-2026 11:00:00,11:11:39,2.88,0.63,-57197.37,57198,20040,459.25,457.95,463.8,451.25,458.27,-0.1087547580206634,-0.5
AARTIDRUGS,16-MAR-2026 11:00:00,11:11:39,1.64,0.48,-46856.52,46857,25592,338.5,349.0,349.0,336.7,342.93,-2.659956865564342,-9.25
AARTIIND,16-MAR-2026 11:00:00,11:11:39,23.27,5.59,-529899.41,529905,259831,416.2,420.95,423.45,412.65,415.87,-1.0814022578728488,-4.550000000000011
AARTIPHARM,16-MAR-2026 11:00:00,11:11:39,7.55,1.19,-115791.81,115793,61529,630.8,644.95,665.0,625.15,635.78,-3.0805869247906688,-20.050000000000068
AAVAS,16-MAR-2026 11:00:00,11:11:39,15.64,1.38,-131487.62,131489,82804,1130.0,1159.5,1164.3,1125.0,1133.86,-3.4022909899128018,-39.799999999999955
ABBOTINDIA,16-MAR-2026 11:00:00,11:11:39,12.51,0.05,-4523.95,4524,3442,26965.0,27045.0,27090.0,26635.0,26830.13,0.0185459940652819,5.0
ABDL,16-MAR-2026 11:00:00,11:11:39,6.39,1.44,-133716.56,133718,89271,439.75,444.2,450.2,437.85,445.28,-0.39637599093997733,-1.75
ABFRL,16-MAR-2026 11:00:00,11:11:39,12.28,21.02,-2028245.98,2028267,1085063,57.88,59.28,59.44,57.53,58.42,-2.361673414304991,-1.3999999999999986
ABLBL,16-MAR-2026 11:00:00,11:11:40,5.93,6.16,-528700.84,528707,313013,95.75,97.41,98.0,94.72,96.27,-1.7142270580989545,-1.6700000000000017
ABREL,16-MAR-2026 11:00:00,11:11:40,8.04,0.72,-69932.28,69933,29836,1109.8,1140.0,1142.0,1100.6,1119.09,-2.134038800705471,-24.200000000000045
ABSLAMC,16-MAR-2026 11:00:00,11:11:40,71.74,7.41,-709046.59,709054,217521,972.15,941.3,986.0,935.0,968.6,4.218481989708407,39.35000000000002
ACC,16-MAR-2026 11:00:00,11:11:40,15.76,1.15,-106123.85,106125,51004,1375.1,1377.0,1386.1,1361.8,1373.69,-0.0944492879976883,-1.300000000000182
ACE,16-MAR-2026 11:00:00,11:11:40,9.11,1.11,-103627.89,103629,64954,815.7,839.95,839.95,810.15,819.12,-2.9563975968116005,-24.84999999999991
ACI,16-MAR-2026 11:00:00,11:11:40,4.26,0.73,-72605.27,72606,39467,574.75,580.6,587.5,571.5,579.12,-2.930248268873505,-17.350000000000023
ACMESOLAR,16-MAR-2026 11:00:00,11:11:40,36.7,14.65,-1445194.35,1445209,375635,245.7,255.45,260.0,244.25,250.52,-3.87700011736631,-9.910000000000025
ACUTAAS,16-MAR-2026 11:00:00,11:11:40,39.1,1.87,-174290.13,174292,95756,2090.0,2062.2,2120.5,2062.0,2095.83,0.29753335252902474,6.199999999999818
ADANIPOWER,16-MAR-2026 11:00:00,11:11:40,603.72,401.71,-38599447.29,38599849,12260180,151.18,149.9,153.25,146.4,150.29,3.1452548270451075,4.610000000000014
