Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,20-MAR-2026 11:00:00,11:11:37,3.49,0.01,-994.99,995,550,32845.0,33000.0,33435.0,32730.0,33128.35,-0.4093389933292905,-135.0
AADHARHFC,20-MAR-2026 11:00:00,11:11:37,6.69,1.46,-143099.54,143101,71115,459.1,465.05,469.85,454.4,458.22,-0.78876283090221,-3.6499999999999773
AARTIDRUGS,20-MAR-2026 11:00:00,11:11:37,0.99,0.29,-27669.71,27670,17079,341.0,340.0,346.0,338.3,342.36,1.0071090047393296,3.3999999999999773
AARTIIND,20-MAR-2026 11:00:00,11:11:37,14.44,3.47,-334938.53,334942,247303,415.0,415.2,419.8,413.0,416.07,0.7648415685322271,3.1499999999999773
AARTIPHARM,20-MAR-2026 11:00:00,11:11:37,3.63,0.56,-53976.44,53977,33691,645.85,649.85,659.9,641.0,647.4,-0.20088078498029122,-1.2999999999999545
AAVAS,20-MAR-2026 11:00:00,11:11:37,6.33,0.57,-55129.43,55130,27928,1102.7,1115.0,1125.0,1092.0,1103.64,-0.2803400253210263,-3.099999999999909
ABBOTINDIA,20-MAR-2026 11:00:00,11:11:37,4.25,0.02,-1561.98,1562,918,26475.0,26515.0,26790.0,26400.0,26560.47,-0.15085800490288515,-40.0
ABDL,20-MAR-2026 11:00:00,11:11:37,3.43,0.82,-67169.18,67170,42169,413.05,414.5,418.55,411.0,415.68,0.03632840881570214,0.1500000000000341
ABFRL,20-MAR-2026 11:00:00,11:11:37,7.78,13.49,-1312202.51,1312216,796549,57.65,57.6,58.37,57.11,57.67,1.407211961301666,0.7999999999999972
ABLBL,20-MAR-2026 11:00:00,11:11:38,4.66,4.96,-365119.04,365124,239605,94.09,93.74,95.0,93.01,94.06,0.8035140347118063,0.75
ABREL,20-MAR-2026 11:00:00,11:11:38,6.77,0.57,-54615.43,54616,33696,1178.6,1180.0,1196.0,1175.2,1185.25,0.02546040906390177,0.2999999999999545
ABSLAMC,20-MAR-2026 11:00:00,11:11:38,5.34,0.56,-54375.44,54376,28049,944.25,947.4,960.8,939.85,949.01,1.1569982323638066,10.799999999999955
ACC,20-MAR-2026 11:00:00,11:11:38,15.28,1.12,-106953.88,106955,62025,1370.1,1362.0,1373.6,1358.6,1367.88,1.2713430408751436,17.199999999999818
ACE,20-MAR-2026 11:00:00,11:11:38,7.54,0.89,-85197.11,85198,42223,840.4,847.0,853.0,835.4,845.2,0.682880076674246,5.699999999999932
ACI,20-MAR-2026 11:00:00,11:11:38,1.99,0.35,-33387.65,33388,17955,576.3,580.0,580.0,571.3,574.78,0.31331592689294246,1.7999999999999545
ACMESOLAR,20-MAR-2026 11:00:00,11:11:38,21.3,8.18,-759596.82,759605,291649,254.11,266.0,266.8,253.52,260.49,-3.022554669312659,-7.919999999999959
ACUTAAS,20-MAR-2026 11:00:00,11:11:38,61.5,2.64,-249013.36,249016,109349,2356.5,2254.9,2374.0,2243.1,2327.18,5.1398741801632895,115.19999999999982
ADANIPOWER,20-MAR-2026 11:00:00,11:11:38,391.38,252.19,-23940942.81,23941195,10602539,156.0,152.0,156.8,151.76,155.19,3.304416926031395,4.990000000000009
ADVENZYMES,20-MAR-2026 11:00:00,11:11:39,1.33,0.49,-46804.51,46805,31954,273.0,274.2,278.2,272.5,274.57,-0.03661662394728039,-0.10000000000002274
