Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,01-APR-2026 11:00:00,11:11:04,22.31,2.3,-219274.7,219277,125665,963.35,966.05,982.7,955.65,971.76,1.447978096040438,13.75
ABB,01-APR-2026 11:00:00,11:11:04,95.71,1.57,-148737.43,148739,82897,6029.5,6180.0,6188.5,6014.0,6099.16,1.4811074644450055,88.0
ABCAPITAL,01-APR-2026 11:00:00,11:11:04,40.54,13.44,-1295164.56,1295178,631579,300.55,303.0,304.6,299.55,301.65,2.8400342172797304,8.300000000000011
ADANIENSOL,01-APR-2026 11:00:00,11:11:04,54.39,5.6,-508364.4,508370,245760,975.45,953.95,982.45,953.95,971.84,4.337362284736343,40.55000000000007
ADANIENT,01-APR-2026 11:00:00,11:11:04,228.49,12.42,-1196060.58,1196073,588563,1848.0,1825.0,1864.6,1803.8,1840.21,5.071639754377988,89.20000000000005
ADANIGREEN,01-APR-2026 11:00:00,11:11:04,133.83,15.97,-1560128.03,1560144,707327,846.0,829.95,849.75,827.15,838.07,4.845705787582108,39.10000000000002
ADANIPORTS,01-APR-2026 11:00:00,11:11:04,205.23,14.95,-1366425.05,1366440,625038,1380.1,1351.2,1386.9,1348.7,1372.71,5.142465335974402,67.5
ALKEM,01-APR-2026 11:00:00,11:11:04,18.33,0.34,-31363.66,31364,16822,5272.0,5320.5,5454.0,5255.0,5357.26,-0.5095301000188714,-27.0
AMBER,01-APR-2026 11:00:00,11:11:04,71.81,1.07,-97073.93,97075,37010,6601.0,6656.0,6820.0,6580.0,6716.1,0.7940143533363873,52.0
AMBUJACEM,01-APR-2026 11:00:00,11:11:05,60.25,14.49,-1404742.51,1404757,616493,414.25,415.0,419.95,409.1,415.97,3.2398753894081,13.0
ANGELONE,01-APR-2026 11:00:00,11:11:05,113.14,46.93,-4500658.07,4500705,1928684,240.9,238.96,243.63,238.01,241.1,5.876148200237333,13.370000000000005
APLAPOLLO,01-APR-2026 11:00:00,11:11:05,31.86,1.6,-149329.4,149331,88791,1988.6,1978.2,2012.5,1972.0,1995.56,2.663913267940109,51.59999999999991
APOLLOHOSP,01-APR-2026 11:00:00,11:11:06,146.56,1.97,-178580.03,178582,104694,7266.0,7549.0,7587.0,7250.5,7428.01,-2.06227254346947,-153.0
