Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,11-FEB-2026 12:00:00,12:11:35,7.41,0.02,-1885.98,1886,1050,36985.0,37800.0,37800.0,36945.0,37259.57,-1.7271157167530224,-650.0
AADHARHFC,11-FEB-2026 12:00:00,12:11:35,4.91,1.04,-103475.96,103477,80594,472.95,473.55,477.2,471.05,473.12,-0.12670256572696076,-0.6000000000000227
AARTIDRUGS,11-FEB-2026 12:00:00,12:11:36,2.0,0.53,-52100.47,52101,34090,375.35,379.5,379.95,374.8,377.35,-1.093544137022392,-4.149999999999977
AARTIIND,11-FEB-2026 12:00:00,12:11:35,18.25,3.94,-385010.06,385014,207841,464.65,470.0,470.0,459.35,463.46,-0.6733646857631539,-3.150000000000034
AARTIPHARM,11-FEB-2026 12:00:00,12:11:35,7.31,0.96,-93991.04,93992,63330,763.15,764.4,775.6,759.95,765.59,-0.16352694924123495,-1.25
AAVAS,11-FEB-2026 12:00:00,12:11:35,7.52,0.57,-54552.43,54553,32760,1322.1,1345.1,1351.4,1317.0,1327.88,-1.5635470180924729,-21.0
ABBOTINDIA,11-FEB-2026 12:00:00,12:11:35,10.59,0.04,-3762.96,3763,2647,27020.0,27495.0,27495.0,26950.0,27105.0,-1.0075105330646639,-275.0
ABDL,11-FEB-2026 12:00:00,12:11:35,3.27,0.64,-62085.36,62086,30796,510.0,513.4,515.0,505.55,508.52,-0.16638935108153524,-0.8500000000000227
ABFRL,11-FEB-2026 11:00:00,12:11:35,12.97,18.25,-1418058.75,1418077,839991,70.41,72.6,72.94,70.25,71.04,-3.5347307850390446,-2.5799999999999983
ABLBL,11-FEB-2026 12:00:00,12:11:37,6.07,5.24,-518766.76,518772,310936,115.5,115.79,117.2,114.4,115.71,1.0587102983638057,1.2099999999999937
ABREL,11-FEB-2026 12:00:00,12:11:37,7.28,0.5,-48850.5,48851,24260,1450.4,1456.1,1466.2,1444.2,1454.96,-0.8137865007180376,-11.899999999999864
ABSLAMC,11-FEB-2026 12:00:00,12:11:37,38.05,4.42,-436873.58,436878,213676,862.0,845.0,870.9,835.85,859.99,2.796493947886238,23.450000000000045
