Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,18-FEB-2026 12:00:00,12:11:03,15.76,1.4,-134983.6,134985,54456,1122.6,1124.0,1142.0,1120.3,1128.95,-0.1778410101369376,-2.0
ABB,18-FEB-2026 12:00:00,12:11:03,30.76,0.53,-45165.47,45166,25598,5815.0,5836.0,5859.5,5771.5,5805.78,-0.35983550376970524,-21.0
ABCAPITAL,18-FEB-2026 12:00:00,12:11:03,62.79,17.99,-1761307.01,1761325,689884,348.7,348.7,350.7,346.3,348.96,-0.07164350193437455,-0.25
ADANIENSOL,18-FEB-2026 12:00:00,12:11:03,27.78,2.71,-264616.29,264619,95262,1027.4,1033.55,1033.55,1018.3,1024.3,-0.2717918850708556,-2.7999999999999545
ADANIENT,18-FEB-2026 12:00:00,12:11:03,141.12,6.38,-626718.62,626725,268317,2209.5,2254.0,2254.0,2188.1,2212.01,-1.4891435195505858,-33.40000000000009
ADANIGREEN,18-FEB-2026 12:00:00,12:11:03,124.24,12.43,-1216128.57,1216141,530633,999.0,1019.0,1019.95,987.4,999.83,-1.7505900865460222,-17.799999999999955
ADANIPORTS,18-FEB-2026 12:00:00,12:11:03,93.83,6.06,-547467.94,547474,256528,1551.6,1565.0,1565.0,1540.0,1547.17,-0.9385175253782829,-14.700000000000045
ALKEM,18-FEB-2026 12:00:00,12:11:03,19.84,0.36,-34737.64,34738,20604,5422.0,5460.0,5483.5,5401.5,5439.79,-0.632273435352332,-34.5
AMBER,18-FEB-2026 12:00:00,12:11:03,88.41,1.13,-109735.87,109737,44777,7805.5,7865.0,7878.0,7764.0,7818.67,-0.15988743924277307,-12.5
AMBUJACEM,18-FEB-2026 12:00:00,12:11:05,25.63,4.91,-420182.09,420187,270279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGELONE,18-FEB-2026 12:00:00,12:11:05,178.15,6.81,-678670.19,678677,186687,2591.6,2583.0,2654.8,2575.9,2616.25,0.8326200295696868,21.40000000000009
APLAPOLLO,18-FEB-2026 12:00:00,12:11:05,66.16,2.94,-278485.06,278488,183304,2249.4,2243.2,2267.7,2231.7,2252.39,1.1193526635198963,24.90000000000009
APOLLOHOSP,18-FEB-2026 12:00:00,12:11:05,169.44,2.22,-217837.78,217840,158283,7643.0,7590.0,7660.0,7590.0,7631.59,0.5459448793001381,41.5
