Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,02-FEB-2026 12:00:00,12:11:35,3.39,0.01,-933.99,934,473,34315.0,34490.0,34525.0,33840.0,34129.37,-0.6082548877624909,-210.0
AADHARHFC,02-FEB-2026 12:00:00,12:11:35,10.78,2.28,-213122.72,213125,119333,472.6,479.9,479.9,471.1,473.51,-1.7361472086495406,-8.349999999999966
AARTIDRUGS,02-FEB-2026 12:00:00,12:11:35,1.25,0.33,-32562.67,32563,19582,374.0,381.15,384.8,372.45,375.9,-1.8759018759018702,-7.149999999999977
AARTIIND,02-FEB-2026 12:00:00,12:11:35,13.19,3.6,-342112.4,342116,166195,366.75,366.0,369.95,360.85,366.2,-1.065551659023466,-3.9499999999999886
AARTIPHARM,02-FEB-2026 12:00:00,12:11:35,14.48,1.89,-186344.11,186346,61328,771.15,737.2,779.0,737.2,766.68,4.662052117263847,34.35000000000002
AAVAS,02-FEB-2026 12:00:00,12:11:35,7.03,0.49,-45067.51,45068,26347,1429.7,1433.8,1434.9,1410.0,1423.3,-1.1955770559778822,-17.299999999999955
ABBOTINDIA,02-FEB-2026 12:00:00,12:11:35,13.52,0.05,-4840.95,4841,3745,27080.0,27470.0,27495.0,26940.0,27273.56,-0.6056157093044595,-165.0
ABDL,02-FEB-2026 12:00:00,12:11:35,16.38,3.45,-339700.55,339704,178186,480.4,491.1,494.95,466.3,475.18,-2.2186037044575686,-10.900000000000034
ABFRL,02-FEB-2026 12:00:00,12:11:35,7.14,11.22,-1106180.78,1106192,502064,63.33,64.8,64.8,62.89,63.67,-2.2383451682618136,-1.4500000000000028
ABLBL,02-FEB-2026 12:00:00,12:11:36,6.46,6.28,-616968.72,616975,373853,102.89,103.56,103.87,101.46,102.91,-0.07769253180537855,-0.0799999999999983
ABREL,02-FEB-2026 12:00:00,12:11:36,11.66,0.96,-94243.04,94244,52768,1198.0,1237.2,1246.3,1190.6,1214.09,-2.9094740254477744,-35.90000000000009
ABSLAMC,02-FEB-2026 12:00:00,12:11:37,49.33,6.56,-655355.44,655362,607050,758.15,759.7,761.35,749.0,752.2,-0.20402790575227958,-1.5500000000000682
ACC,02-FEB-2026 12:00:00,12:11:37,20.72,1.28,-125363.72,125365,64365,1609.5,1620.8,1645.5,1593.0,1618.32,-0.697186574531093,-11.299999999999955
ACE,02-FEB-2026 12:00:00,12:11:37,13.55,1.55,-150197.45,150199,75241,871.75,887.3,887.3,858.55,872.48,-1.7525076073481298,-15.549999999999955
ACI,02-FEB-2026 12:00:00,12:11:37,3.44,0.6,-58727.4,58728,32332,567.4,580.0,580.0,563.3,570.35,-3.4951951696572956,-20.550000000000068
ACMESOLAR,02-FEB-2026 12:00:00,12:11:37,4.47,2.08,-202561.92,202564,103892,215.45,220.54,221.03,211.22,215.46,-2.7928171810142564,-6.189999999999998
ACUTAAS,02-FEB-2026 12:00:00,12:11:37,64.29,3.41,-336604.59,336608,175103,1879.3,1818.0,1910.0,1817.0,1886.9,2.958417794335178,54.0
ADANIPOWER,02-FEB-2026 12:00:00,12:11:37,70.42,53.02,-5162906.98,5162960,2628327,131.4,133.48,134.64,130.63,132.81,-1.091456529920955,-1.4499999999999886
ADVENZYMES,02-FEB-2026 12:00:00,12:11:38,2.9,1.09,-105306.91,105308,65232,261.95,273.0,274.4,261.4,266.86,-3.694852941176475,-10.050000000000011
AEGISLOG,02-FEB-2026 12:00:00,12:11:38,17.59,2.5,-245643.5,245646,186192,702.25,698.8,712.25,696.1,704.52,0.4937034917000638,3.4500000000000455
AEGISVOPAK,02-FEB-2026 12:00:00,12:11:38,39.83,17.62,-1744459.38,1744477,1280356,221.64,235.0,235.0,218.57,226.1,-5.536376422452376,-12.990000000000009
AETHER,02-FEB-2026 12:00:00,12:11:38,16.89,1.69,-155498.31,155500,71746,997.2,1007.1,1013.0,988.1,1000.51,-0.8254599701640929,-8.299999999999955
AFCONS,02-FEB-2026 12:00:00,12:11:38,3.04,0.93,-90240.07,90241,40188,325.95,335.0,335.0,325.1,328.63,-2.175870348139256,-7.25
AFFLE,02-FEB-2026 12:00:00,12:11:38,15.07,0.95,-90265.05,90266,40746,1560.0,1599.9,1610.0,1558.0,1578.5,-2.2188792779240374,-35.40000000000009
AGARWALEYE,02-FEB-2026 12:00:00,12:11:38,1.77,0.41,-38352.59,38353,16648,435.9,443.05,443.05,431.0,436.17,-1.6138133393522252,-7.150000000000034
AGI,02-FEB-2026 12:00:00,12:11:38,2.7,0.44,-43910.56,43911,22439,611.9,607.4,618.0,598.0,608.98,0.740862693447481,4.5
AHLUCONT,02-FEB-2026 12:00:00,12:11:38,1.15,0.14,-13237.86,13238,7966,826.7,839.6,844.35,816.7,827.8,-1.01772030651341,-8.5
AIAENG,02-FEB-2026 12:00:00,12:11:39,10.15,0.26,-25161.74,25162,17296,3864.2,3978.8,3978.9,3841.9,3878.72,-3.3079771794615223,-132.20000000000027
AIIL,02-FEB-2026 12:00:00,12:11:39,13.75,2.75,-271402.25,271405,128068,498.55,495.0,506.0,493.65,499.74,0.9823779623253034,4.850000000000023
AJANTPHARM,02-FEB-2026 12:00:00,12:11:39,10.15,0.36,-33971.64,33972,19330,2790.1,2810.0,2825.0,2756.9,2785.49,-0.6020662629141464,-16.90000000000009
AJAXENGG,02-FEB-2026 12:00:00,12:11:39,0.99,0.2,-19393.8,19394,12455,503.0,526.6,530.0,497.15,507.19,-4.481579946828717,-23.600000000000023
AKUMS,02-FEB-2026 12:00:00,12:11:39,2.74,0.63,-61162.37,61163,33516,427.0,445.0,451.85,426.45,437.11,-4.0772773222509215,-18.149999999999977
AKZOINDIA,02-FEB-2026 12:00:00,12:11:39,6.66,0.24,-23696.76,23697,13983,2780.0,2720.0,2789.4,2686.5,2738.61,2.0295812383014713,55.30000000000018
ALIVUS,02-FEB-2026 12:00:00,12:11:40,2.91,0.32,-31414.68,31415,11949,918.55,915.1,936.0,904.85,921.37,0.4154140475539715,3.7999999999999545
ALKYLAMINE,02-FEB-2026 12:00:00,12:11:39,3.64,0.24,-23273.76,23274,9460,1546.0,1539.8,1564.0,1521.9,1543.74,0.03882489970233655,0.599999999999909
ALLCARGO,02-FEB-2026 12:00:00,12:11:39,2.85,28.5,-2716369.5,2716398,1490308,9.88,10.29,10.29,9.84,9.99,-3.984450923226418,-0.40999999999999837
ALOKINDS,02-FEB-2026 12:00:00,12:11:40,4.71,31.58,-3113638.42,3113670,1865443,14.89,15.24,15.24,14.72,14.92,-0.8655126498002597,-0.129999999999999
ANANDRATHI,02-FEB-2026 12:00:00,12:11:41,31.31,1.1,-109090.9,109092,59739,2832.7,2879.5,2879.5,2827.0,2847.6,-2.2364106988783496,-64.80000000000018
ANANTRAJ,02-FEB-2026 12:00:00,12:11:41,1096.93,197.24,-19393691.76,19393889,3177764,548.0,538.0,570.55,537.3,556.13,3.1917898502965913,16.950000000000045
ANUP,02-FEB-2026 12:00:00,12:11:41,1.42,0.08,-7986.92,7987,4306,1740.4,1757.4,1785.8,1733.0,1755.55,-0.9673381131216569,-17.0
ANURAS,02-FEB-2026 12:00:00,12:11:41,2.59,0.21,-21116.79,21117,12900,1215.3,1223.0,1234.7,1211.1,1216.65,-0.6702084184716015,-8.200000000000045
APARINDS,02-FEB-2026 12:00:00,12:11:41,24.33,0.3,-29516.7,29517,13417,7900.0,8065.0,8173.0,7866.5,8023.81,-1.991191613423485,-160.5
APLLTD,02-FEB-2026 12:00:00,12:11:41,1.28,0.17,-16121.83,16122,8509,763.55,779.0,784.2,761.9,769.59,-2.874769446034475,-22.600000000000023
