Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,09-MAR-2026 10:00:00,11:11:04,74.68,7.19,-208446.81,208454,124736,1031.5,1049.1,1058.0,1025.4,1038.69,-3.0727306897199815,-32.700000000000045
ABB,09-MAR-2026 10:00:00,11:11:04,66.46,1.12,-69819.88,69821,30144,5893.5,5982.0,5982.5,5853.0,5926.44,-2.7796106895414057,-168.5
ABCAPITAL,09-MAR-2026 10:00:00,11:11:04,62.2,19.75,-1010518.25,1010538,420379,315.75,314.95,319.35,308.0,314.95,-3.3073036288470408,-10.800000000000011
ADANIENSOL,09-MAR-2026 10:00:00,11:11:04,40.59,4.2,-341282.8,341287,173846,971.6,970.5,979.7,958.1,966.56,-2.1057934508816096,-20.899999999999977
ADANIENT,09-MAR-2026 10:00:00,11:11:04,154.28,7.86,-535210.14,535218,240594,1974.1,1985.0,1991.5,1940.4,1962.55,-3.2256483160939347,-65.80000000000018
ADANIGREEN,09-MAR-2026 10:00:00,11:11:04,81.78,9.78,-576643.22,576653,239831,840.0,841.0,847.4,825.0,836.28,-2.143522833178003,-18.399999999999977
ADANIPORTS,09-MAR-2026 10:00:00,11:11:04,295.4,20.78,-1375812.22,1375833,713505,1420.3,1405.0,1436.1,1405.0,1421.72,-3.871404399323184,-57.200000000000045
ALKEM,09-MAR-2026 10:00:00,11:11:04,9.84,0.18,-10562.82,10563,5516,5450.0,5500.0,5518.5,5421.0,5458.1,-1.4466546112115732,-80.0
AMBER,09-MAR-2026 10:00:00,11:11:04,62.9,0.82,-47196.18,47197,18932,7715.5,7700.0,7745.0,7548.5,7641.78,-1.9942838996506826,-157.0
AMBUJACEM,09-MAR-2026 10:00:00,11:11:05,101.67,22.72,-1893931.28,1893954,1306277,449.65,459.0,459.0,443.25,447.45,-3.6636314943760095,-17.100000000000023
ANGELONE,09-MAR-2026 10:00:00,11:11:05,87.71,41.38,-2599348.62,2599390,1090273,214.88,215.0,215.45,209.0,211.91,-2.131535798870471,-4.680000000000007
