Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,13-FEB-2026 14:00:00,14:11:37,17.98,0.05,-4941.95,4942,2293,35910.0,36995.0,36995.0,35660.0,36170.44,-4.278288684526189,-1605.0
AADHARHFC,13-FEB-2026 14:00:00,14:11:38,8.36,1.79,-171247.21,171249,124947,466.0,471.0,473.5,464.4,467.93,-1.0615711252653928,-5.0
AARTIDRUGS,13-FEB-2026 14:00:00,14:11:38,2.52,0.68,-67495.32,67496,33446,372.0,371.0,374.45,367.1,370.98,-0.8396641343462555,-3.1499999999999773
AARTIIND,13-FEB-2026 14:00:00,14:11:38,22.51,4.96,-468534.04,468539,230954,452.0,459.2,460.0,449.1,453.97,-2.9209621993127195,-13.600000000000023
AARTIPHARM,13-FEB-2026 14:00:00,14:11:38,7.37,1.04,-103665.96,103667,49625,710.85,710.0,715.65,699.3,707.34,0.0,0.0
AAVAS,13-FEB-2026 14:00:00,14:11:38,16.88,1.31,-129725.69,129727,76859,1292.8,1300.5,1300.5,1264.1,1284.38,-1.1998471532288915,-15.700000000000045
ABBOTINDIA,13-FEB-2026 14:00:00,14:11:38,13.52,0.05,-5046.95,5047,3418,26465.0,26680.0,26685.0,26300.0,26459.59,-0.7314328582145537,-195.0
ABDL,13-FEB-2026 14:00:00,14:11:38,12.67,2.38,-227345.62,227348,114270,533.4,530.0,539.55,523.15,531.56,-0.9286775631500743,-5.0
ABFRL,13-FEB-2026 14:00:00,14:11:38,105.14,143.74,-14229117.26,14229261,5933583,72.47,70.0,75.1,68.32,73.15,3.4694460308395096,2.4299999999999926
ABLBL,13-FEB-2026 14:00:00,14:11:39,9.56,8.43,-830791.57,830800,499230,113.21,114.0,115.3,111.5,113.48,-0.8234778799824896,-0.9400000000000119
ABREL,13-FEB-2026 14:00:00,14:11:39,7.12,0.51,-50307.49,50308,21382,1407.2,1409.6,1413.1,1374.1,1392.39,-0.5652911249293386,-8.0
ABSLAMC,13-FEB-2026 14:00:00,14:11:39,23.47,2.7,-267776.3,267779,151284,868.05,868.65,878.8,850.2,868.51,-0.38443883406013574,-3.3500000000000227
ACC,13-FEB-2026 14:00:00,14:11:39,15.21,0.92,-92026.08,92027,45178,1643.4,1667.9,1675.0,1632.1,1644.73,-1.66935918147549,-27.899999999999864
ACE,13-FEB-2026 14:00:00,14:11:39,11.34,1.28,-123655.72,123657,69039,899.3,895.0,901.5,876.05,888.48,-0.5968829446225369,-5.400000000000091
ACI,13-FEB-2026 14:00:00,14:11:39,2.17,0.38,-34709.62,34710,19694,574.95,575.0,579.8,571.0,574.79,-1.1263972484952631,-6.5499999999999545
ACMESOLAR,13-FEB-2026 14:00:00,14:11:39,7.08,3.19,-286605.81,286609,121410,224.93,222.0,225.17,218.49,222.37,0.4331130559028393,0.9699999999999989
ACUTAAS,13-FEB-2026 14:00:00,14:11:39,40.96,1.98,-191421.02,191423,95764,2042.8,2090.0,2104.8,2031.8,2064.87,-2.4171204738702654,-50.600000000000136
ADANIPOWER,13-FEB-2026 14:00:00,14:11:39,409.15,287.63,-26520729.37,26521017,14192164,140.21,149.2,149.3,139.5,142.25,-6.395620535416239,-9.579999999999984
