Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,13-MAR-2026 10:00:00,10:11:39,1.07,0.0,-268.0,268,172,33750.0,34250.0,34305.0,33750.0,33900.8,-1.6178399650196764,-555.0
AADHARHFC,13-MAR-2026 10:00:00,10:11:39,3.83,0.82,-76834.18,76835,51312,465.0,470.0,475.0,463.05,466.28,-2.3006618342262817,-10.949999999999989
AARTIDRUGS,13-MAR-2026 10:00:00,10:11:39,0.69,0.2,-16722.8,16723,11212,351.4,355.0,358.05,350.75,354.14,-1.416748492074628,-5.050000000000011
AARTIIND,13-MAR-2026 10:00:00,10:11:39,9.22,2.1,-194339.9,194342,97697,432.85,447.95,447.95,432.3,438.44,-2.9919318691169803,-13.349999999999966
AARTIPHARM,13-MAR-2026 10:00:00,10:11:39,4.39,0.66,-35295.34,35296,21966,658.35,674.0,681.55,654.55,663.62,-2.991232594120674,-20.299999999999955
AAVAS,13-MAR-2026 10:00:00,10:11:39,3.24,0.28,-24677.72,24678,14169,1159.5,1172.0,1181.8,1152.0,1168.64,-1.7206306153585316,-20.299999999999955
ABBOTINDIA,13-MAR-2026 10:00:00,10:11:39,1.95,0.01,-628.99,629,422,26460.0,26430.0,26595.0,26405.0,26475.61,-0.8431703204047217,-225.0
ABDL,13-MAR-2026 10:00:00,10:11:39,2.32,0.5,-47005.5,47006,36898,458.05,463.6,468.95,457.2,462.02,-1.1971527178602268,-5.550000000000011
ABFRL,13-MAR-2026 10:00:00,10:11:39,4.4,7.22,-667314.78,667322,391765,60.16,62.0,62.01,60.11,60.95,-3.077170936039961,-1.9100000000000037
ABLBL,13-MAR-2026 10:00:00,10:11:41,2.61,2.63,-244204.37,244207,152938,98.2,100.1,101.32,98.0,99.44,-2.8684470820969254,-2.8999999999999915
ABREL,13-MAR-2026 10:00:00,10:11:41,3.55,0.3,-27216.7,27217,18661,1166.1,1189.8,1189.8,1164.6,1173.66,-1.9919314170448854,-23.700000000000045
