Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,25-FEB-2026 EOD,10:11:04,10.97,0.96,-682335.04,682336,404683,1131.1,1134.6,1142.9,1130.0,1137.04,-0.06184838310655994,-0.7000000000000455
ABB,26-FEB-2026 10:00:00,10:11:04,69.82,1.13,-103772.87,103774,52926,6147.0,6170.0,6205.5,6133.0,6172.47,-0.3323875152006486,-20.5
ABCAPITAL,25-FEB-2026 EOD,10:11:04,64.42,18.09,-16813594.91,16813613,11142723,355.9,354.0,359.0,351.5,356.06,0.7929764939110604,2.7999999999999545
ADANIENSOL,26-FEB-2026 10:00:00,10:11:04,45.06,4.38,-413004.62,413009,191285,1017.15,1023.2,1036.2,1014.65,1027.68,0.4096742349457036,4.149999999999977
ADANIENT,26-FEB-2026 10:00:00,10:11:04,46.49,2.09,-185583.91,185586,101662,2220.9,2230.0,2232.4,2212.2,2221.45,-0.48393601290494814,-10.799999999999727
ADANIGREEN,26-FEB-2026 10:00:00,10:11:04,23.78,2.46,-213695.54,213698,97800,969.6,964.15,973.5,963.0,968.45,0.5652647409635477,5.4500000000000455
ADANIPORTS,26-FEB-2026 10:00:00,10:11:04,44.51,2.9,-248647.1,248650,112953,1539.0,1537.6,1541.4,1526.0,1533.78,0.6737751030287142,10.299999999999955
ALKEM,26-FEB-2026 10:00:00,10:11:04,12.37,0.22,-19205.78,19206,9556,5764.5,5635.0,5764.5,5622.5,5701.09,2.48,139.5
AMBER,26-FEB-2026 10:00:00,10:11:04,29.04,0.36,-33196.64,33197,17190,8020.0,8044.5,8044.5,7970.0,8002.99,-0.30455590776306796,-24.5
AMBUJACEM,26-FEB-2026 10:00:00,10:11:06,5.51,1.07,-89630.93,89632,56090,513.1,513.0,515.8,510.55,513.27,0.3913128546272745,2.0
ANGELONE,26-FEB-2026 10:00:00,10:11:05,88.82,35.56,-3276578.44,3276614,1451770,245.2,251.0,254.9,244.0,249.79,-1.5261044176706873,-3.8000000000000114
APLAPOLLO,26-FEB-2026 10:00:00,10:11:06,26.0,1.16,-110074.84,110076,70796,2225.2,2241.0,2247.7,2221.8,2239.17,-0.2420873307630275,-5.400000000000091
APOLLOHOSP,26-FEB-2026 10:00:00,10:11:06,31.28,0.4,-36932.6,36933,26358,7819.0,7800.0,7831.0,7769.0,7799.36,0.4625465758704869,36.0
ASHOKLEY,26-FEB-2026 10:00:00,10:11:06,35.75,16.87,-1505337.13,1505354,901916,212.49,211.65,212.89,211.1,211.99,0.415859363924198,0.8799999999999955
ASIANPAINT,26-FEB-2026 10:00:00,10:11:06,9.77,0.4,-37348.6,37349,22329,2414.0,2416.1,2422.2,2408.2,2415.43,-0.0993213044198018,-2.400000000000091
ASTRAL,26-FEB-2026 10:00:00,10:11:06,14.23,0.85,-66242.15,66243,37655,1686.8,1683.2,1687.9,1670.0,1678.32,0.2138783269961923,3.599999999999909
AUBANK,26-FEB-2026 10:00:00,10:11:06,29.83,3.05,-286479.95,286483,147092,977.95,982.1,982.9,973.0,977.34,-0.42256389369717723,-4.149999999999977
AUROPHARMA,26-FEB-2026 10:00:00,10:11:06,74.42,6.03,-538171.97,538178,223888,1243.4,1217.1,1250.9,1213.5,1234.81,2.6330994634750384,31.90000000000009
AXISBANK,26-FEB-2026 10:00:00,10:11:07,307.41,22.01,-2138750.99,2138773,1870264,1399.4,1403.0,1405.7,1390.5,1396.85,-0.2565930149679194,-3.599999999999909
BAJAJ-AUTO,26-FEB-2026 10:00:00,10:11:07,38.23,0.38,-32398.62,32399,17359,10112.5,10146.5,10187.0,10088.0,10127.36,0.15351094384470637,15.5
BAJAJFINSV,26-FEB-2026 10:00:00,10:11:07,9.49,0.46,-41402.54,41403,27378,2055.0,2057.0,2058.2,2047.8,2053.66,0.2781437564046171,5.699999999999818
BAJAJHLDNG,26-FEB-2026 10:00:00,10:11:07,20.5,0.18,-15165.82,15166,13057,11116.0,11184.0,11224.0,11105.0,11122.9,-0.44778792763747094,-50.0
BAJFINANCE,26-FEB-2026 10:00:00,10:11:07,46.59,4.57,-402465.43,402470,222329,1022.1,1020.75,1024.15,1015.75,1020.11,0.10283531658587418,1.0500000000000682
BANDHANBNK,26-FEB-2026 10:00:00,10:11:07,117.96,63.09,-5657609.91,5657673,2655149,188.07,183.0,188.4,182.78,186.98,2.8379265091863504,5.189999999999998
BANKBARODA,26-FEB-2026 10:00:00,10:11:07,171.18,53.32,-4633612.68,4633666,2465908,320.95,316.0,323.0,316.0,321.06,1.6146905176507729,5.099999999999966
BANKINDIA,26-FEB-2026 10:00:00,10:11:07,33.1,18.75,-1592065.25,1592084,760844,175.99,175.58,177.9,175.21,176.54,0.2335117894976629,0.4099999999999966
BDL,26-FEB-2026 10:00:00,10:11:08,21.38,1.71,-152431.29,152433,72651,1254.5,1245.0,1256.0,1245.0,1251.59,1.1041263700838206,13.700000000000045
BEL,26-FEB-2026 10:00:00,10:11:09,48.16,10.92,-927869.08,927880,650967,441.7,440.6,442.55,440.0,441.04,0.5463236967903431,2.3999999999999773
BHARATFORG,26-FEB-2026 10:00:00,10:11:08,52.46,2.76,-231577.24,231580,156587,1894.3,1902.1,1909.7,1891.2,1901.31,-0.4048370136698236,-7.7000000000000455
BHARTIARTL,26-FEB-2026 10:00:00,10:11:08,173.21,9.04,-732336.96,732346,583259,1926.3,1914.0,1926.8,1911.2,1916.96,0.6741925368453989,12.899999999999864
BHEL,26-FEB-2026 10:00:00,10:11:08,22.61,8.59,-750119.41,750128,413371,262.2,263.0,264.4,261.6,263.07,0.09543806069860661,0.25
BIOCON,26-FEB-2026 10:00:00,10:11:08,44.41,11.17,-925825.83,925837,490465,399.75,394.85,401.05,392.3,397.4,0.9852216748768414,3.8999999999999773
BLUESTARCO,26-FEB-2026 10:00:00,10:11:09,8.28,0.43,-40023.57,40024,20799,1948.5,1945.0,1949.9,1930.7,1941.09,0.3243744207599606,6.2999999999999545
BOSCHLTD,26-FEB-2026 10:00:00,10:11:09,14.2,0.04,-3502.96,3503,1627,36445.0,36590.0,36745.0,36425.0,36567.08,-0.3418102269619907,-125.0
BPCL,26-FEB-2026 10:00:00,10:11:09,38.28,10.04,-923577.96,923588,521411,380.85,380.0,383.3,379.25,381.19,-0.05248655032147714,-0.19999999999998863
BRITANNIA,26-FEB-2026 10:00:00,10:11:09,19.27,0.31,-27883.69,27884,16507,6162.5,6158.0,6164.5,6101.5,6134.82,0.07307567392010393,4.5
BSE,26-FEB-2026 10:00:00,10:11:10,340.79,12.23,-1096708.77,1096721,405857,2802.2,2784.0,2809.5,2752.0,2785.76,1.0639448912612255,29.5
CAMS,26-FEB-2026 10:00:00,10:11:10,8.99,1.26,-89415.74,89417,54037,711.2,717.0,717.0,708.6,711.43,-0.357267950963216,-2.5499999999999545
CANBK,26-FEB-2026 10:00:00,10:11:10,215.76,134.31,-12419004.69,12419139,5028357,158.74,159.37,162.89,158.13,160.65,-0.11954948719561928,-0.18999999999999773
CDSL,26-FEB-2026 10:00:00,10:11:10,132.64,10.15,-820600.85,820611,362488,1302.9,1324.0,1324.0,1298.1,1306.21,-1.8013264998492513,-23.899999999999864
CGPOWER,26-FEB-2026 10:00:00,10:11:10,18.47,2.58,-193077.42,193080,86593,716.85,715.5,718.7,711.05,714.97,0.4835996635828491,3.4500000000000455
CHOLAFIN,26-FEB-2026 10:00:00,10:11:10,87.35,4.99,-217671.01,217676,91590,1728.0,1754.9,1774.6,1724.5,1749.27,-1.5104018238814476,-26.5
CIPLA,26-FEB-2026 10:00:00,10:11:10,37.36,2.75,-207607.25,207610,129286,1359.8,1352.8,1364.9,1343.3,1357.37,1.0177549959141257,13.700000000000045
COALINDIA,26-FEB-2026 10:00:00,10:11:10,88.85,20.28,-1859684.72,1859705,1223976,438.2,438.75,439.55,435.5,438.15,-0.09119927040584452,-0.4000000000000341
COFORGE,26-FEB-2026 10:00:00,10:11:10,273.84,22.31,-1946029.69,1946052,1138741,1225.9,1230.0,1239.5,1213.3,1227.58,1.0718113612004287,13.0
COLPAL,26-FEB-2026 10:00:00,10:11:11,21.57,0.95,-82046.05,82047,56163,2275.0,2283.0,2283.0,2262.4,2273.21,0.2026074700493265,4.599999999999909
CONCOR,26-FEB-2026 10:00:00,10:11:11,5.42,1.08,-94015.92,94017,68287,500.35,501.05,502.6,499.5,501.35,-0.06990213700818172,-0.3499999999999659
CROMPTON,26-FEB-2026 10:00:00,10:11:11,4.49,1.7,-156515.3,156517,88710,264.88,263.3,265.41,262.61,264.14,0.6000759589821436,1.579999999999984
CUMMINSIND,26-FEB-2026 10:00:00,10:11:11,33.82,0.68,-59772.32,59773,37120,4946.8,4944.0,4971.6,4916.3,4940.03,0.5753786723594629,28.300000000000182
DABUR,26-FEB-2026 10:00:00,10:11:11,7.13,1.37,-122475.63,122477,83777,521.25,518.65,522.9,517.4,521.08,0.5013014557023084,2.6000000000000227
DALBHARAT,26-FEB-2026 10:00:00,10:11:11,2.94,0.14,-12595.86,12596,8036,2067.9,2056.5,2080.0,2053.8,2065.85,0.2132299491155847,4.400000000000091
DELHIVERY,26-FEB-2026 10:00:00,10:11:11,30.17,6.83,-614096.17,614103,414996,444.05,441.4,444.75,438.05,441.71,1.0007960877971191,4.400000000000034
DIVISLAB,26-FEB-2026 10:00:00,10:11:11,70.33,1.08,-89388.92,89390,46964,6555.0,6442.0,6564.5,6420.0,6501.96,2.4939410523024,159.5
DIXON,25-FEB-2026 EOD,10:11:12,136.03,1.31,-384973.69,384975,85815,10394.0,10361.0,10462.0,10205.0,10365.39,0.05775895263765884,6.0
DLF,26-FEB-2026 10:00:00,10:11:12,29.74,4.86,-433884.14,433889,213892,614.0,614.0,616.45,608.65,612.29,0.4581151832460658,2.7999999999999545
DMART,26-FEB-2026 10:00:00,10:11:12,10.3,0.27,-23694.73,23695,16436,3859.6,3900.0,3900.6,3855.0,3870.32,-0.7355588704284736,-28.59999999999991
DRREDDY,26-FEB-2026 10:00:00,10:11:12,41.5,3.15,-253693.85,253697,140737,1322.4,1311.2,1327.0,1305.0,1318.6,1.216991963260627,15.900000000000091
EICHERMOT,26-FEB-2026 10:00:00,10:11:12,93.77,1.16,-106165.84,106167,46171,8075.5,8040.0,8100.0,8024.5,8071.83,0.842907092907093,67.5
ETERNAL,26-FEB-2026 10:00:00,10:11:13,671.88,268.76,-25156778.24,25157047,10463360,249.9,251.55,254.7,246.6,249.99,-0.11990407673860229,-0.29999999999998295
EXIDEIND,26-FEB-2026 10:00:00,10:11:13,4.33,1.28,-113384.72,113386,76235,336.5,338.65,339.85,336.35,337.74,-0.2519638357788714,-0.8500000000000227
FEDERALBNK,26-FEB-2026 10:00:00,10:11:13,44.21,14.72,-1341667.28,1341682,836696,300.65,299.8,301.7,299.15,300.41,0.5182213306586273,1.5499999999999545
FORTIS,26-FEB-2026 10:00:00,10:11:13,91.61,9.63,-865243.37,865253,381664,960.5,935.15,961.4,935.15,950.85,3.1963470319634704,29.75
GAIL,26-FEB-2026 10:00:00,10:11:13,29.21,17.13,-1604458.87,1604476,1066734,170.09,170.5,171.2,169.91,170.54,0.05294117647059024,0.09000000000000341
GLENMARK,26-FEB-2026 10:00:00,10:11:13,35.76,1.69,-117109.31,117111,67257,2138.7,2080.0,2139.0,2080.0,2115.52,2.575539568345315,53.69999999999982
GMRAIRPORT,26-FEB-2026 10:00:00,10:11:14,8.28,8.1,-662318.9,662327,392542,102.94,101.81,102.99,101.76,102.27,0.6551285812066117,0.6700000000000017
GODREJCP,26-FEB-2026 10:00:00,10:11:14,3.64,0.29,-28019.71,28020,18823,1234.2,1240.3,1240.3,1231.3,1233.78,-0.2586067561015068,-3.2000000000000455
GODREJPROP,26-FEB-2026 10:00:00,10:11:14,11.88,0.66,-61644.34,61645,27240,1798.9,1800.0,1810.0,1785.2,1795.84,0.0611858938702935,1.1000000000001364
GRASIM,26-FEB-2026 10:00:00,10:11:14,8.45,0.29,-26356.71,26357,17616,2878.3,2881.5,2887.2,2873.2,2881.05,-0.0034741523068339717,-0.09999999999990905
HAL,26-FEB-2026 10:00:00,10:11:14,90.1,2.25,-167119.75,167122,96629,3995.5,4000.0,4018.0,3985.0,4002.72,0.26348808030112925,10.5
HAVELLS,26-FEB-2026 10:00:00,10:11:14,7.93,0.56,-35993.44,35994,19956,1421.5,1417.6,1421.5,1407.0,1414.93,0.2751128668171622,3.900000000000091
HCLTECH,26-FEB-2026 10:00:00,10:11:14,102.93,7.38,-667670.62,667678,337270,1402.0,1391.0,1405.0,1382.9,1394.01,1.7268901465679838,23.799999999999955
HDFCAMC,26-FEB-2026 10:00:00,10:11:14,58.07,2.11,-204793.89,204796,162995,2751.1,2755.0,2762.8,2740.6,2751.1,0.2624002332446451,7.199999999999818
HDFCBANK,26-FEB-2026 10:00:00,10:11:15,300.68,33.08,-2895070.92,2895104,2156182,909.0,912.0,912.0,905.3,908.86,0.15425297487879874,1.3999999999999773
HDFCLIFE,26-FEB-2026 10:00:00,10:11:15,21.48,2.9,-248395.1,248398,130923,742.0,735.45,744.9,733.25,741.48,0.9180550833049982,6.75
HEROMOTOCO,26-FEB-2026 10:00:00,10:11:15,78.21,1.35,-118348.65,118350,59941,5824.0,5760.0,5829.0,5750.0,5792.97,1.5076252723311545,86.5
HINDALCO,26-FEB-2026 10:00:00,10:11:15,65.6,7.01,-628937.99,628945,433411,936.55,942.0,942.0,933.0,935.77,-0.09067633880947544,-0.8500000000000227
HINDPETRO,26-FEB-2026 10:00:00,10:11:15,48.04,10.94,-986185.06,986196,559298,438.5,438.8,442.0,436.05,439.26,0.4121822761621276,1.8000000000000114
HINDUNILVR,26-FEB-2026 10:00:00,10:11:15,19.37,0.82,-66300.18,66301,42048,2364.3,2378.0,2379.6,2355.2,2365.33,-0.4463345825087334,-10.599999999999909
HINDZINC,26-FEB-2026 10:00:00,10:11:15,96.65,15.64,-1381551.36,1381567,809975,617.75,620.5,620.5,615.95,618.07,-0.20999919231079145,-1.2999999999999545
HUDCO,26-FEB-2026 10:00:00,10:11:15,9.47,4.96,-420230.04,420235,239309,190.42,190.83,191.79,189.72,190.76,-0.015752165922814983,-0.030000000000001137
ICICIBANK,26-FEB-2026 10:00:00,10:11:15,268.97,19.23,-1129534.77,1129554,807274,1399.9,1405.1,1408.0,1392.1,1398.69,-0.04284184219920807,-0.599999999999909
