Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,20-APR-2026 15:00:00,15:11:04,65.47,5.9,-522537.1,522543,260778,1112.1,1107.7,1127.65,1096.75,1109.26,-0.10778765831312724,-1.2000000000000455
ABB,20-APR-2026 15:00:00,15:11:04,381.31,5.29,-511307.71,511313,209125,7159.5,7054.5,7319.5,6993.5,7203.23,1.8493491713493138,130.0
ABCAPITAL,20-APR-2026 15:00:00,15:11:05,130.46,38.14,-3653491.86,3653530,1981565,342.2,341.0,345.3,335.75,342.07,0.5287896592244452,1.8000000000000114
ADANIENSOL,20-APR-2026 15:00:00,15:11:04,265.27,20.91,-2001245.09,2001266,745460,1264.0,1253.1,1291.5,1246.35,1268.74,0.3333862517860014,4.2000000000000455
ADANIENT,20-APR-2026 15:00:00,15:11:05,365.81,16.31,-1562644.69,1562661,504036,2236.9,2218.3,2280.1,2202.2,2243.39,0.8384799170535954,18.59999999999991
ADANIGREEN,20-APR-2026 15:00:00,15:11:04,818.13,70.43,-6898271.57,6898342,1762673,1156.8,1126.5,1195.0,1120.4,1161.6,2.616872172447441,29.5
ADANIPORTS,20-APR-2026 14:00:00,15:11:04,426.56,26.89,-2333523.11,2333550,1094970,1583.3,1572.4,1600.5,1566.1,1586.28,0.6292106266683528,9.899999999999864
ALKEM,20-APR-2026 14:00:00,15:11:04,32.48,0.58,-41808.42,41809,16621,5638.0,5582.0,5676.5,5534.0,5644.42,1.0032246506628448,56.0
AMBER,20-APR-2026 15:00:00,15:11:04,251.59,3.16,-306189.84,306193,109299,8000.0,7958.5,8039.0,7775.0,7967.61,0.5214550480618206,41.5
AMBUJACEM,20-APR-2026 15:00:00,15:11:06,68.89,15.01,-1423933.99,1423949,556611,456.25,459.0,464.0,453.15,459.08,-0.5991285403050108,-2.75
ANGELONE,20-APR-2026 15:00:00,15:11:06,691.67,216.15,-21120177.85,21120394,5643645,319.5,322.6,327.95,314.2,319.99,-0.921015908456609,-2.9700000000000273
APLAPOLLO,20-APR-2026 15:00:00,15:11:06,210.08,9.86,-947991.14,948001,537846,2147.6,2120.1,2150.7,2087.5,2129.6,1.9898371087999287,41.90000000000009
APOLLOHOSP,20-APR-2026 14:00:00,15:11:06,231.35,3.02,-252897.98,252901,132198,7661.5,7705.0,7730.5,7622.0,7660.2,-0.48707624366800883,-37.5
ASHOKLEY,20-APR-2026 15:00:00,15:11:06,188.07,107.13,-10392150.87,10392258,4438982,176.14,175.32,177.44,172.79,175.55,0.7781210664835709,1.3599999999999852
ASIANPAINT,20-APR-2026 14:00:00,15:11:06,259.55,10.37,-789478.63,789489,450420,2516.3,2470.0,2523.8,2456.5,2501.8,2.1225649350649425,52.30000000000018
ASTRAL,20-APR-2026 14:00:00,15:11:06,118.41,7.42,-599027.58,599035,263214,1592.9,1605.0,1618.4,1580.0,1594.89,-0.753894080996879,-12.099999999999909
AUBANK,20-APR-2026 14:00:00,15:11:06,147.08,14.67,-1243517.33,1243532,564259,998.2,993.0,1011.45,984.9,1002.79,0.7672117908338404,7.600000000000023
AUROPHARMA,20-APR-2026 14:00:00,15:11:06,78.72,5.72,-464975.28,464981,232516,1370.9,1392.0,1392.0,1365.7,1376.27,-1.0894660894660828,-15.099999999999909
AXISBANK,20-APR-2026 14:00:00,15:11:07,553.83,40.71,-3150663.29,3150704,1790163,1355.0,1359.5,1374.0,1348.0,1360.33,-0.3016702229416459,-4.099999999999909
BAJAJ-AUTO,20-APR-2026 15:00:00,15:11:07,288.58,2.94,-271146.06,271149,172999,9839.5,9773.5,9862.5,9690.0,9820.94,0.6752954417557682,66.0
BAJAJFINSV,20-APR-2026 15:00:00,15:11:07,144.62,7.87,-735677.13,735685,437754,1834.3,1839.9,1850.6,1822.2,1837.97,-0.25014954592420124,-4.600000000000136
BAJAJHLDNG,20-APR-2026 14:00:00,15:11:07,33.87,0.32,-26427.68,26428,13365,10424.5,10400.0,10496.0,10302.0,10426.43,0.6663125875138816,69.0
BAJFINANCE,20-APR-2026 14:00:00,15:11:07,497.82,54.51,-4558970.49,4559025,2501979,919.6,908.25,920.9,898.0,913.27,1.249655931736859,11.350000000000023
BANDHANBNK,20-APR-2026 15:00:00,15:11:07,120.48,68.77,-6494295.23,6494364,3038116,175.87,174.25,177.0,170.61,175.2,0.8024302172293264,1.4000000000000057
BANKBARODA,20-APR-2026 15:00:00,15:11:07,317.55,112.26,-10787153.74,10787266,4862229,281.82,280.5,286.25,277.63,282.86,0.49208386820710154,1.3799999999999955
BANKINDIA,20-APR-2026 14:00:00,15:11:07,127.15,85.23,-6794010.77,6794096,2417154,148.59,148.0,151.0,146.01,149.19,0.3308575286968326,0.4900000000000091
BDL,20-APR-2026 15:00:00,15:11:07,112.7,8.21,-785657.79,785666,270060,1373.2,1381.0,1393.1,1351.0,1372.99,-0.5432027232563192,-7.5
