Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,13-FEB-2026 EOD,13:11:37,32.58,0.09,-9114.91,9115,4415,35050.0,36995.0,36995.0,34705.0,35741.21,-6.5707050513128085,-2465.0
AADHARHFC,13-FEB-2026 EOD,13:11:37,12.93,2.77,-276675.23,276678,189275,466.0,471.0,473.5,464.4,467.47,-1.0615711252653928,-5.0
AARTIDRUGS,13-FEB-2026 EOD,13:11:37,3.25,0.88,-87617.12,87618,44496,371.1,371.0,374.45,367.1,371.18,-1.0795681727308957,-4.0499999999999545
AARTIIND,13-FEB-2026 EOD,13:11:37,33.42,7.4,-739615.6,739623,336747,449.0,459.2,460.0,443.1,451.89,-3.565292096219936,-16.600000000000023
AARTIPHARM,13-FEB-2026 EOD,13:11:37,12.15,1.72,-171577.28,171579,82478,710.0,710.0,715.65,699.3,708.09,-0.11957515650278157,-0.8500000000000227
AAVAS,13-FEB-2026 EOD,13:11:37,51.57,4.0,-399679.0,399683,316966,1281.0,1300.5,1303.6,1264.1,1290.28,-2.1016431027894535,-27.5
ABBOTINDIA,13-FEB-2026 EOD,13:11:37,17.34,0.07,-6552.93,6553,3995,26500.0,26680.0,26685.0,26300.0,26459.79,-0.6001500375093773,-160.0
ABDL,13-FEB-2026 EOD,13:11:37,22.8,4.29,-429476.71,429481,219404,530.6,530.0,539.55,523.15,530.78,-1.4487369985141074,-7.7999999999999545
ABFRL,13-FEB-2026 EOD,13:11:37,142.52,194.44,-19443584.56,19443779,6769672,73.3,70.0,75.1,68.32,73.3,4.654483152484281,3.259999999999991
ABLBL,13-FEB-2026 EOD,13:11:38,11.48,10.13,-1012783.87,1012794,530625,112.67,114.0,115.3,111.5,113.36,-1.2965396408234813,-1.480000000000004
ABREL,13-FEB-2026 EOD,13:11:38,10.81,0.78,-77681.22,77682,33474,1388.0,1409.6,1413.1,1374.1,1391.39,-1.9219898247597547,-27.200000000000045
