Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,17-MAR-2026 13:00:00,13:11:37,7.11,0.02,-1954.98,1955,922,33435.0,33200.0,33775.0,32820.0,33456.72,1.410373066424022,465.0
AADHARHFC,17-MAR-2026 13:00:00,13:11:37,5.42,1.14,-112712.86,112714,71859,470.5,480.0,480.0,470.5,475.48,-1.723237597911227,-8.25
AARTIDRUGS,17-MAR-2026 13:00:00,13:11:37,2.69,0.79,-72944.21,72945,39244,338.2,337.1,344.5,334.95,339.85,-0.2654084340902489,-0.9000000000000341
AARTIIND,17-MAR-2026 13:00:00,13:11:37,9.24,2.19,-213976.81,213979,97160,417.9,425.15,428.9,416.4,422.32,-1.7052804892390923,-7.25
AARTIPHARM,17-MAR-2026 13:00:00,13:11:37,6.91,1.07,-105244.93,105246,59316,652.3,631.3,654.3,631.3,647.05,3.646619528084521,22.949999999999932
AAVAS,17-MAR-2026 13:00:00,13:11:37,23.3,2.08,-195208.92,195211,136536,1111.8,1133.4,1134.0,1109.0,1118.17,-1.444907366368226,-16.299999999999955
ABBOTINDIA,17-MAR-2026 13:00:00,13:11:37,7.56,0.03,-2808.97,2809,2371,26600.0,26890.0,26890.0,26500.0,26634.89,-0.26246719160104987,-70.0
ABDL,17-MAR-2026 13:00:00,13:11:37,14.18,3.27,-308797.73,308801,160365,429.0,439.95,441.3,428.45,433.7,-3.0070088175446554,-13.300000000000011
ABFRL,17-MAR-2026 13:00:00,13:11:37,15.02,25.73,-2560182.27,2560208,1833979,58.6,58.54,59.1,57.89,58.39,0.1880663361258325,0.10999999999999943
ABLBL,17-MAR-2026 13:00:00,13:11:38,7.46,7.84,-708892.16,708900,424477,96.74,96.4,96.86,94.22,95.22,1.033942558746731,0.9899999999999949
ABREL,17-MAR-2026 13:00:00,13:11:38,15.33,1.39,-110227.61,110229,63865,1098.5,1101.9,1114.6,1084.6,1100.85,0.328797150424688,3.599999999999909
ABSLAMC,17-MAR-2026 13:00:00,13:11:38,71.25,7.33,-716472.67,716480,213533,956.4,964.1,994.95,942.65,971.66,0.4094488188976354,3.8999999999999773
ACC,17-MAR-2026 13:00:00,13:11:38,21.76,1.58,-154014.42,154016,85335,1375.1,1380.0,1391.1,1368.5,1378.92,0.1383629478590055,1.8999999999998636
ACE,17-MAR-2026 13:00:00,13:11:38,7.76,0.94,-91549.06,91550,48581,830.0,819.3,832.4,817.3,826.8,1.5538969778539147,12.700000000000045
ACI,17-MAR-2026 13:00:00,13:11:38,2.12,0.37,-35794.63,35795,16844,570.4,576.0,578.15,565.4,569.78,-0.8517295324178651,-4.899999999999977
ACMESOLAR,17-MAR-2026 13:00:00,13:11:38,12.61,5.1,-502190.9,502196,156044,248.52,245.0,251.5,242.4,247.29,1.4822981746906871,3.630000000000024
ACUTAAS,17-MAR-2026 13:00:00,13:11:38,120.25,5.29,-521792.71,521798,216598,2295.0,2182.0,2324.3,2170.0,2272.99,6.0046189376443415,130.0
ADANIPOWER,17-MAR-2026 13:00:00,13:11:38,521.27,334.88,-32863598.12,32863933,11482524,155.61,156.0,157.44,153.61,155.66,1.0061015188887519,1.5500000000000114
ADVENZYMES,17-MAR-2026 13:00:00,13:11:40,1.75,0.63,-58210.37,58211,36263,283.0,275.45,284.6,273.25,279.69,2.740969322926125,7.550000000000011
AEGISLOG,17-MAR-2026 13:00:00,13:11:40,112.06,17.65,-1368120.35,1368138,457724,648.3,606.0,651.0,601.15,634.98,7.316669425591778,44.19999999999993
AEGISVOPAK,17-MAR-2026 13:00:00,13:11:40,5.29,2.76,-273447.24,273450,166569,193.5,189.59,194.6,189.25,191.78,2.4080444562053516,4.550000000000011
AETHER,17-MAR-2026 13:00:00,13:11:40,9.04,0.89,-85429.11,85430,38519,1007.4,1039.2,1039.2,1005.25,1020.66,-1.7218672259889738,-17.649999999999977
AFCONS,17-MAR-2026 13:00:00,13:11:40,10.13,3.62,-354920.38,354924,197082,281.75,278.5,282.3,276.0,279.57,1.1669658886894074,3.25
AFFLE,17-MAR-2026 13:00:00,13:11:40,22.49,1.75,-158077.25,158079,94228,1288.6,1307.1,1312.5,1275.5,1288.6,-1.7236119585112977,-22.600000000000136
AGARWALEYE,17-MAR-2026 13:00:00,13:11:40,1.89,0.45,-43004.55,43005,24927,422.15,421.0,425.6,415.0,420.13,-0.4010852896071831,-1.7000000000000455
AGI,17-MAR-2026 13:00:00,13:11:40,5.81,1.16,-113205.84,113207,71510,504.75,507.0,508.05,494.5,500.3,-0.39467192895905284,-2.0
AHLUCONT,17-MAR-2026 13:00:00,13:11:40,3.72,0.51,-50477.49,50478,35408,725.1,721.05,737.0,721.0,730.16,-0.2956342385699522,-2.1499999999999773
AIAENG,17-MAR-2026 13:00:00,13:11:42,227.84,5.89,-587097.11,587103,70860,3853.5,3729.0,3929.0,3729.0,3867.14,5.126036665211701,187.9000000000001
AIIL,17-MAR-2026 13:00:00,13:11:42,29.89,6.28,-624656.72,624663,118628,478.7,470.6,484.8,462.0,475.59,3.1458737341090206,14.599999999999966
AJANTPHARM,17-MAR-2026 13:00:00,13:11:42,48.46,1.6,-152631.4,152633,79875,3026.5,2980.7,3071.6,2959.0,3035.8,2.45083104837345,72.40000000000009
AJAXENGG,17-MAR-2026 13:00:00,13:11:41,2.6,0.54,-46794.46,46795,33550,487.95,475.05,489.7,475.05,482.97,2.7155036311967113,12.899999999999977
AKUMS,17-MAR-2026 13:00:00,13:11:42,5.0,1.07,-106537.93,106539,56595,465.85,462.0,472.0,456.55,466.78,0.46366185033427526,2.150000000000034
AKZOINDIA,17-MAR-2026 13:00:00,13:11:42,1.6,0.06,-5319.94,5320,2567,2877.9,2884.7,2892.4,2850.0,2873.06,-0.23572641869170893,-6.799999999999727
ALIVUS,17-MAR-2026 13:00:00,13:11:41,2.38,0.26,-22807.74,22808,11802,933.35,928.0,934.4,912.6,924.61,0.853638770327946,7.899999999999977
ALKYLAMINE,17-MAR-2026 13:00:00,13:11:42,15.11,1.21,-119319.79,119321,33120,1268.3,1225.0,1278.0,1212.0,1248.23,0.7066857233603194,8.899999999999864
ALLCARGO,17-MAR-2026 13:00:00,13:11:42,4.17,53.62,-5244123.38,5244177,1841409,7.71,7.48,8.05,7.42,7.77,3.212851405622493,0.2400000000000002
ALOKINDS,17-MAR-2026 13:00:00,13:11:43,3.81,30.16,-2966274.84,2966305,1656888,12.6,12.75,12.76,12.55,12.63,-0.07930214115780956,-0.009999999999999787
ANANDRATHI,17-MAR-2026 13:00:00,13:11:43,14.64,0.48,-47246.52,47247,26527,3065.0,3079.6,3084.1,3035.0,3056.02,-0.18562542742696514,-5.699999999999818
ANANTRAJ,17-MAR-2026 13:00:00,13:11:43,51.18,11.54,-1125537.46,1125549,443846,443.1,443.85,450.55,435.5,443.4,0.26021043104424346,1.150000000000034
ANUP,17-MAR-2026 13:00:00,13:11:43,4.75,0.31,-28750.69,28751,17977,1576.0,1500.0,1580.0,1499.0,1554.15,4.731525784157366,71.20000000000005
ANURAS,17-MAR-2026 13:00:00,13:11:43,5.51,0.44,-44114.56,44115,32170,1231.4,1245.0,1251.9,1227.9,1238.88,-0.4205078440886154,-5.199999999999818
APARINDS,17-MAR-2026 13:00:00,13:11:43,94.16,1.01,-98781.99,98783,28852,9455.0,9220.0,9555.0,9009.0,9339.07,3.6846145410680995,336.0
APLLTD,17-MAR-2026 13:00:00,13:11:43,1.36,0.2,-19528.8,19529,10137,671.6,675.75,682.45,670.0,676.12,-0.5479046349770372,-3.699999999999932
APOLLOTYRE,17-MAR-2026 13:00:00,13:11:43,18.07,4.37,-420650.63,420655,233382,416.15,412.8,417.6,408.1,413.75,0.8115310077519298,3.349999999999966
APTUS,17-MAR-2026 13:00:00,13:11:43,14.57,6.52,-635085.48,635092,389305,221.91,225.25,225.52,220.3,223.4,-0.13051305130512694,-0.28999999999999204
ARE&M,17-MAR-2026 13:00:00,13:11:44,22.28,2.85,-281241.15,281244,165489,779.3,774.9,786.9,768.0,780.54,1.3328132111046098,10.25
ARVIND,17-MAR-2026 13:00:00,13:11:46,5.17,1.47,-144211.53,144213,55291,352.3,350.65,355.5,347.25,351.98,0.47055468415800206,1.650000000000034
ARVINDFASN,17-MAR-2026 13:00:00,13:11:45,2.83,0.73,-70263.27,70264,44376,397.7,384.25,397.85,376.85,387.68,4.438025210084027,16.899999999999977
ASAHIINDIA,17-MAR-2026 13:00:00,13:11:45,2.25,0.27,-25914.73,25915,15536,839.55,840.0,856.75,832.35,842.44,-0.017863522686684643,-0.15000000000009095
ASHOKA,17-MAR-2026 13:00:00,13:11:45,11.24,10.02,-987792.98,987803,584207,112.79,114.27,114.28,111.2,112.18,-1.2951780869869518,-1.4799999999999898
ASKAUTOLTD,17-MAR-2026 13:00:00,13:11:45,2.05,0.5,-49897.5,49898,30044,406.45,408.1,411.35,404.0,407.1,-0.4043126684636202,-1.650000000000034
ASTERDM,17-MAR-2026 13:00:00,13:11:45,43.03,6.45,-605595.55,605602,249878,664.45,657.05,675.5,649.2,666.55,2.3490449784349967,15.25
ASTRAMICRO,17-MAR-2026 13:00:00,13:11:45,10.64,1.1,-107090.9,107092,56353,961.5,960.5,975.0,956.6,967.33,0.7756000419243242,7.399999999999977
ASTRAZEN,17-MAR-2026 13:00:00,13:11:45,1.45,0.02,-1701.98,1702,945,8338.5,8440.5,8440.5,8312.0,8371.98,-0.44176467076592446,-37.0
ATGL,17-MAR-2026 13:00:00,13:11:46,305.72,59.78,-5950688.22,5950748,946091,509.1,525.7,533.7,490.0,511.38,-2.480605306005159,-12.949999999999932
ATHERENERG,17-MAR-2026 13:00:00,13:11:46,44.32,6.21,-608186.79,608193,240709,713.05,726.95,726.95,706.35,714.17,-0.021031968592272986,-0.15000000000009095
ATUL,17-MAR-2026 13:00:00,13:11:46,5.26,0.08,-8097.92,8098,4501,6162.0,6270.0,6306.5,6142.0,6202.76,-1.5025575447570332,-94.0
AURIONPRO,17-MAR-2026 13:00:00,13:11:46,7.95,0.96,-95013.04,95014,53395,824.0,835.05,835.05,819.0,826.56,-0.78266104756171,-6.5
AVALON,17-MAR-2026 13:00:00,13:11:46,15.75,1.73,-168463.27,168465,45888,905.9,885.1,933.0,885.0,909.01,2.350016947237595,20.799999999999955
AVANTIFEED,17-MAR-2026 13:00:00,13:11:46,35.52,2.91,-285915.09,285918,116161,1221.1,1216.3,1239.1,1198.0,1219.66,0.42766674891025724,5.199999999999818
AWFIS,17-MAR-2026 13:00:00,13:11:46,9.52,3.45,-340621.55,340625,101153,278.55,268.55,284.5,263.25,275.43,2.7291167250599426,7.400000000000034
AWL,17-MAR-2026 13:00:00,13:11:46,80.78,46.04,-4263211.96,4263258,1878090,174.63,173.55,178.0,173.06,175.47,1.3522925130586094,2.329999999999984
AZAD,17-MAR-2026 13:00:00,13:11:47,9.9,0.66,-65343.34,65344,35534,1503.8,1499.1,1520.8,1486.1,1506.21,0.6020872357506022,9.0
BAJAJELEC,17-MAR-2026 13:00:00,13:11:47,142.44,37.58,-3739800.42,3739838,672381,364.5,368.0,398.0,363.05,379.07,0.9975062344139715,3.6000000000000227
BAJAJHFL,17-MAR-2026 13:00:00,13:11:48,22.82,28.03,-2761415.97,2761444,1551636,81.38,81.5,81.95,81.05,81.42,0.08609027179927829,0.06999999999999318
BAJAJHLDNG,17-MAR-2026 13:00:00,13:11:48,18.17,0.19,-18708.81,18709,9122,9646.0,9630.0,9729.0,9531.0,9630.08,0.15574706676357594,15.0
BALAMINES,17-MAR-2026 13:00:00,13:11:47,4.42,0.44,-43672.56,43673,20293,1006.8,1000.0,1018.2,995.2,1006.57,-0.6414684693575446,-6.5
BALKRISIND,17-MAR-2026 13:00:00,13:11:47,6.86,0.32,-31411.68,31412,17820,2144.8,2165.8,2180.9,2139.2,2149.12,-0.9696186166774401,-21.0
BALRAMCHIN,17-MAR-2026 13:00:00,13:11:48,32.99,6.84,-658025.16,658032,269686,469.4,487.0,494.0,468.5,482.6,-2.8559602649006646,-13.800000000000011
BALUFORGE,17-MAR-2026 13:00:00,13:11:48,9.75,2.19,-201888.81,201891,102519,447.5,445.9,451.8,438.0,444.96,1.2901765504753255,5.699999999999989
BANCOINDIA,17-MAR-2026 13:00:00,13:11:48,6.05,1.06,-98470.94,98472,46526,576.5,570.8,576.85,563.6,570.89,2.516226549302032,14.149999999999977
BASF,17-MAR-2026 13:00:00,13:11:48,4.08,0.12,-11648.88,11649,7608,3410.4,3475.0,3475.0,3403.6,3442.31,-1.5956372450010021,-55.29999999999973
BATAINDIA,17-MAR-2026 13:00:00,13:11:49,9.25,1.38,-135103.62,135105,71635,680.0,681.05,682.4,665.1,671.97,0.30238218157680574,2.0499999999999545
BAYERCROP,17-MAR-2026 13:00:00,13:11:49,8.69,0.19,-19166.81,19167,14806,4426.2,4544.9,4544.9,4404.1,4464.42,-2.003675249629154,-90.5
BBL,17-MAR-2026 13:00:00,13:11:49,1.79,0.08,-7453.92,7454,5477,2311.0,2332.7,2375.0,2305.3,2323.84,-0.2503453038674111,-5.800000000000182
BBTC,17-MAR-2026 13:00:00,13:11:50,2.68,0.18,-16642.82,16643,10439,1508.5,1502.6,1515.0,1495.7,1503.8,0.8625300882588989,12.900000000000091
BECTORFOOD,17-MAR-2026 13:00:00,13:11:49,3.76,2.06,-196733.94,196736,100413,183.69,182.0,184.57,180.61,182.84,1.8576023067539063,3.3499999999999943
BELRISE,17-MAR-2026 13:00:00,13:11:49,57.21,32.79,-3096603.21,3096636,1465857,174.88,176.0,176.9,173.55,174.46,0.16036655211913012,0.28000000000000114
BEML,17-MAR-2026 13:00:00,13:11:49,15.55,1.03,-100764.97,100766,42145,1510.5,1516.5,1523.1,1493.8,1507.42,0.9760010695902072,14.599999999999909
BERGEPAINT,17-MAR-2026 13:00:00,13:11:50,18.88,4.56,-420992.44,420997,134794,417.9,404.8,419.0,404.3,414.22,3.3127317676143333,13.399999999999977
BHARTIHEXA,17-MAR-2026 13:00:00,13:11:50,10.99,0.72,-70143.28,70144,30774,1526.7,1486.4,1538.4,1480.0,1522.1,2.7112486544671657,40.299999999999955
BIKAJI,17-MAR-2026 13:00:00,13:11:50,2.89,0.47,-44735.53,44736,19285,619.5,622.3,627.25,613.5,620.74,-0.6176305446378475,-3.8500000000000227
BIRLACORPN,17-MAR-2026 13:00:00,13:11:50,8.44,1.07,-105440.93,105442,61709,792.4,790.0,798.5,776.2,786.67,0.7117437722419958,5.600000000000023
BLACKBUCK,17-MAR-2026 13:00:00,13:11:50,32.36,5.65,-557580.35,557586,467197,572.35,565.8,576.75,556.0,573.01,2.5716845878136243,14.350000000000023
BLS,17-MAR-2026 13:00:00,13:11:50,9.24,3.8,-368810.2,368814,186851,243.55,245.15,246.6,241.1,243.56,-0.22531749283080005,-0.549999999999983
BLUEDART,17-MAR-2026 13:00:00,13:11:50,2.94,0.06,-5498.94,5499,2535,5145.0,5200.0,5214.5,5098.0,5165.79,0.6750807161725858,34.5
BLUEJET,17-MAR-2026 13:00:00,13:11:51,11.06,3.08,-302642.92,302646,193382,359.55,356.4,364.75,352.9,359.45,0.8838383838383935,3.150000000000034
BORORENEW,17-MAR-2026 13:00:00,13:11:51,10.02,2.42,-236164.58,236167,118531,414.95,409.2,419.15,408.2,413.71,1.7283647952929668,7.050000000000011
BRIGADE,17-MAR-2026 13:00:00,13:11:51,12.16,1.87,-120761.13,120763,66673,648.0,648.0,653.95,637.75,649.46,-0.42258932001536686,-2.75
BSOFT,17-MAR-2026 13:00:00,13:11:51,42.8,11.86,-1157258.14,1157270,439256,362.25,352.3,366.3,349.65,360.89,3.915662650602403,13.649999999999977
CAMPUS,17-MAR-2026 13:00:00,13:11:51,1.82,0.78,-72688.22,72689,37615,232.3,231.1,234.65,231.1,232.56,-0.2362035645265119,-0.549999999999983
CANFINHOME,17-MAR-2026 13:00:00,13:11:52,7.23,0.86,-81914.14,81915,41201,826.0,850.0,853.8,824.0,838.15,-1.7134697762969986,-14.399999999999977
CAPLIPOINT,17-MAR-2026 13:00:00,13:11:52,5.0,0.31,-29881.69,29882,19080,1639.6,1649.9,1650.0,1624.9,1635.82,0.22004889975549566,3.599999999999909
CARBORUNIV,17-MAR-2026 13:00:00,13:11:52,5.19,0.69,-66649.31,66650,45283,747.95,761.0,764.05,744.9,751.32,-1.3974029398193804,-10.599999999999909
CARTRADE,17-MAR-2026 13:00:00,13:11:52,41.25,2.41,-226523.59,226526,98680,1746.1,1656.0,1747.9,1646.7,1708.84,5.4408212560386415,90.09999999999991
CASTROLIND,17-MAR-2026 13:00:00,13:11:52,16.09,8.64,-853496.36,853505,613703,186.25,187.1,187.1,185.5,186.27,-0.04829880862938897,-0.09000000000000341
CCL,17-MAR-2026 13:00:00,13:11:52,7.43,0.71,-69086.29,69087,37065,1039.1,1044.8,1053.6,1036.7,1044.42,-0.4025687721652493,-4.2000000000000455
CEATLTD,17-MAR-2026 13:00:00,13:11:52,15.0,0.44,-42894.56,42895,16138,3407.8,3440.0,3442.0,3386.0,3412.43,-0.12309495896834168,-4.199999999999818
CEIGALL,17-MAR-2026 13:00:00,13:11:52,5.87,2.13,-210368.87,210371,94046,276.25,272.35,281.8,266.85,275.64,1.4319809069212326,3.8999999999999773
CELLO,17-MAR-2026 13:00:00,13:11:52,7.82,1.98,-183079.02,183081,121159,387.0,400.0,403.3,385.35,394.52,-3.0925253536997674,-12.350000000000023
CEMPRO,17-MAR-2026 13:00:00,13:11:53,6.54,1.22,-120054.78,120056,66451,534.0,532.55,540.95,529.65,534.64,0.30994646379261337,1.6499999999999773
CENTRALBK,17-MAR-2026 13:00:00,13:11:53,9.67,27.77,-2752234.23,2752262,1332173,34.84,35.33,35.33,34.69,34.83,-0.5707762557077504,-0.19999999999999574
CENTURYPLY,17-MAR-2026 13:00:00,13:11:53,0.6,0.09,-8112.91,8113,4336,651.55,653.8,656.8,645.0,650.89,0.8981804103755252,5.7999999999999545
CERA,17-MAR-2026 13:00:00,13:11:53,7.65,0.17,-16521.83,16522,11181,4600.2,4578.5,4606.8,4530.5,4573.33,0.4213145888362589,19.300000000000182
CESC,17-MAR-2026 13:00:00,13:11:53,9.9,6.32,-625600.68,625607,269300,156.04,156.55,158.25,155.26,156.66,-0.32577451293517684,-0.5100000000000193
CGCL,17-MAR-2026 13:00:00,13:11:53,8.96,5.27,-525041.73,525047,301112,169.86,170.7,171.59,168.46,169.99,-0.9966777408637755,-1.7099999999999795
CHALET,17-MAR-2026 13:00:00,13:11:54,4.62,0.64,-62367.36,62368,39259,725.5,724.8,728.9,716.2,722.25,0.17259233690024164,1.25
CHAMBLFERT,17-MAR-2026 13:00:00,13:11:54,35.13,8.33,-821087.67,821096,358562,425.95,416.65,432.0,409.7,421.73,3.12310858249606,12.899999999999977
CHENNPETRO,17-MAR-2026 13:00:00,13:11:54,552.68,54.14,-5135672.86,5135727,958578,1047.8,981.0,1052.0,968.0,1020.92,5.993627029487634,59.25
CHOICEIN,17-MAR-2026 13:00:00,13:11:54,15.34,2.43,-241650.57,241653,80479,634.0,622.2,637.95,622.2,631.05,2.6222078342505744,16.200000000000045
