Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,30-MAR-2026 14:00:00,14:11:04,54.47,5.74,-563309.26,563315,318185,951.4,969.1,969.1,936.1,948.54,-2.6601186822181297,-26.0
ABB,30-MAR-2026 13:00:00,14:11:04,117.75,1.96,-166490.04,166492,72698,6010.0,5995.0,6100.0,5953.0,6016.54,-1.556101556101556,-95.0
ABCAPITAL,30-MAR-2026 13:00:00,14:11:04,93.98,31.77,-2652395.23,2652427,1165082,293.2,299.35,301.85,292.6,295.8,-4.104660670482424,-12.550000000000011
ADANIENSOL,30-MAR-2026 14:00:00,14:11:05,88.93,9.42,-910746.58,910756,364720,945.7,950.2,957.6,934.0,944.43,-1.077405857740581,-10.299999999999955
ADANIENT,30-MAR-2026 13:00:00,14:11:04,297.58,16.5,-1367538.5,1367555,537735,1786.1,1810.0,1837.8,1779.2,1803.15,-2.0241360394953425,-36.90000000000009
ADANIGREEN,30-MAR-2026 13:00:00,14:11:04,152.34,18.44,-1626790.56,1626809,551114,815.75,828.0,839.0,812.25,826.01,-2.012012012012012,-16.75
ADANIPORTS,30-MAR-2026 13:00:00,14:11:04,184.69,13.94,-1155942.06,1155956,505907,1322.1,1325.0,1337.3,1311.0,1324.84,-1.1735685453730038,-15.700000000000045
ALKEM,30-MAR-2026 13:00:00,14:11:04,43.11,0.81,-67635.19,67636,48046,5315.5,5291.0,5345.5,5252.0,5298.16,-0.5426139021423894,-29.0
AMBER,30-MAR-2026 13:00:00,14:11:04,130.51,2.0,-164151.0,164153,42179,6580.0,6475.0,6641.0,6370.5,6531.46,-0.3332323538321721,-22.0
AMBUJACEM,30-MAR-2026 13:00:00,14:11:06,99.99,24.57,-2123562.43,2123587,1084362,401.8,405.0,411.0,400.25,406.94,-1.7243487831723154,-7.050000000000011
ANGELONE,30-MAR-2026 13:00:00,14:11:06,94.14,40.71,-3305131.29,3305172,1522982,229.57,229.8,234.39,228.64,231.23,-2.422748331704007,-5.700000000000017
APLAPOLLO,30-MAR-2026 13:00:00,14:11:06,55.55,2.84,-187278.16,187281,89898,1958.0,1970.0,1978.2,1931.7,1957.36,-1.4197965965159625,-28.200000000000045
APOLLOHOSP,30-MAR-2026 13:00:00,14:11:06,190.69,2.57,-231718.43,231721,132234,7401.0,7470.0,7509.0,7360.5,7417.79,-1.9605245727910983,-148.0
ASHOKLEY,30-MAR-2026 13:00:00,14:11:06,498.09,316.63,-24750482.37,24750799,15096860,155.81,159.3,160.83,154.81,157.31,-4.463792997731315,-7.280000000000001
ASIANPAINT,30-MAR-2026 13:00:00,14:11:06,139.61,6.41,-508716.59,508723,220967,2173.0,2185.3,2202.9,2163.0,2178.65,-1.558394491256686,-34.40000000000009
ASTRAL,30-MAR-2026 13:00:00,14:11:06,63.1,3.92,-327705.08,327709,169159,1606.2,1590.0,1626.4,1581.5,1608.5,-0.7967389290346405,-12.899999999999864
AUBANK,30-MAR-2026 14:00:00,14:11:06,193.85,22.88,-2166662.12,2166685,1197433,839.0,877.6,877.6,836.4,847.39,-4.956103086944209,-43.75
AUROPHARMA,30-MAR-2026 13:00:00,14:11:06,149.81,11.43,-943526.57,943538,470726,1312.8,1300.0,1320.0,1300.0,1311.03,-0.10652868665348432,-1.400000000000091
AXISBANK,30-MAR-2026 13:00:00,14:11:07,1157.1,99.28,-8675857.72,8675957,4640579,1164.2,1185.1,1188.8,1153.9,1165.46,-3.401924991702622,-41.0
BAJAJ-AUTO,30-MAR-2026 13:00:00,14:11:07,159.82,1.81,-145319.19,145321,69608,8830.0,8810.0,8889.0,8745.0,8825.93,-0.79766318391192,-71.0
BAJAJFINSV,30-MAR-2026 13:00:00,14:11:07,305.6,18.43,-1500243.57,1500262,935853,1640.2,1675.0,1686.1,1636.3,1658.18,-3.2159084203693866,-54.5
BAJAJHLDNG,30-MAR-2026 13:00:00,14:11:07,42.97,0.48,-39500.52,39501,20004,8795.0,9026.0,9090.0,8768.0,8898.34,-3.879781420765027,-355.0
BAJFINANCE,30-MAR-2026 13:00:00,14:11:07,928.47,113.45,-9156531.55,9156645,6192464,810.0,831.0,834.9,807.0,818.4,-4.005688551789518,-33.799999999999955
BANDHANBNK,30-MAR-2026 13:00:00,14:11:07,95.56,66.48,-5648376.52,5648443,2660843,142.06,146.14,147.0,141.7,143.75,-4.600094016520042,-6.849999999999994
BANKBARODA,30-MAR-2026 13:00:00,14:11:07,230.54,91.47,-7142248.53,7142340,3372997,250.2,254.6,256.0,249.5,252.03,-3.8801383019592866,-10.100000000000023
BANKINDIA,30-MAR-2026 13:00:00,14:11:07,107.36,76.49,-5464137.51,5464214,2624148,138.58,141.11,142.92,138.05,140.36,-4.4209945513483655,-6.409999999999997
BDL,30-MAR-2026 13:00:00,14:11:07,192.88,17.17,-1453835.83,1453853,475370,1106.0,1132.0,1152.4,1102.1,1123.46,-2.7179171431084606,-30.90000000000009
BEL,30-MAR-2026 14:00:00,14:11:08,542.54,133.35,-12772943.65,12773077,5096727,403.45,400.0,413.25,400.0,406.85,-0.3211859172328626,-1.3000000000000114
BHARATFORG,30-MAR-2026 13:00:00,14:11:08,107.61,6.39,-453463.61,453470,188821,1672.6,1690.0,1707.8,1665.6,1685.09,-3.0433018375746337,-52.5
BHARTIARTL,30-MAR-2026 13:00:00,14:11:09,995.21,55.22,-4442461.78,4442517,2613488,1795.0,1818.0,1824.5,1787.2,1802.34,-2.651987634904284,-48.90000000000009
BHEL,30-MAR-2026 13:00:00,14:11:09,203.75,80.9,-6418100.1,6418181,2144926,251.05,250.35,254.85,248.65,251.86,-1.4910731803021318,-3.799999999999983
BIOCON,30-MAR-2026 14:00:00,14:11:09,68.63,18.99,-1849698.01,1849717,802540,362.2,365.0,369.95,357.3,361.49,-2.1345582275060884,-7.900000000000034
BLUESTARCO,30-MAR-2026 13:00:00,14:11:09,97.61,6.0,-518851.0,518857,207741,1617.8,1642.0,1664.9,1605.1,1626.12,-3.426456542502393,-57.40000000000009
BOSCHLTD,30-MAR-2026 13:00:00,14:11:09,63.36,0.22,-17748.78,17749,9674,28830.0,29220.0,29470.0,28740.0,29066.72,-2.6506837751139622,-785.0
BPCL,30-MAR-2026 14:00:00,14:11:09,287.78,102.31,-9966514.69,9966617,4699608,283.55,274.95,285.25,273.1,281.28,0.3006720905553671,0.8500000000000227
BRITANNIA,30-MAR-2026 13:00:00,14:11:09,103.97,1.9,-142814.1,142816,79739,5469.5,5480.0,5533.0,5427.5,5463.5,-0.5545454545454546,-30.5
BSE,30-MAR-2026 14:00:00,14:11:09,758.95,27.92,-2684710.08,2684738,868812,2713.5,2740.0,2750.0,2700.1,2718.5,-2.3850636736455924,-66.30000000000018
CAMS,30-MAR-2026 14:00:00,14:11:10,96.16,15.35,-1504570.65,1504586,706671,626.35,625.55,633.35,620.0,626.26,-1.7490196078431337,-11.149999999999977
CANBK,30-MAR-2026 14:00:00,14:11:10,260.85,206.47,-19833493.53,19833700,10211477,124.87,127.91,128.42,124.72,126.34,-4.2775009582215295,-5.579999999999984
CDSL,30-MAR-2026 14:00:00,14:11:10,221.42,19.32,-1861712.68,1861732,788398,1134.9,1152.0,1158.9,1133.1,1146.02,-3.107658157602652,-36.399999999999864
CGPOWER,30-MAR-2026 14:00:00,14:11:10,120.55,18.21,-1751841.79,1751860,896688,659.8,656.0,672.95,653.7,661.96,-1.220151208922837,-8.150000000000091
CHOLAFIN,30-MAR-2026 14:00:00,14:11:10,321.35,23.46,-2301282.54,2301306,1411414,1362.2,1366.0,1392.5,1355.4,1369.54,-3.8198121866836057,-54.09999999999991
CIPLA,30-MAR-2026 13:00:00,14:11:10,108.04,8.8,-601310.2,601319,353575,1232.4,1231.2,1235.0,1215.0,1227.57,-0.7969089591885908,-9.899999999999864
COALINDIA,30-MAR-2026 13:00:00,14:11:10,699.69,153.87,-13837954.13,13838108,6549092,455.6,445.05,459.9,443.1,454.74,2.370520166273455,10.550000000000011
COFORGE,30-MAR-2026 14:00:00,14:11:10,121.84,10.83,-1050561.17,1050572,407585,1122.7,1135.0,1136.4,1115.6,1125.35,-1.9219009347427274,-22.0
COLPAL,30-MAR-2026 13:00:00,14:11:11,97.36,5.33,-443046.67,443052,199431,1799.5,1850.0,1857.8,1795.2,1827.67,-4.139143405071385,-77.70000000000005
CONCOR,30-MAR-2026 14:00:00,14:11:11,96.84,22.52,-2205245.48,2205268,1300307,430.05,431.95,434.2,426.55,430.06,-1.859881332724778,-8.149999999999977
CROMPTON,30-MAR-2026 14:00:00,14:11:11,72.79,32.16,-3109618.84,3109651,1628747,225.1,230.0,230.05,224.0,226.37,-3.099440378820498,-7.200000000000017
CUMMINSIND,30-MAR-2026 14:00:00,14:11:11,350.57,7.68,-750032.32,750040,444854,4556.8,4551.0,4649.7,4501.1,4563.14,-1.6128684011659251,-74.69999999999982
DABUR,30-MAR-2026 14:00:00,14:11:11,49.56,11.99,-1159936.01,1159948,689916,410.95,417.5,417.5,410.0,413.34,-2.06148713060058,-8.650000000000034
DALBHARAT,30-MAR-2026 14:00:00,14:11:11,29.87,1.67,-161186.33,161188,66546,1782.7,1838.1,1838.1,1768.1,1792.61,-4.021750834499841,-74.70000000000005
DELHIVERY,30-MAR-2026 13:00:00,14:11:11,41.97,10.03,-857255.97,857266,406305,418.9,423.7,423.7,414.55,418.43,-2.297376093294466,-9.850000000000023
DIVISLAB,30-MAR-2026 13:00:00,14:11:11,135.78,2.29,-190569.71,190572,109846,5952.0,5960.0,5968.0,5901.5,5926.04,-0.7586494372655272,-45.5
DIXON,30-MAR-2026 14:00:00,14:11:12,410.56,4.15,-393803.85,393808,106195,9805.0,9900.0,9989.0,9788.0,9893.23,-2.135941710749576,-214.0
DLF,30-MAR-2026 13:00:00,14:11:12,173.73,33.98,-2646368.02,2646402,1174746,505.45,518.0,522.4,503.5,511.28,-3.355640535372851,-17.55000000000001
DMART,30-MAR-2026 14:00:00,14:11:12,400.64,10.22,-1002709.78,1002720,557142,3940.0,3897.6,3954.8,3877.0,3920.25,0.9428161508505888,36.80000000000018
DRREDDY,30-MAR-2026 13:00:00,14:11:12,92.54,7.33,-582394.67,582402,279768,1262.0,1265.0,1276.2,1253.4,1262.51,-1.537021143793403,-19.700000000000045
EICHERMOT,30-MAR-2026 14:00:00,14:11:12,258.08,3.86,-368154.14,368158,223931,6613.5,6730.5,6784.0,6605.0,6687.0,-2.906848711737503,-198.0
ETERNAL,30-MAR-2026 13:00:00,14:11:13,0.0,0.0,-22983534.0,22983534,11282403,228.9,225.79,231.58,225.19,229.16,-1.8312818973281222,-4.269999999999982
EXIDEIND,30-MAR-2026 14:00:00,14:11:13,43.13,14.69,-1428163.31,1428178,629805,290.8,296.85,298.1,290.25,293.7,-3.340535150407183,-10.050000000000011
FEDERALBNK,30-MAR-2026 13:00:00,14:11:13,177.99,67.76,-4529580.24,4529648,2597798,260.9,268.0,268.0,260.2,262.67,-3.119197920534732,-8.400000000000034
FORTIS,30-MAR-2026 13:00:00,14:11:13,69.82,8.76,-605440.24,605449,308322,799.2,797.0,807.8,788.7,797.45,-1.836270957440267,-14.949999999999932
GAIL,30-MAR-2026 13:00:00,14:11:13,211.88,152.44,-12370291.56,12370444,5967080,139.24,135.89,140.25,135.0,138.99,1.4942780086012182,2.0500000000000114
GLENMARK,30-MAR-2026 13:00:00,14:11:13,179.26,8.32,-681267.68,681276,446719,2152.7,2169.5,2170.8,2137.7,2154.03,-0.8200875374337793,-17.800000000000182
GMRAIRPORT,30-MAR-2026 13:00:00,14:11:13,94.87,110.17,-9225049.83,9225160,3894122,85.68,87.0,87.99,85.3,86.11,-3.8275900774497664,-3.4099999999999966
GODREJCP,30-MAR-2026 14:00:00,14:11:14,126.1,12.69,-1207437.31,1207450,876002,993.1,990.0,1005.1,985.2,994.04,-1.5465450579954418,-15.600000000000023
GODREJPROP,30-MAR-2026 14:00:00,14:11:14,131.4,8.88,-861209.12,861218,375526,1476.9,1489.0,1512.6,1466.0,1479.9,-1.8801488174328962,-28.299999999999955
GRASIM,30-MAR-2026 14:00:00,14:11:14,300.44,11.66,-1125464.34,1125476,632448,2575.0,2620.1,2620.1,2544.2,2577.66,-2.0241990716079377,-53.19999999999982
HAL,30-MAR-2026 14:00:00,14:11:14,488.1,13.71,-1331674.29,1331688,613091,3518.8,3551.0,3615.6,3510.0,3559.63,-1.9450482082148952,-69.79999999999973
HAVELLS,30-MAR-2026 14:00:00,14:11:14,107.26,8.95,-870739.05,870748,493083,1193.7,1210.9,1224.7,1184.1,1198.57,-3.0772978239688102,-37.899999999999864
HCLTECH,30-MAR-2026 14:00:00,14:11:14,453.75,33.65,-3291862.35,3291896,2365641,1340.8,1350.0,1359.2,1340.2,1348.62,-1.7296980357666474,-23.600000000000136
HDFCAMC,30-MAR-2026 14:00:00,14:11:14,232.34,10.23,-973128.77,973139,564607,2230.2,2255.1,2313.5,2229.3,2271.17,-3.6172695449241656,-83.70000000000027
HDFCBANK,30-MAR-2026 14:00:00,14:11:14,4149.97,558.4,-53107408.6,53107967,36523668,735.45,745.2,751.0,735.0,743.19,-2.7439830732610417,-20.75
HDFCLIFE,30-MAR-2026 14:00:00,14:11:15,201.96,33.78,-3012679.22,3012713,1824708,592.65,608.95,610.0,588.25,597.93,-2.8761061946902764,-17.550000000000068
HEROMOTOCO,30-MAR-2026 14:00:00,14:11:15,186.71,3.66,-351444.34,351448,178925,5087.5,5068.0,5140.0,5038.0,5097.99,-1.079136690647482,-55.5
HINDALCO,30-MAR-2026 14:00:00,14:11:15,813.32,90.78,-8944029.22,8944120,2408375,888.4,876.0,913.0,876.0,895.93,2.50374985577477,21.699999999999932
HINDPETRO,30-MAR-2026 14:00:00,14:11:15,261.65,77.58,-7617102.42,7617180,3186006,337.65,332.0,341.6,325.0,337.27,-0.9533587562334996,-3.25
HINDUNILVR,30-MAR-2026 13:00:00,14:11:15,200.28,9.72,-793341.28,793351,416110,2054.3,2064.0,2082.4,2046.2,2060.44,-0.9689548785190855,-20.09999999999991
HINDZINC,30-MAR-2026 14:00:00,14:11:15,228.24,44.86,-4321619.14,4321664,1813172,503.6,507.2,515.7,502.6,508.77,-1.1967824210319729,-6.099999999999966
HUDCO,30-MAR-2026 14:00:00,14:11:15,81.97,50.21,-4781406.79,4781457,2438414,159.22,166.0,166.99,159.15,163.24,-5.260026181125791,-8.840000000000003
ICICIBANK,30-MAR-2026 14:00:00,14:11:15,1395.25,114.72,-11013589.28,11013704,6021711,1217.4,1216.5,1222.6,1206.0,1216.18,-1.3292267790565622,-16.399999999999864
ICICIGI,30-MAR-2026 14:00:00,14:11:16,206.62,12.14,-1171689.86,1171702,711068,1711.5,1710.0,1731.9,1678.7,1702.6,-2.032054951345163,-35.5
ICICIPRULI,30-MAR-2026 14:00:00,14:11:16,76.3,14.87,-1439530.13,1439545,894774,509.8,526.05,526.05,507.95,512.96,-3.883861236802407,-20.599999999999966
IDEA,30-MAR-2026 14:00:00,14:11:16,275.92,3160.56,-304857378.44,304860539,98067028,8.67,8.77,8.85,8.64,8.73,-2.4746906636670487,-0.22000000000000064
IDFCFIRSTB,30-MAR-2026 14:00:00,14:11:16,217.52,363.81,-35147036.19,35147400,17780172,59.48,60.92,61.2,59.29,59.79,-3.862938419266204,-2.3900000000000006
IEX,30-MAR-2026 14:00:00,14:11:16,79.23,68.06,-6530763.94,6530832,3826693,115.36,117.9,118.56,115.04,116.41,-2.9283069673510633,-3.480000000000004
IIFL,30-MAR-2026 14:00:00,14:11:17,58.38,13.38,-1319851.62,1319865,770122,434.15,440.25,443.7,430.5,436.17,-3.1455660903513714,-14.100000000000023
INDHOTEL,30-MAR-2026 14:00:00,14:11:17,184.85,31.8,-3111009.2,3111041,1840751,576.25,582.15,587.8,575.75,581.31,-2.479268911829409,-14.649999999999977
INDIANB,30-MAR-2026 14:00:00,14:11:17,123.01,14.38,-1347991.62,1348006,732047,850.65,855.0,865.75,849.1,855.48,-2.4204186980212246,-21.100000000000023
INDIGO,30-MAR-2026 14:00:00,14:11:17,532.68,13.1,-1210451.9,1210465,523085,4036.5,4030.0,4092.2,4013.0,4065.89,-1.5367727771679474,-63.0
INDUSINDBK,30-MAR-2026 14:00:00,14:11:17,349.01,45.64,-4477431.36,4477477,1928824,760.35,781.0,784.0,755.65,764.69,-4.0628351523563095,-32.19999999999993
INDUSTOWER,30-MAR-2026 14:00:00,14:11:17,174.95,41.68,-3916262.32,3916304,2232944,421.45,425.05,425.1,415.5,419.77,-1.1376964578935076,-4.850000000000023
INFY,30-MAR-2026 14:00:00,14:11:18,713.2,56.73,-5362847.27,5362904,3142051,1248.0,1250.0,1265.5,1247.0,1257.11,-1.7090651334961051,-21.700000000000045
INOXWIND,30-MAR-2026 14:00:00,14:11:18,73.58,94.99,-9106403.01,9106498,3666418,76.84,78.4,78.64,76.51,77.46,-3.0654724359782928,-2.4299999999999926
IOC,30-MAR-2026 14:00:00,14:11:18,264.83,193.75,-18501786.25,18501980,9549250,136.6,135.38,138.63,134.04,136.69,-0.8420441347270592,-1.1599999999999966
IRCTC,30-MAR-2026 14:00:00,14:11:18,83.39,16.62,-1626656.38,1626673,864596,498.9,508.0,513.3,496.6,501.7,-2.291421856639257,-11.700000000000045
IREDA,30-MAR-2026 14:00:00,14:11:18,115.2,102.4,-9642772.6,9642875,3591643,110.84,113.06,114.18,110.32,112.5,-3.035604933951534,-3.469999999999999
IRFC,30-MAR-2026 14:00:00,14:11:18,149.81,166.92,-15749744.08,15749911,6447908,88.21,91.45,91.5,88.2,89.75,-4.586262844780972,-4.240000000000009
ITC,30-MAR-2026 14:00:00,14:11:18,462.73,158.8,-15411060.2,15411219,9080038,289.2,293.6,294.45,289.05,291.39,-1.8663047166610114,-5.5
JINDALSTEL,30-MAR-2026 14:00:00,14:11:18,95.16,8.51,-814066.49,814075,333526,1115.0,1117.0,1133.8,1109.0,1118.73,-1.4495315538271247,-16.40000000000009
JIOFIN,30-MAR-2026 14:00:00,14:11:18,370.34,162.6,-15589391.4,15589554,8501827,225.5,228.9,231.5,224.75,227.76,-3.0316061062137223,-7.050000000000011
JSWENERGY,30-MAR-2026 14:00:00,14:11:19,130.18,27.44,-2624582.56,2624610,1334164,471.3,476.3,480.8,471.0,474.37,-2.7846534653465347,-13.5
JSWSTEEL,30-MAR-2026 14:00:00,14:11:19,146.97,13.04,-1267005.96,1267019,619541,1129.8,1130.0,1136.5,1114.0,1126.85,-0.044236043528266836,-0.5
JUBLFOOD,30-MAR-2026 14:00:00,14:11:19,142.63,32.51,-3086594.49,3086627,1597603,433.05,441.6,447.75,431.25,438.65,-4.688015846814133,-21.30000000000001
KALYANKJIL,30-MAR-2026 14:00:00,14:11:19,99.5,26.13,-2577093.87,2577120,1186365,378.9,385.25,388.05,377.05,380.75,-2.4333719582850635,-9.450000000000045
KAYNES,30-MAR-2026 14:00:00,14:11:19,337.02,9.58,-934901.42,934911,242014,3482.0,3560.0,3586.7,3467.0,3519.74,-3.615124840834853,-130.5999999999999
