Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,30-MAR-2026 14:00:00,14:11:36,6.78,0.02,-2197.98,2198,1079,30390.0,30855.0,30900.0,30170.0,30378.95,-1.538959987040337,-475.0
AADHARHFC,30-MAR-2026 14:00:00,14:11:36,9.31,2.08,-205554.92,205557,111579,440.7,442.6,455.95,439.05,447.39,-3.429385340199416,-15.650000000000034
AARTIDRUGS,30-MAR-2026 14:00:00,14:11:36,4.34,1.33,-129714.67,129716,73918,322.3,328.0,333.0,322.0,325.92,-2.540066525551853,-8.399999999999977
AARTIIND,30-MAR-2026 14:00:00,14:11:36,33.81,8.33,-816120.67,816129,521525,406.35,413.5,413.5,400.8,405.9,-2.647340680402481,-11.049999999999955
AARTIPHARM,30-MAR-2026 14:00:00,14:11:36,20.56,3.42,-337109.58,337113,210690,598.25,611.3,611.3,593.6,600.73,-1.740987106840769,-10.600000000000023
AAVAS,30-MAR-2026 14:00:00,14:11:36,23.56,2.16,-209989.84,209992,131673,1094.4,1090.0,1100.0,1073.1,1090.65,-1.440922190201729,-16.0
ABBOTINDIA,30-MAR-2026 14:00:00,14:11:36,16.14,0.06,-5928.94,5929,3086,26010.0,26055.0,26200.0,25720.0,25945.0,-0.4782858236081882,-125.0
ABDL,30-MAR-2026 14:00:00,14:11:36,31.82,7.92,-711981.08,711989,343259,398.7,395.1,414.7,388.0,401.87,0.4155647903286683,1.6499999999999773
ABFRL,30-MAR-2026 14:00:00,14:11:36,28.71,51.67,-4786609.33,4786661,2354204,54.53,56.0,57.15,54.11,55.56,-4.417177914110423,-2.519999999999996
ABLBL,30-MAR-2026 14:00:00,14:11:37,17.64,19.63,-1903970.37,1903990,1298635,91.26,91.01,91.4,88.57,89.9,-0.7827788649706445,-0.7199999999999989
ABREL,30-MAR-2026 14:00:00,14:11:38,18.91,1.69,-155820.31,155822,66579,1122.1,1130.0,1133.7,1088.1,1121.27,-0.7605907844698094,-8.600000000000136
ABSLAMC,30-MAR-2026 14:00:00,14:11:38,17.39,1.97,-192234.03,192236,94758,873.85,895.0,899.7,867.1,881.5,-3.2227698100670046,-29.100000000000023
ACC,30-MAR-2026 14:00:00,14:11:38,43.35,3.38,-332889.62,332893,184952,1267.6,1305.1,1306.5,1265.0,1282.52,-3.560559951308596,-46.80000000000018
ACE,30-MAR-2026 14:00:00,14:11:38,25.94,3.39,-309967.61,309971,166714,757.35,775.0,779.5,751.0,764.66,-2.9909055975406713,-23.350000000000023
ACI,30-MAR-2026 14:00:00,14:11:38,5.42,0.92,-88442.08,88443,49885,586.5,605.0,605.0,581.1,590.91,-3.5996055226824417,-21.899999999999977
ACMESOLAR,30-MAR-2026 14:00:00,14:11:38,40.92,15.4,-1524660.6,1524676,502117,259.22,269.31,272.97,258.01,265.64,-3.7823391856278525,-10.189999999999998
ACUTAAS,30-MAR-2026 14:00:00,14:11:38,51.47,2.03,-195879.97,195882,99878,2514.0,2515.0,2560.0,2500.0,2536.74,-1.218074656188605,-31.0
ADANIPOWER,30-MAR-2026 14:00:00,14:11:38,228.0,148.67,-14498100.33,14498249,6368314,151.42,152.1,156.45,150.75,153.36,-1.6242203742203742,-2.5
ADVENZYMES,30-MAR-2026 14:00:00,14:11:39,4.32,1.69,-157634.31,157636,100110,253.1,265.0,265.0,251.95,256.06,-4.813839789394503,-12.799999999999983
AEGISLOG,30-MAR-2026 14:00:00,14:11:39,39.44,6.4,-624858.6,624865,296059,604.5,610.0,633.45,601.0,615.97,-1.2254901960784315,-7.5
