Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,26-FEB-2026 11:00:00,11:11:04,25.15,2.22,-210334.78,210337,113923,1131.2,1134.6,1142.9,1122.3,1131.71,-0.05301289980561134,-0.599999999999909
ABB,26-FEB-2026 11:00:00,11:11:04,93.46,1.52,-145684.48,145686,71720,6161.5,6170.0,6205.5,6133.0,6168.16,-0.09728415079043373,-6.0
ABCAPITAL,26-FEB-2026 11:00:00,11:11:04,84.53,23.75,-2277750.25,2277774,1168467,354.6,354.0,359.0,351.5,355.97,0.4248088360237893,1.5
ADANIENSOL,26-FEB-2026 11:00:00,11:11:04,60.38,5.89,-563458.11,563464,235390,1010.55,1023.2,1036.2,1009.0,1024.78,-0.2418558736426501,-2.4500000000000455
ADANIENT,26-FEB-2026 11:00:00,11:11:04,73.59,3.32,-307220.68,307224,167503,2216.0,2230.0,2232.4,2206.6,2219.01,-0.7034995743155361,-15.699999999999818
ADANIGREEN,26-FEB-2026 11:00:00,11:11:04,37.91,3.91,-381993.09,381997,136256,966.7,964.15,973.5,963.0,968.52,0.2644816677902887,2.550000000000068
ADANIPORTS,26-FEB-2026 11:00:00,11:11:04,75.47,4.91,-448566.09,448571,183904,1545.0,1537.6,1546.7,1526.0,1537.4,1.0662654543075787,16.299999999999955
ALKEM,26-FEB-2026 11:00:00,11:11:04,22.58,0.4,-37836.6,37837,13365,5679.5,5635.0,5764.5,5622.5,5702.09,0.9688888888888889,54.5
AMBER,26-FEB-2026 11:00:00,11:11:04,52.47,0.66,-59284.34,59285,30850,7991.5,8044.5,8044.5,7970.0,8001.7,-0.6588352290384735,-53.0
AMBUJACEM,26-FEB-2026 11:00:00,11:11:05,9.73,1.9,-165019.1,165021,94134,512.0,513.0,515.8,510.55,512.94,0.17609078458226907,0.8999999999999773
ANGELONE,26-FEB-2026 11:00:00,11:11:05,107.37,43.17,-4258353.83,4258397,1774896,244.7,251.0,254.9,242.8,248.75,-1.726907630522093,-4.300000000000011
APLAPOLLO,26-FEB-2026 11:00:00,11:11:05,42.64,1.91,-170019.09,170021,110335,2214.4,2241.0,2247.7,2205.0,2228.37,-0.7262619922890621,-16.199999999999818
APOLLOHOSP,26-FEB-2026 11:00:00,11:11:05,109.12,1.4,-92418.6,92420,65370,7778.5,7800.0,7831.0,7765.0,7784.27,-0.057818321983810865,-4.5
ASHOKLEY,26-FEB-2026 11:00:00,11:11:06,52.96,24.99,-2385005.01,2385030,1412368,211.59,211.65,212.89,211.1,211.91,-0.009451349180100294,-0.020000000000010232
ASIANPAINT,26-FEB-2026 11:00:00,11:11:06,21.77,0.9,-76380.1,76381,44522,2396.0,2416.1,2422.2,2393.5,2411.05,-0.8442310875682871,-20.40000000000009
ASTRAL,26-FEB-2026 11:00:00,11:11:06,22.71,1.35,-114365.65,114367,52901,1692.5,1683.2,1693.4,1670.0,1681.03,0.5525190114068413,9.299999999999955
AUBANK,26-FEB-2026 11:00:00,11:11:06,51.94,5.31,-497448.69,497454,223175,979.55,982.1,983.95,973.0,978.52,-0.259647693717551,-2.550000000000068
AUROPHARMA,26-FEB-2026 11:00:00,11:11:06,138.72,11.23,-1089136.77,1089148,468133,1223.3,1217.1,1250.9,1213.5,1234.77,0.9739991745769669,11.799999999999955
AXISBANK,26-FEB-2026 11:00:00,11:11:07,404.33,28.93,-2801305.07,2801334,2331969,1397.3,1403.0,1405.7,1390.5,1397.38,-0.40627227369921926,-5.7000000000000455
BAJAJ-AUTO,26-FEB-2026 11:00:00,11:11:07,58.64,0.58,-52378.42,52379,27104,10075.5,10146.5,10187.0,10042.0,10111.88,-0.21293453501039913,-21.5
BAJAJFINSV,26-FEB-2026 11:00:00,11:11:07,15.05,0.73,-67800.27,67801,36298,2049.3,2057.0,2058.2,2044.6,2052.58,0.0,0.0
BAJAJHLDNG,26-FEB-2026 11:00:00,11:11:07,27.78,0.25,-24077.75,24078,19912,11099.0,11184.0,11224.0,11088.0,11118.87,-0.600035823034211,-67.0
BAJFINANCE,26-FEB-2026 11:00:00,11:11:07,85.07,8.34,-798755.66,798764,419625,1022.0,1020.75,1024.15,1015.75,1020.24,0.09304147691102742,0.9500000000000455
BANDHANBNK,26-FEB-2026 11:00:00,11:11:07,219.23,116.66,-11065373.34,11065490,5265584,188.43,183.0,190.23,182.78,187.92,3.0347769028871454,5.550000000000011
BANKBARODA,26-FEB-2026 11:00:00,11:11:07,226.2,70.58,-6767972.42,6768043,3198551,318.15,316.0,323.0,316.0,320.48,0.7281937628621037,2.2999999999999545
BANKINDIA,26-FEB-2026 11:00:00,11:11:07,59.09,33.58,-3248141.42,3248175,1600072,175.01,175.58,177.9,174.75,175.96,-0.3246383414967659,-0.5700000000000216
BDL,26-FEB-2026 11:00:00,11:11:07,38.23,3.05,-268373.95,268377,110735,1261.0,1245.0,1262.7,1245.0,1254.16,1.6279819471308872,20.200000000000045
BEL,26-FEB-2026 11:00:00,11:11:08,123.71,27.97,-2636438.03,2636466,1409368,443.0,440.6,444.3,440.0,442.25,0.8422490325517843,3.6999999999999886
BHARATFORG,26-FEB-2026 11:00:00,11:11:08,81.32,4.28,-409507.72,409512,277382,1894.7,1902.1,1909.7,1891.2,1898.99,-0.38380651945320476,-7.2999999999999545
BHARTIARTL,26-FEB-2026 11:00:00,11:11:08,516.63,26.9,-2520993.1,2521020,1969262,1917.1,1914.0,1926.8,1911.2,1920.45,0.1933730532037116,3.699999999999818
