Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,16-MAR-2026 13:00:00,14:11:04,20.7,2.03,-170409.97,170412,92150,1011.9,1025.0,1038.9,1010.3,1020.75,-1.5086626435662946,-15.500000000000114
ABB,16-MAR-2026 14:00:00,14:11:05,165.26,2.65,-261028.35,261031,101906,6176.0,6400.0,6417.0,6162.5,6233.26,-3.3867813844348844,-216.5
ABCAPITAL,16-MAR-2026 14:00:00,14:11:04,68.42,22.02,-2182498.98,2182521,954027,311.4,309.0,314.9,307.5,310.65,0.20917135961383018,0.6499999999999773
ADANIENSOL,16-MAR-2026 14:00:00,14:11:05,128.11,13.02,-1272295.98,1272309,604431,983.6,987.5,1014.3,969.9,984.08,-0.8767509825657496,-8.699999999999932
ADANIENT,16-MAR-2026 13:00:00,14:11:05,204.69,10.43,-923883.57,923894,432346,1956.9,1961.0,1987.2,1946.6,1963.07,-0.21416551935137515,-4.199999999999818
ADANIGREEN,16-MAR-2026 13:00:00,14:11:04,171.35,19.87,-1796008.13,1796028,821488,861.3,861.35,870.3,853.0,862.34,-0.0058048412376000705,-0.05000000000006821
ADANIPORTS,16-MAR-2026 14:00:00,14:11:05,237.61,17.41,-1699492.59,1699510,814994,1353.6,1356.6,1382.0,1347.0,1365.12,-0.704225352112686,-9.600000000000136
ALKEM,16-MAR-2026 14:00:00,14:11:05,92.43,1.74,-173082.26,173084,124545,5312.0,5393.0,5407.0,5233.0,5304.16,-0.8122490897208478,-43.5
AMBER,16-MAR-2026 13:00:00,14:11:06,135.46,2.1,-186795.9,186798,36779,6449.5,6446.0,6533.0,6361.0,6458.62,0.05429723859757989,3.5
AMBUJACEM,16-MAR-2026 14:00:00,14:11:06,128.73,29.91,-2909228.09,2909258,1413224,426.15,425.55,434.95,424.75,430.42,0.1880804043728587,0.7999999999999545
ANGELONE,16-MAR-2026 14:00:00,14:11:06,126.0,59.15,-5783675.85,5783735,1876956,211.88,215.58,217.9,210.62,213.02,-1.7163002133778722,-3.700000000000017
APLAPOLLO,16-MAR-2026 14:00:00,14:11:06,91.11,4.79,-467873.21,467878,276316,1878.7,1921.6,1937.7,1872.1,1901.0,-2.81915994206497,-54.5
APOLLOHOSP,16-MAR-2026 14:00:00,14:11:06,235.39,3.14,-309780.86,309784,201180,7419.0,7565.0,7750.0,7410.0,7496.26,-1.7350993377483444,-131.0
ASHOKLEY,16-MAR-2026 14:00:00,14:11:06,273.07,158.99,-15550663.01,15550822,6501361,171.14,169.3,174.9,168.7,171.75,0.2871374157632468,0.4899999999999807
ASIANPAINT,16-MAR-2026 13:00:00,14:11:06,105.84,4.83,-395385.17,395390,198411,2198.4,2185.4,2206.8,2175.1,2191.71,0.07283321194464261,1.599999999999909
ASTRAL,16-MAR-2026 14:00:00,14:11:06,42.67,2.65,-261351.35,261354,87515,1606.4,1605.3,1634.3,1594.9,1612.96,-0.3350291599453942,-5.399999999999864
AUBANK,16-MAR-2026 14:00:00,14:11:06,94.38,10.7,-1047974.3,1047985,541043,869.15,880.6,899.3,868.75,882.19,-1.7187765025159774,-15.200000000000045
AUROPHARMA,16-MAR-2026 14:00:00,14:11:07,141.33,10.98,-1063625.02,1063636,502573,1267.1,1302.0,1314.0,1265.8,1287.24,-2.2676436559969217,-29.40000000000009
AXISBANK,16-MAR-2026 14:00:00,14:11:07,570.45,47.74,-4731419.26,4731467,2929313,1199.5,1199.2,1204.2,1180.1,1194.86,0.1837467635513276,2.2000000000000455
BAJAJ-AUTO,16-MAR-2026 14:00:00,14:11:07,342.86,3.84,-381119.16,381123,200627,8948.0,8866.0,9039.0,8742.5,8925.67,0.8225352112676056,73.0
BAJAJFINSV,16-MAR-2026 14:00:00,14:11:08,223.31,12.8,-1267134.2,1267147,740650,1749.4,1738.0,1759.2,1729.0,1744.72,0.655926352128889,11.400000000000091
BAJAJHLDNG,16-MAR-2026 13:00:00,14:11:07,26.28,0.28,-22339.72,22340,9472,9510.0,9506.0,9589.0,9345.0,9469.58,0.042078687144961074,4.0
BAJFINANCE,16-MAR-2026 14:00:00,14:11:07,392.63,45.49,-4396468.51,4396514,2445762,867.65,850.1,870.0,850.1,863.2,1.4735980352026226,12.600000000000023
BANDHANBNK,16-MAR-2026 13:00:00,14:11:07,449.22,277.61,-19651619.39,19651897,6084950,160.15,175.0,176.38,153.94,161.82,-8.746438746438743,-15.349999999999994
BANKBARODA,16-MAR-2026 14:00:00,14:11:08,171.11,61.73,-6090124.27,6090186,2688857,275.95,280.0,282.5,272.5,277.2,-1.8146237324319594,-5.100000000000023
BANKINDIA,16-MAR-2026 14:00:00,14:11:08,111.84,75.08,-7270761.92,7270837,2833016,148.48,149.0,151.84,146.88,148.95,-1.1451398135818902,-1.7199999999999989
BDL,16-MAR-2026 13:00:00,14:11:08,101.02,7.88,-692539.12,692547,207951,1266.7,1309.0,1312.0,1264.1,1281.87,-3.452743902439021,-45.299999999999955
BEL,16-MAR-2026 14:00:00,14:11:09,612.77,143.45,-14064797.55,14064941,6631693,422.3,431.9,437.8,422.25,427.16,-3.8916704597177896,-17.099999999999966
BHARATFORG,16-MAR-2026 14:00:00,14:11:09,94.53,5.63,-556044.37,556050,208675,1682.8,1675.1,1717.4,1650.0,1680.51,0.45967404931049166,7.7000000000000455
BHARTIARTL,16-MAR-2026 14:00:00,14:11:09,1557.53,87.15,-8467915.85,8468003,5035809,1776.3,1798.0,1804.9,1770.9,1787.16,-1.5027170899412297,-27.100000000000136
BHEL,16-MAR-2026 13:00:00,14:11:09,159.15,62.88,-5712746.12,5712809,1871192,251.05,257.05,260.8,248.9,253.1,-2.8820116054158564,-7.449999999999989
BIOCON,16-MAR-2026 14:00:00,14:11:09,76.47,20.39,-2010432.61,2010453,810504,371.7,383.0,387.9,369.1,374.98,-3.0895580758701664,-11.850000000000023
BLUESTARCO,16-MAR-2026 14:00:00,14:11:09,79.98,4.44,-434060.56,434065,173525,1779.5,1820.0,1833.2,1771.5,1801.39,-2.929303949378139,-53.700000000000045
BOSCHLTD,16-MAR-2026 13:00:00,14:11:09,36.04,0.12,-10357.88,10358,3835,30140.0,30260.0,30565.0,29815.0,30168.73,-0.14908066920655955,-45.0
BPCL,16-MAR-2026 13:00:00,14:11:09,342.33,111.22,-9335245.78,9335357,4941471,304.6,314.9,318.45,301.1,307.77,-4.60382085812715,-14.699999999999989
BRITANNIA,16-MAR-2026 14:00:00,14:11:10,143.45,2.48,-245579.52,245582,161054,5803.5,5808.5,5830.0,5764.5,5794.54,-0.08608074373762589,-5.0
BSE,16-MAR-2026 14:00:00,14:11:10,861.71,30.49,-3010855.51,3010886,837358,2837.0,2797.0,2865.0,2777.0,2826.44,1.4301036825169824,40.0
CAMS,16-MAR-2026 14:00:00,14:11:10,69.81,11.01,-1080762.99,1080774,536182,625.1,644.5,647.95,623.25,633.95,-3.0100853374709042,-19.399999999999977
CANBK,16-MAR-2026 14:00:00,14:11:10,267.98,201.11,-19581045.89,19581247,9478433,132.23,134.5,135.38,131.5,133.25,-1.8191268191268317,-2.450000000000017
CDSL,16-MAR-2026 13:00:00,14:11:10,181.64,15.47,-1386543.53,1386559,491480,1162.6,1178.0,1196.0,1159.2,1174.11,-1.1814704632384267,-13.900000000000091
CGPOWER,16-MAR-2026 14:00:00,14:11:10,213.73,30.99,-3078701.01,3078732,1273184,688.8,708.65,711.8,680.1,689.71,-2.9722496126214994,-21.100000000000023
CHOLAFIN,16-MAR-2026 14:00:00,14:11:11,193.21,12.66,-1244705.34,1244718,693018,1519.6,1514.0,1542.3,1485.0,1526.63,0.36988110964332294,5.599999999999909
CIPLA,16-MAR-2026 14:00:00,14:11:11,109.27,8.38,-818796.62,818805,426095,1292.8,1314.7,1327.9,1291.6,1304.13,-1.6657792652316186,-21.90000000000009
COALINDIA,16-MAR-2026 13:00:00,14:11:11,379.48,82.25,-6650940.75,6651023,2696732,456.75,467.0,470.8,456.0,461.38,-2.194860813704497,-10.25
COFORGE,16-MAR-2026 13:00:00,14:11:11,264.82,24.43,-2070779.57,2070804,1185470,1071.3,1076.0,1101.1,1070.5,1083.89,-1.688538129760493,-18.40000000000009
COLPAL,16-MAR-2026 14:00:00,14:11:12,53.9,2.77,-258429.23,258432,108107,1921.8,1960.0,1970.7,1920.6,1945.06,-1.808706315144088,-35.40000000000009
CONCOR,16-MAR-2026 14:00:00,14:11:11,64.14,14.23,-1396937.77,1396952,701683,446.05,453.6,457.5,443.5,450.81,-1.621085134539031,-7.349999999999966
CROMPTON,16-MAR-2026 14:00:00,14:11:12,27.87,11.48,-1122481.52,1122493,403257,243.45,246.0,246.0,240.15,242.79,-1.1370558375634565,-2.8000000000000114
CUMMINSIND,16-MAR-2026 14:00:00,14:11:12,358.76,7.86,-770462.14,770470,452554,4518.0,4631.0,4691.5,4478.1,4564.7,-2.832440802632424,-131.69999999999982
DABUR,16-MAR-2026 14:00:00,14:11:12,85.38,18.8,-1799901.2,1799920,1109792,453.35,455.0,457.55,449.2,454.17,-0.03307607497243159,-0.14999999999997726
DALBHARAT,16-MAR-2026 14:00:00,14:11:12,28.31,1.54,-146329.46,146331,54409,1828.5,1856.0,1868.0,1803.6,1833.98,-0.6195988912440943,-11.400000000000091
DELHIVERY,16-MAR-2026 14:00:00,14:11:12,28.18,7.08,-683333.92,683341,299989,394.45,402.4,405.75,392.45,398.13,-2.1822690638561717,-8.800000000000011
DIVISLAB,16-MAR-2026 14:00:00,14:11:12,129.75,2.16,-206286.84,206289,117522,5985.0,6010.0,6130.0,5927.0,6005.34,-1.4165705814528085,-86.0
DIXON,16-MAR-2026 14:00:00,14:11:13,447.92,4.4,-428369.6,428374,85184,10095.0,10202.0,10380.0,10059.0,10189.58,-2.3505513639001743,-243.0
DLF,16-MAR-2026 13:00:00,14:11:13,210.01,39.35,-3672265.65,3672305,1912147,528.05,543.0,545.7,524.6,533.63,-2.708429295255651,-14.700000000000045
DMART,16-MAR-2026 14:00:00,14:11:13,114.08,3.02,-291055.98,291059,124970,3762.5,3824.3,3828.0,3736.1,3774.18,-1.8725712646376176,-71.80000000000018
DRREDDY,16-MAR-2026 14:00:00,14:11:13,83.95,6.57,-637480.43,637487,321930,1272.1,1292.1,1297.0,1264.0,1276.86,-1.563104542288946,-20.200000000000045
EICHERMOT,16-MAR-2026 14:00:00,14:11:13,428.83,6.37,-628799.63,628806,369729,6753.5,6701.0,6825.0,6643.5,6737.24,0.18543242842308263,12.5
ETERNAL,16-MAR-2026 14:00:00,14:11:13,696.38,323.22,-31208220.78,31208544,15498334,216.69,215.0,217.96,212.6,215.45,0.46828635014836373,1.009999999999991
EXIDEIND,16-MAR-2026 13:00:00,14:11:14,35.49,12.06,-1076709.94,1076722,454381,292.4,296.6,299.25,290.95,294.29,-1.4160485502360234,-4.2000000000000455
FEDERALBNK,16-MAR-2026 14:00:00,14:11:14,215.17,82.16,-8073878.84,8073961,4788934,258.5,262.0,265.5,257.05,261.89,-1.7297091807641176,-4.550000000000011
FORTIS,16-MAR-2026 14:00:00,14:11:14,102.5,12.46,-1224553.54,1224566,643342,803.15,838.3,848.9,802.7,822.67,-4.358440011908309,-36.60000000000002
GAIL,16-MAR-2026 14:00:00,14:11:14,114.63,78.29,-7716948.71,7717027,3687777,145.25,149.0,150.29,144.5,146.42,-1.7120043307619441,-2.530000000000001
GLENMARK,16-MAR-2026 14:00:00,14:11:14,94.4,4.33,-426451.67,426456,166788,2149.6,2172.5,2214.8,2145.0,2179.81,-0.9720366701985493,-21.09999999999991
