Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,18-FEB-2026 13:00:00,13:11:04,18.94,1.68,-162857.32,162859,67346,1124.7,1124.0,1142.0,1120.3,1128.08,0.008892050506859012,0.10000000000013642
ABB,18-FEB-2026 12:00:00,13:11:03,54.53,0.94,-45165.06,45166,25598,5835.0,5836.0,5866.5,5771.5,5820.53,-0.017135023989033587,-1.0
ABCAPITAL,18-FEB-2026 13:00:00,13:11:03,74.35,21.32,-2089632.68,2089654,860728,347.7,348.7,350.7,346.3,348.79,-0.35821750967187277,-1.25
ADANIENSOL,18-FEB-2026 12:00:00,13:11:03,30.5,2.98,-264616.02,264619,95262,1028.6,1033.55,1033.55,1018.3,1024.6,-0.15530964861193325,-1.6000000000001364
ADANIENT,18-FEB-2026 12:00:00,13:11:04,156.81,7.09,-626717.91,626725,268317,2203.4,2254.0,2254.0,2188.1,2211.52,-1.7611128449774847,-39.5
ADANIGREEN,18-FEB-2026 12:00:00,13:11:03,136.36,13.64,-1216127.36,1216141,530633,998.05,1019.0,1019.95,987.4,999.71,-1.8440204563335956,-18.75
ADANIPORTS,18-FEB-2026 12:00:00,13:11:03,115.43,7.46,-547466.54,547474,256528,1550.0,1565.0,1565.0,1540.0,1547.92,-1.0406690927663893,-16.299999999999955
ALKEM,18-FEB-2026 13:00:00,13:11:12,23.68,0.44,-42769.56,42770,22492,5449.0,5460.0,5483.5,5401.5,5439.2,-0.13745074681572436,-7.5
AMBER,18-FEB-2026 13:00:00,13:11:14,109.99,1.41,-132433.59,132435,56044,7807.0,7865.0,7878.0,7764.0,7817.36,-0.14070094653364032,-11.0
AMBUJACEM,18-FEB-2026 12:00:00,13:11:05,45.09,8.64,-420178.36,420187,270279,522.85,522.0,525.85,520.35,521.78,0.16283524904214994,0.8500000000000227
ANGELONE,18-FEB-2026 12:00:00,13:11:05,185.02,7.07,-678669.93,678677,186687,2589.2,2583.0,2654.8,2575.9,2615.32,0.7392420823282235,19.0
APLAPOLLO,18-FEB-2026 12:00:00,13:11:05,74.24,3.3,-278484.7,278488,183304,2250.0,2243.2,2267.7,2231.7,2252.0,1.1463250168577208,25.5
APOLLOHOSP,18-FEB-2026 12:00:00,13:11:05,185.19,2.43,-217837.57,217840,158283,7655.0,7590.0,7660.0,7590.0,7633.27,0.7038084588568045,53.5
ASHOKLEY,18-FEB-2026 12:00:00,13:11:05,93.62,44.93,-3529765.07,3529810,1445263,208.85,208.5,209.65,207.1,208.37,0.5633667180277289,1.1699999999999875
ASIANPAINT,18-FEB-2026 12:00:00,13:11:05,53.81,2.22,-137728.78,137731,87704,2430.7,2440.0,2448.2,2416.5,2429.01,-0.2748830721260471,-6.700000000000273
ASTRAL,18-FEB-2026 13:00:00,13:11:05,27.65,1.69,-166209.31,166211,82392,1627.0,1640.0,1642.0,1623.1,1633.29,-1.1362945858905051,-18.700000000000045
AUBANK,18-FEB-2026 12:00:00,13:11:06,200.14,19.86,-1527585.14,1527605,1060998,1015.0,1001.9,1022.9,995.7,1007.58,1.525381345336334,15.25
AUROPHARMA,18-FEB-2026 12:00:00,13:11:06,289.45,25.18,-2301587.82,2301613,982935,1154.2,1188.6,1193.5,1129.2,1149.71,-2.7386871155304626,-32.5
AXISBANK,18-FEB-2026 12:00:00,13:11:06,424.75,31.13,-2350561.87,2350593,1688448,1372.9,1363.0,1374.5,1353.8,1364.34,1.1567933981727119,15.700000000000045
BAJAJ-AUTO,18-FEB-2026 12:00:00,13:11:06,200.72,2.03,-140781.97,140784,63473,9912.5,9826.5,9945.0,9804.5,9887.18,0.8751844502111636,86.0
BAJAJFINSV,18-FEB-2026 12:00:00,13:11:06,65.06,3.16,-251866.84,251870,147549,2051.2,2040.0,2065.9,2040.0,2058.51,0.33261592643316995,6.799999999999727
BAJAJHLDNG,18-FEB-2026 13:00:00,13:11:06,32.3,0.29,-26672.71,26673,15505,11300.0,11236.0,11330.0,11226.0,11285.62,0.7399482927699028,83.0
BAJFINANCE,18-FEB-2026 12:00:00,13:11:06,159.19,15.62,-1293711.38,1293727,691146,1015.5,1014.55,1024.0,1007.05,1019.12,0.1331164028989817,1.3500000000000227
BANDHANBNK,18-FEB-2026 13:00:00,13:11:08,78.73,46.1,-4497407.9,4497454,2273752,171.57,168.5,172.15,167.59,170.76,1.8642759603395989,3.1399999999999864
BANKBARODA,18-FEB-2026 13:00:00,13:11:07,160.82,52.69,-5200540.31,5200593,2322833,305.45,303.25,307.0,303.25,305.24,0.7254740313272839,2.1999999999999886
BANKINDIA,18-FEB-2026 12:00:00,13:11:07,140.87,82.01,-7177883.99,7177966,3169627,172.57,171.26,172.9,170.45,171.78,1.38652253099112,2.359999999999985
BDL,18-FEB-2026 13:00:00,13:11:14,73.78,5.79,-536309.21,536315,223086,1287.0,1269.7,1290.0,1258.6,1274.08,1.989064109675878,25.09999999999991
BEL,18-FEB-2026 12:00:00,13:11:08,461.67,102.55,-9287370.45,9287473,4766166,448.2,450.0,453.5,446.8,450.18,0.30211480362537,1.349999999999966
BHARATFORG,18-FEB-2026 12:00:00,13:11:08,168.0,9.52,-680975.48,680985,387907,1765.6,1753.3,1778.9,1747.3,1764.37,0.937571461239416,16.399999999999864
BHARTIARTL,18-FEB-2026 12:00:00,13:11:08,181.35,8.96,-621146.04,621155,379950,2022.2,2020.1,2028.6,2015.0,2023.01,0.09404543879622289,1.900000000000091
BHEL,18-FEB-2026 13:00:00,13:11:09,203.77,77.08,-7572141.92,7572219,3949400,264.3,265.9,265.9,263.05,264.35,0.5707762557077625,1.5
BIOCON,18-FEB-2026 13:00:00,13:11:09,36.05,9.53,-944862.47,944872,444643,376.6,379.7,382.9,375.75,378.19,-0.7249242124686964,-2.75
BLUESTARCO,18-FEB-2026 13:00:00,13:11:09,59.82,3.0,-293480.0,293483,136308,2020.8,2019.4,2025.0,1971.3,1995.6,0.9188973232121386,18.399999999999864
BOSCHLTD,18-FEB-2026 13:00:00,13:12:07,19.07,0.05,-5122.95,5123,3083,35305.0,35430.0,35700.0,35205.0,35379.85,-0.18377155781735935,-65.0
BPCL,18-FEB-2026 12:00:00,13:11:09,55.53,14.69,-1097574.31,1097589,621298,379.15,377.0,379.75,375.75,377.94,1.1201493532470967,4.199999999999989
BRITANNIA,18-FEB-2026 13:00:00,13:11:09,65.49,1.06,-99684.94,99686,54022,6183.0,6161.0,6190.0,6116.0,6159.33,0.61020258725897,37.5
BSE,18-FEB-2026 12:00:00,13:11:10,998.58,35.69,-3139367.31,3139403,924646,2808.9,2765.0,2817.1,2761.0,2798.32,2.428618313094844,66.59999999999991
CAMS,18-FEB-2026 13:00:00,13:11:10,21.72,2.96,-289479.04,289482,149982,732.45,735.05,741.05,730.1,734.26,-0.2926762864143721,-2.1499999999999773
CANBK,18-FEB-2026 12:00:00,13:11:10,252.61,167.32,-13701896.68,13702064,6189604,151.71,149.5,152.29,149.38,150.98,1.7436791630339978,2.5999999999999943
CDSL,18-FEB-2026 12:00:00,13:11:10,111.59,8.3,-667901.7,667910,280253,1342.4,1340.1,1358.4,1334.0,1343.71,0.22398088696431237,3.0
CGPOWER,18-FEB-2026 13:00:00,13:11:10,141.91,20.22,-1952520.78,1952541,747659,707.6,692.35,711.0,687.4,701.71,2.476466328747288,17.100000000000023
CHOLAFIN,18-FEB-2026 12:00:00,13:11:11,125.95,7.33,-504635.67,504643,357110,1710.9,1730.0,1732.1,1710.0,1718.25,-1.2239478090179448,-21.199999999999818
CIPLA,18-FEB-2026 12:00:00,13:11:11,91.23,6.8,-451883.2,451890,308222,1340.0,1350.8,1352.9,1338.1,1341.58,-0.2902001637026632,-3.900000000000091
COALINDIA,18-FEB-2026 13:00:00,13:11:11,125.59,30.25,-2956221.75,2956252,1742741,415.4,418.45,418.5,413.1,415.15,-0.1562312222088773,-0.6500000000000341
COFORGE,18-FEB-2026 13:00:00,13:11:12,245.28,18.09,-1778416.91,1778435,791696,1360.8,1383.6,1385.0,1339.0,1356.12,-1.3054830287206267,-18.0
COLPAL,18-FEB-2026 13:00:00,13:11:12,38.49,1.77,-171039.23,171041,91916,2179.7,2159.7,2187.6,2148.7,2172.68,1.3342631334263049,28.699999999999818
CONCOR,18-FEB-2026 13:00:00,13:11:13,25.08,4.96,-485204.04,485209,271407,506.8,505.55,508.45,501.5,505.18,0.2571711177052446,1.3000000000000114
CROMPTON,18-FEB-2026 13:00:00,13:11:13,22.21,8.24,-803448.76,803457,423623,270.5,271.0,271.3,267.5,269.66,-0.01848087229717663,-0.05000000000001137
CUMMINSIND,18-FEB-2026 13:00:00,13:11:13,337.19,7.17,-705379.83,705387,351247,4766.0,4610.0,4786.4,4604.1,4703.74,3.658271347166032,168.19999999999982
DABUR,18-FEB-2026 13:00:00,13:11:13,161.95,31.8,-3078225.2,3078257,1386503,508.5,525.0,525.3,503.5,509.3,-1.6060371517027778,-8.299999999999955
DALBHARAT,18-FEB-2026 13:00:00,13:11:13,22.98,1.08,-107936.92,107938,74593,2124.5,2108.6,2134.2,2088.1,2121.07,0.5490084717686549,11.599999999999909
