Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,09-APR-2026 14:00:00,14:11:36,9.65,0.03,-3043.97,3044,1591,31080.0,31500.0,32060.0,30925.0,31299.08,-1.6300047475866435,-515.0
AADHARHFC,09-APR-2026 14:00:00,14:11:36,19.0,4.02,-393619.98,393624,269877,470.9,469.6,479.0,460.4,472.33,-0.08487163165712584,-0.4000000000000341
AARTIDRUGS,09-APR-2026 14:00:00,14:11:36,2.68,0.75,-72745.25,72746,42944,358.4,364.75,367.85,356.4,359.54,-0.8712487899322456,-3.150000000000034
AARTIIND,09-APR-2026 14:00:00,14:11:36,20.63,4.87,-475237.13,475242,161898,424.6,421.6,429.7,415.05,423.73,0.6876926725160147,2.900000000000034
AARTIPHARM,09-APR-2026 14:00:00,14:11:36,6.41,0.94,-92564.06,92565,42129,681.55,697.05,697.1,675.0,685.66,-0.973483472575379,-6.7000000000000455
AAVAS,09-APR-2026 14:00:00,14:11:36,8.9,0.73,-72985.27,72986,42636,1211.4,1219.0,1227.0,1194.0,1211.95,0.1736541801042038,2.1000000000001364
ABBOTINDIA,09-APR-2026 14:00:00,14:11:36,14.82,0.06,-5574.94,5575,3183,25790.0,26100.0,26100.0,25720.0,25838.43,-0.23210831721470018,-60.0
ABDL,09-APR-2026 14:00:00,14:11:36,23.92,5.1,-507789.9,507795,229411,468.6,451.6,476.8,451.6,468.66,2.504648364869309,11.450000000000045
ABFRL,09-APR-2026 14:00:00,14:11:36,22.21,37.62,-3715406.38,3715444,1836721,58.5,59.84,60.08,58.21,59.05,-1.6310744913401696,-0.9699999999999989
ABLBL,09-APR-2026 14:00:00,14:11:37,2.76,2.75,-272416.25,272419,123841,99.46,100.5,101.83,99.3,100.61,-1.3587226024000838,-1.3700000000000045
ABREL,09-APR-2026 14:00:00,14:11:37,22.69,1.79,-171222.21,171224,66257,1285.2,1263.3,1289.0,1240.0,1265.83,1.7335549750653125,21.90000000000009
ABSLAMC,09-APR-2026 14:00:00,14:11:37,14.55,1.49,-146331.51,146333,73931,970.3,974.0,992.05,967.75,978.28,-0.3594167180119121,-3.5
ACC,09-APR-2026 14:00:00,14:11:37,20.44,1.47,-144383.53,144385,63524,1393.0,1409.8,1409.8,1380.0,1392.31,-1.2756909992912826,-18.0
ACE,09-APR-2026 14:00:00,14:11:37,11.69,1.35,-133369.65,133371,55957,868.05,857.1,878.35,851.45,867.71,1.2775638781939018,10.949999999999932
ACI,09-APR-2026 14:00:00,14:11:37,14.73,2.4,-237858.6,237861,179519,609.65,608.0,620.0,601.6,613.26,0.677070431838828,4.100000000000023
ACMESOLAR,09-APR-2026 14:00:00,14:11:37,13.76,5.03,-500355.97,500361,179840,274.35,272.0,276.9,269.6,273.75,0.42093704245974894,1.150000000000034
ACUTAAS,09-APR-2026 14:00:00,14:11:37,52.73,2.24,-222064.76,222067,117086,2316.8,2336.0,2393.9,2300.0,2352.09,-0.8176719893831033,-19.09999999999991
