Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,06-FEB-2026 11:00:00,11:11:35,2.64,0.01,-722.99,723,452,35135.0,35375.0,35375.0,34925.0,35141.8,-0.8885754583921015,-315.0
AADHARHFC,06-FEB-2026 11:00:00,11:11:35,1.97,0.42,-34042.58,34043,21463,474.15,471.9,474.6,471.9,473.67,0.3385885091524634,1.599999999999966
AARTIDRUGS,06-FEB-2026 11:00:00,11:11:35,2.06,0.55,-53546.45,53547,31574,375.0,375.6,377.7,371.3,375.14,0.02667377967458595,0.10000000000002274
AARTIIND,06-FEB-2026 11:00:00,11:11:35,35.03,7.91,-742999.09,743007,363033,443.9,451.2,452.85,437.55,442.73,-2.138447971781315,-9.700000000000045
AARTIPHARM,06-FEB-2026 11:00:00,11:11:35,3.38,0.44,-43754.56,43755,29307,765.1,783.35,784.95,763.45,768.7,-2.3297376651560606,-18.25
AAVAS,06-FEB-2026 11:00:00,11:11:35,47.92,3.61,-350669.39,350673,188989,1319.3,1380.0,1388.2,1307.2,1325.72,-4.363899963754987,-60.200000000000045
ABBOTINDIA,06-FEB-2026 11:00:00,11:11:35,3.51,0.01,-1269.99,1270,928,27040.0,27200.0,27200.0,26915.0,27018.09,-0.6430277420540144,-175.0
ABDL,06-FEB-2026 11:00:00,11:11:35,3.6,0.71,-67002.29,67003,35035,512.3,510.0,514.25,506.0,510.42,-0.51461306923004,-2.650000000000091
ABFRL,06-FEB-2026 11:00:00,11:11:35,26.96,40.03,-3692120.97,3692161,1844613,67.29,69.47,69.47,66.45,67.35,-5.0782903089293185,-3.5999999999999943
ABLBL,06-FEB-2026 11:00:00,11:11:36,3.86,3.48,-326905.52,326909,185473,111.35,114.0,114.0,109.74,111.14,-2.401612761854684,-2.740000000000009
ABREL,06-FEB-2026 11:00:00,11:11:36,26.93,2.06,-175084.94,175087,65817,1325.0,1302.9,1330.3,1278.3,1307.63,1.6494054468738015,21.5
ABSLAMC,06-FEB-2026 11:00:00,11:11:36,3.71,0.46,-45567.54,45568,29409,805.45,808.95,808.95,798.55,802.67,-0.5310280950910719,-4.2999999999999545
ACC,06-FEB-2026 11:00:00,11:11:36,9.0,0.54,-52000.46,52001,23449,1658.4,1675.0,1689.6,1652.5,1667.82,-1.0619257845125853,-17.799999999999955
ACE,06-FEB-2026 11:00:00,11:11:36,6.74,0.75,-68201.25,68202,39697,903.1,897.0,903.9,883.65,893.83,0.8824843610366373,7.899999999999977
ACI,06-FEB-2026 11:00:00,11:11:37,2.71,0.46,-43897.54,43898,25442,586.7,595.0,595.0,581.3,586.31,-1.5851715172355836,-9.449999999999932
ACMESOLAR,06-FEB-2026 11:00:00,11:11:36,3.33,1.48,-138231.52,138233,63824,223.79,227.11,227.11,222.96,225.07,-1.37499449120797,-3.1200000000000045
ACUTAAS,06-FEB-2026 11:00:00,11:11:37,25.58,1.29,-123942.71,123944,58716,1977.4,1985.0,2010.0,1961.3,1988.85,-0.15652612976520622,-3.099999999999909
ADANIPOWER,06-FEB-2026 11:00:00,11:11:36,104.03,68.46,-5918016.54,5918085,3084013,153.3,152.0,153.35,150.0,151.96,-0.09775171065492165,-0.14999999999997726
ADVENZYMES,06-FEB-2026 11:00:00,11:11:37,0.79,0.27,-24734.73,24735,18262,292.15,289.25,292.2,285.5,288.77,0.32623626373625986,0.9499999999999886
AEGISLOG,06-FEB-2026 11:00:00,11:11:38,4.65,0.67,-66645.33,66646,34193,688.75,687.05,697.55,684.2,689.87,0.24743468452078388,1.7000000000000455
AEGISVOPAK,06-FEB-2026 11:00:00,11:11:38,4.92,2.21,-217445.79,217448,126671,223.55,225.0,225.29,220.7,222.66,-2.3329983835029817,-5.339999999999975
AETHER,06-FEB-2026 11:00:00,11:11:38,5.74,0.57,-52227.43,52228,31114,1004.7,1025.0,1035.9,1000.3,1009.49,-1.6927592954990172,-17.299999999999955
AFCONS,06-FEB-2026 11:00:00,11:11:38,1.62,0.49,-47669.51,47670,32684,332.45,336.0,336.85,331.7,333.59,-1.7727877086718868,-6.0
AFFLE,06-FEB-2026 11:00:00,11:11:38,8.28,0.51,-50123.49,50124,25002,1635.9,1643.3,1648.9,1618.3,1630.52,-1.6473276017555378,-27.399999999999864
AGARWALEYE,06-FEB-2026 11:00:00,11:11:38,0.6,0.13,-13202.87,13203,7665,447.85,456.45,456.7,445.8,449.55,-1.8841055975462737,-8.599999999999966
AGI,06-FEB-2026 11:00:00,11:11:38,3.02,0.51,-46078.49,46079,30585,588.0,593.5,601.9,585.25,592.44,-0.968421052631579,-5.75
AHLUCONT,06-FEB-2026 11:00:00,11:11:38,2.38,0.28,-27867.72,27868,21180,850.0,860.0,873.15,844.0,850.95,-2.1413769283905157,-18.600000000000023
AIAENG,06-FEB-2026 11:00:00,11:11:39,3.73,0.1,-9164.9,9165,5275,3897.5,3962.0,3962.1,3881.8,3906.49,-1.7519536173430803,-69.5
AIIL,06-FEB-2026 11:00:00,11:11:39,3.94,0.8,-77431.2,77432,50270,492.2,495.0,499.0,487.25,490.73,-1.4417300760913072,-7.199999999999989
AJANTPHARM,06-FEB-2026 11:00:00,11:11:39,3.67,0.13,-12265.87,12266,7116,2808.0,2828.3,2828.3,2788.0,2808.88,-0.33010329038441705,-9.300000000000182
AJAXENGG,06-FEB-2026 11:00:00,11:11:39,1.04,0.21,-20414.79,20415,14750,494.65,498.75,503.5,489.7,494.44,-0.8220551378446161,-4.100000000000023
AKUMS,06-FEB-2026 11:00:00,11:11:39,0.66,0.15,-14775.85,14776,9533,442.8,446.0,446.0,440.0,442.35,-1.083435719870427,-4.849999999999966
AKZOINDIA,06-FEB-2026 11:00:00,11:11:39,3.43,0.12,-11995.88,11996,6921,2848.2,2823.2,2869.0,2808.2,2836.17,0.881946658165963,24.899999999999636
ALIVUS,06-FEB-2026 11:00:00,11:11:39,6.17,0.68,-66541.32,66542,30977,927.5,930.0,930.0,878.4,903.69,0.19985955814833065,1.8500000000000227
ALKYLAMINE,06-FEB-2026 11:00:00,11:11:39,1.84,0.12,-11343.88,11344,7006,1540.5,1554.0,1554.0,1527.6,1536.8,-0.8942357179619203,-13.900000000000091
ALLCARGO,06-FEB-2026 11:00:00,11:11:39,2.14,20.55,-1876188.45,1876209,1164422,10.44,10.6,10.66,10.29,10.39,-2.338634237605239,-0.25
ALOKINDS,06-FEB-2026 11:00:00,11:11:40,2.83,17.77,-1648502.23,1648520,1082960,15.9,16.05,16.11,15.75,15.9,-1.6697588126159637,-0.27000000000000135
ANANDRATHI,06-FEB-2026 11:00:00,11:11:40,14.53,0.5,-46830.5,46831,34809,2923.3,2943.6,2958.0,2907.4,2928.7,-0.6896317434433934,-20.299999999999727
ANANTRAJ,06-FEB-2026 11:00:00,11:11:40,40.99,7.57,-731515.43,731523,348781,540.3,545.7,547.0,537.0,541.32,-1.324079992694731,-7.25
ANUP,06-FEB-2026 11:00:00,11:11:40,0.95,0.05,-4590.95,4591,2828,1902.1,1910.0,1910.1,1876.0,1890.82,0.08945485161017776,1.699999999999818
ANURAS,06-FEB-2026 11:00:00,11:11:40,5.86,0.45,-41994.55,41995,21704,1305.0,1310.5,1320.5,1288.4,1306.25,-0.08422019753463816,-1.099999999999909
APARINDS,06-FEB-2026 11:00:00,11:11:40,13.67,0.14,-13282.86,13283,6279,9548.5,9480.5,9600.0,9432.0,9546.09,0.1415836392239119,13.5
APLLTD,06-FEB-2026 11:00:00,11:11:41,3.45,0.44,-41832.56,41833,22938,785.2,805.6,808.0,776.2,782.86,-3.1155530877907336,-25.25
APOLLOTYRE,06-FEB-2026 11:00:00,11:11:41,14.14,2.81,-272846.19,272849,149673,502.35,508.75,508.75,500.55,503.33,-1.0829969479176922,-5.5
APTUS,06-FEB-2026 11:00:00,11:11:41,31.2,11.93,-1090069.07,1090081,657835,262.1,269.0,269.0,258.25,261.57,-3.123267418222136,-8.449999999999989
ARE&M,06-FEB-2026 11:00:00,11:11:41,6.28,0.73,-68718.27,68719,41046,863.45,876.9,876.9,858.55,863.51,-1.3650902444596678,-11.949999999999932
ARVIND,06-FEB-2026 11:00:00,11:11:42,13.28,3.5,-324233.5,324237,189092,381.35,370.15,381.7,370.15,379.23,1.7883357800614028,6.7000000000000455
ARVINDFASN,06-FEB-2026 11:00:00,11:11:42,1.68,0.35,-34663.65,34664,20511,482.55,489.55,489.6,478.6,482.92,-1.429884587886835,-7.0
ASAHIINDIA,06-FEB-2026 11:00:00,11:11:42,2.15,0.23,-22310.77,22311,11720,957.0,961.9,962.5,936.9,947.33,-1.2281969243471955,-11.899999999999977
ASHOKA,06-FEB-2026 11:00:00,11:11:42,3.42,2.26,-214175.74,214178,137461,150.7,152.1,152.6,149.49,151.1,-1.296829971181568,-1.9800000000000182
ASKAUTOLTD,06-FEB-2026 11:00:00,11:11:42,1.25,0.28,-26641.72,26642,18070,452.2,462.3,462.3,450.95,454.07,-1.9833098515227126,-9.150000000000034
ASTERDM,06-FEB-2026 11:00:00,11:11:42,46.76,8.49,-783758.51,783767,341288,559.7,536.5,561.0,528.75,551.0,4.0431266846361185,21.75
ASTRAMICRO,06-FEB-2026 11:00:00,11:11:42,12.23,1.35,-133465.65,133467,67805,905.45,932.1,932.1,889.0,902.61,-3.2587210855280726,-30.5
ASTRAZEN,06-FEB-2026 11:00:00,11:11:42,0.69,0.01,-703.99,704,468,8600.0,8580.0,8605.0,8540.0,8569.52,-0.24937655860349126,-21.5
ATGL,06-FEB-2026 11:00:00,11:11:43,10.05,1.84,-178973.16,178975,91655,543.5,545.0,552.25,540.25,545.87,-0.3483681701503442,-1.8999999999999773
ATHERENERG,06-FEB-2026 11:00:00,11:11:43,34.54,4.93,-472908.07,472913,194269,698.7,710.7,713.6,695.0,700.95,-2.2113365990202873,-15.799999999999955
ATUL,06-FEB-2026 11:00:00,11:11:43,3.06,0.05,-4701.95,4702,2116,6299.0,6260.0,6310.0,6163.0,6243.38,0.7275925481730231,45.5
AURIONPRO,06-FEB-2026 11:00:00,11:11:43,7.85,0.87,-78532.13,78533,44898,916.05,907.05,916.15,890.2,899.88,0.8921196101106789,8.099999999999909
AVALON,06-FEB-2026 11:00:00,11:11:43,112.19,10.35,-1010478.65,1010489,234174,1046.1,1018.25,1127.5,1011.4,1083.81,2.5085742283194423,25.59999999999991
AVANTIFEED,06-FEB-2026 11:00:00,11:11:43,125.61,12.25,-1204106.75,1204119,265311,1014.85,1049.0,1063.55,1001.1,1025.45,-6.136699963004071,-66.35000000000002
AWFIS,06-FEB-2026 11:00:00,11:11:43,3.68,1.01,-99240.99,99242,67987,362.5,372.6,372.6,359.55,364.62,-2.9061202624882876,-10.850000000000023
AWL,06-FEB-2026 11:00:00,11:11:43,7.88,3.75,-362546.25,362550,205093,210.13,212.1,213.12,209.3,210.34,-2.1650060527050963,-4.650000000000006
AZAD,06-FEB-2026 11:00:00,11:11:43,3.02,0.2,-18701.8,18702,11065,1489.9,1505.0,1510.7,1475.3,1488.87,-0.6203308431163257,-9.299999999999955
BAJAJELEC,06-FEB-2026 11:00:00,11:11:44,1.14,0.28,-26424.72,26425,17054,410.0,412.15,414.0,406.75,409.22,-1.1333494092114755,-4.699999999999989
BAJAJHFL,06-FEB-2026 11:00:00,11:11:44,14.64,16.2,-1515720.8,1515737,956082,90.49,91.29,91.29,89.95,90.38,-0.8980396451648313,-0.8200000000000074
BAJAJHLDNG,06-FEB-2026 11:00:00,11:11:44,23.64,0.22,-21212.78,21213,11280,10713.0,10915.0,10941.0,10675.0,10769.28,-1.6343770085391607,-178.0
BALAMINES,06-FEB-2026 11:00:00,11:11:44,8.96,0.81,-75002.19,75003,25266,1120.8,1104.9,1129.0,1090.7,1110.97,1.4115092290987974,15.599999999999909
BALKRISIND,06-FEB-2026 11:00:00,11:11:46,13.08,0.5,-48698.5,48699,27277,2599.5,2660.9,2676.0,2591.0,2619.44,-3.2852146737108483,-88.30000000000018
BALRAMCHIN,06-FEB-2026 11:00:00,11:11:45,3.06,0.69,-66048.31,66049,21326,442.3,445.75,448.45,439.55,443.87,-0.9739169371991416,-4.349999999999966
BALUFORGE,06-FEB-2026 11:00:00,11:11:45,10.67,2.45,-221875.55,221878,121375,436.25,442.0,445.45,428.95,436.34,-2.273745519713257,-10.149999999999977
