Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,23-MAR-2026 14:00:00,14:11:36,9.83,0.03,-3037.97,3038,1341,31160.0,31960.0,32035.0,31085.0,31344.56,-3.4397273008986673,-1110.0
AADHARHFC,23-MAR-2026 14:00:00,14:11:36,9.89,2.24,-221056.76,221059,102045,444.75,447.65,449.8,435.5,442.3,-1.1337112370790314,-5.100000000000023
AARTIDRUGS,23-MAR-2026 14:00:00,14:11:36,3.82,1.15,-113638.85,113640,71594,331.35,344.7,344.7,327.15,332.86,-3.4387294186215813,-11.799999999999955
AARTIIND,23-MAR-2026 14:00:00,14:11:36,17.66,4.32,-424903.68,424908,221469,405.55,420.95,422.0,401.65,408.7,-5.101205101205104,-21.80000000000001
AARTIPHARM,23-MAR-2026 14:00:00,14:11:36,11.85,1.9,-174554.1,174556,86559,625.65,640.95,641.0,614.0,623.5,-2.939807632640404,-18.950000000000045
AAVAS,23-MAR-2026 14:00:00,14:11:36,16.91,1.58,-154488.42,154490,107959,1076.0,1091.0,1091.9,1060.4,1070.95,-2.0125671614606966,-22.09999999999991
ABBOTINDIA,23-MAR-2026 14:00:00,14:11:36,26.98,0.11,-9721.89,9722,6126,25500.0,26570.0,26570.0,25420.0,25677.68,-4.54800673778776,-1215.0
ABDL,23-MAR-2026 14:00:00,14:11:36,15.01,3.82,-365270.18,365274,205468,389.55,408.65,408.9,384.5,393.01,-4.627249357326472,-18.899999999999977
ABFRL,23-MAR-2026 14:00:00,14:11:36,30.81,54.54,-5360931.46,5360986,2941103,56.68,59.2,59.3,55.16,56.49,-5.501833944648212,-3.299999999999997
ABLBL,23-MAR-2026 14:00:00,14:11:37,17.39,18.91,-1807857.09,1807876,989485,92.38,92.6,93.54,90.0,91.97,-0.9117236940898943,-0.8500000000000085
ABREL,23-MAR-2026 14:00:00,14:11:37,12.36,1.11,-107222.89,107224,54797,1104.2,1155.0,1159.5,1093.5,1116.51,-5.2514158228934305,-61.200000000000045
ABSLAMC,23-MAR-2026 14:00:00,14:11:38,20.25,2.22,-216014.78,216017,106361,900.3,937.9,939.9,890.0,911.26,-4.694860530355161,-44.35000000000002
ACC,23-MAR-2026 14:00:00,14:11:37,36.79,2.75,-268098.25,268101,146654,1342.7,1374.9,1374.9,1321.4,1338.77,-2.801505718835967,-38.700000000000045
ACE,23-MAR-2026 14:00:00,14:11:38,14.13,1.76,-173645.24,173647,105186,800.4,821.0,825.0,792.45,801.52,-3.467406380027739,-28.75
ACI,23-MAR-2026 14:00:00,14:11:38,18.06,2.98,-272209.02,272212,76013,615.65,598.75,621.8,583.05,605.72,2.395010395010391,14.399999999999977
ACMESOLAR,23-MAR-2026 14:00:00,14:11:38,18.08,7.53,-711661.47,711669,270090,239.0,246.37,246.38,236.62,240.09,-2.9914356455737323,-7.3700000000000045
ACUTAAS,23-MAR-2026 14:00:00,14:11:38,100.3,4.31,-417827.69,417832,193405,2275.3,2361.5,2420.0,2265.7,2325.73,-5.187932327693974,-124.5
ADANIPOWER,23-MAR-2026 14:00:00,14:11:38,277.37,188.14,-18124059.86,18124248,7504087,148.17,151.54,152.87,144.65,147.43,-2.223835291012277,-3.3700000000000045
ADVENZYMES,23-MAR-2026 14:00:00,14:11:39,2.33,0.87,-85045.13,85046,57980,267.55,267.65,269.25,265.0,266.63,-1.8525311812179055,-5.050000000000011
AEGISLOG,23-MAR-2026 14:00:00,14:11:39,34.0,5.74,-566463.26,566469,285519,588.75,607.0,614.3,576.1,592.26,-3.7518391368317876,-22.950000000000045
AEGISVOPAK,23-MAR-2026 14:00:00,14:11:39,46.27,26.12,-2574754.88,2574781,973812,169.06,176.5,181.21,168.18,177.17,-5.30973451327433,-9.47999999999999
