Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,22-APR-2026 11:00:00,12:11:04,400.83,37.23,-2939306.77,2939344,1314517,1055.5,1114.0,1123.8,1042.0,1076.71,-4.768349348130096,-52.84999999999991
ABB,22-APR-2026 12:00:00,12:11:04,803.59,10.58,-1011754.42,1011765,276248,7763.5,7253.0,7775.0,7161.0,7595.33,7.008959338387319,508.5
ABCAPITAL,22-APR-2026 12:00:00,12:11:05,57.39,16.48,-1384455.52,1384472,531015,350.0,346.35,350.6,345.9,348.15,1.5670342426001092,5.399999999999977
ADANIENSOL,22-APR-2026 11:00:00,12:11:04,291.32,22.38,-1019119.62,1019142,468282,1318.7,1269.5,1323.6,1265.3,1301.75,4.220343001659693,53.40000000000009
ADANIENT,22-APR-2026 12:00:00,12:11:04,344.48,15.38,-1517643.62,1517659,800957,2233.5,2229.0,2254.0,2224.1,2239.05,0.3369272237196766,7.5
ADANIGREEN,22-APR-2026 11:00:00,12:11:04,265.96,22.69,-1564929.31,1564952,476105,1173.75,1152.0,1186.85,1148.0,1171.97,2.0652173913043477,23.75
ADANIPORTS,22-APR-2026 11:00:00,12:11:04,134.47,8.45,-610306.55,610315,269888,1595.3,1588.9,1598.5,1582.0,1590.84,0.07527758609874197,1.2000000000000455
ALKEM,22-APR-2026 12:00:00,12:11:04,24.29,0.43,-40809.57,40810,22292,5707.5,5685.0,5735.0,5579.5,5696.07,0.19310102694637057,11.0
AMBER,22-APR-2026 12:00:00,12:11:04,103.36,1.31,-127848.69,127850,44245,7861.0,7843.5,7961.0,7816.5,7875.92,0.031812686899535536,2.5
AMBUJACEM,22-APR-2026 12:00:00,12:11:05,27.56,6.03,-593587.97,593594,207571,457.75,453.5,459.75,451.0,456.96,0.32876712328767127,1.5
ANGELONE,22-APR-2026 12:00:00,12:11:06,241.05,73.71,-7075371.29,7075445,2582717,326.14,324.05,330.23,323.21,327.04,0.6449621971917836,2.089999999999975
APLAPOLLO,22-APR-2026 12:00:00,12:11:06,28.04,1.32,-130331.68,130333,53303,2121.0,2115.2,2125.5,2101.6,2117.88,0.6835659356308788,14.400000000000091
APOLLOHOSP,22-APR-2026 11:00:00,12:11:06,101.5,1.31,-101348.69,101350,63368,7779.5,7702.0,7785.0,7697.0,7742.42,0.45841942148760334,35.5
ASHOKLEY,22-APR-2026 12:00:00,12:11:06,146.8,82.63,-7381988.37,7382071,3657694,179.61,176.5,179.8,175.6,177.64,1.6986580601324952,3.0
ASIANPAINT,22-APR-2026 12:00:00,12:11:06,121.29,4.77,-468011.23,468016,219616,2551.4,2500.0,2563.0,2500.0,2542.79,0.3066519893065019,7.800000000000182
ASTRAL,22-APR-2026 12:00:00,12:11:06,36.39,2.29,-176609.71,176612,74312,1590.0,1585.9,1599.4,1579.1,1589.18,0.47393364928909953,7.5
AUBANK,22-APR-2026 11:00:00,12:11:06,107.67,10.32,-739856.68,739867,375302,1053.8,1037.0,1054.4,1032.05,1043.72,1.5319394932074248,15.899999999999864
AUROPHARMA,22-APR-2026 11:00:00,12:11:06,109.29,7.8,-344593.2,344601,177176,1405.5,1389.5,1415.0,1382.4,1401.39,0.9915930157361468,13.799999999999955
AXISBANK,22-APR-2026 11:00:00,12:11:07,282.45,20.47,-1107447.53,1107468,620277,1387.0,1370.0,1390.6,1366.0,1379.87,0.6750381069899074,9.299999999999955
BAJAJ-AUTO,22-APR-2026 12:00:00,12:11:07,132.81,1.36,-132807.64,132809,88367,9749.0,9770.5,9790.5,9721.5,9752.89,-0.4493005207801491,-44.0
BAJAJFINSV,22-APR-2026 11:00:00,12:11:07,73.22,3.97,-297358.03,297362,193692,1851.5,1847.0,1858.9,1837.4,1845.21,0.0054013179215679505,0.09999999999990905
BAJAJHLDNG,22-APR-2026 12:00:00,12:11:07,9.9,0.1,-9410.9,9411,4688,10381.5,10355.0,10425.5,10300.0,10368.36,0.5082776648271856,52.5
