Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,25-MAR-2026 11:00:00,11:11:38,4.36,0.01,-1335.99,1336,607,31950.0,31565.0,32220.0,31545.0,31961.64,1.2357414448669202,390.0
AADHARHFC,25-MAR-2026 11:00:00,11:11:38,1.6,0.34,-33497.66,33498,22474,467.85,467.95,469.9,464.55,467.38,1.0911840968020767,5.050000000000011
AARTIDRUGS,25-MAR-2026 11:00:00,11:11:38,2.12,0.61,-58002.39,58003,37040,345.2,338.8,348.0,335.7,344.9,2.9065434490982263,9.75
AARTIIND,25-MAR-2026 11:00:00,11:11:38,11.52,2.69,-225815.31,225818,111890,432.2,423.0,433.35,421.05,427.61,3.2242655839503227,13.5
AARTIPHARM,25-MAR-2026 11:00:00,11:11:38,8.24,1.27,-112970.73,112972,73687,645.0,628.55,657.1,625.95,646.24,3.5728623042954633,22.25
AAVAS,25-MAR-2026 11:00:00,11:11:38,8.17,0.71,-65522.29,65523,40788,1154.0,1130.0,1162.2,1114.7,1147.27,3.572069646383051,39.799999999999955
ABBOTINDIA,25-MAR-2026 11:00:00,11:11:38,7.85,0.03,-2670.97,2671,1529,26870.0,26860.0,27100.0,26705.0,26936.38,0.2611940298507463,70.0
ABDL,25-MAR-2026 11:00:00,11:11:38,8.85,2.21,-216623.79,216626,130372,402.55,402.0,405.6,397.5,401.0,1.6797171002778566,6.650000000000034
ABFRL,25-MAR-2026 11:00:00,11:11:38,9.63,16.06,-1578184.94,1578201,907727,60.38,59.0,60.55,58.44,59.99,3.8706347841045927,2.25
ABLBL,25-MAR-2026 11:00:00,11:11:39,6.78,7.22,-671908.78,671916,447584,94.26,92.7,94.45,92.25,93.89,2.4231228947082517,2.230000000000004
ABREL,25-MAR-2026 11:00:00,11:11:39,26.43,2.21,-212316.79,212319,66714,1193.1,1159.0,1217.9,1146.4,1196.07,5.239481344270959,59.399999999999864
ABSLAMC,25-MAR-2026 11:00:00,11:11:39,15.35,1.67,-156794.33,156796,74276,938.0,915.0,939.25,897.0,918.71,4.25697454707124,38.299999999999955
ACC,25-MAR-2026 11:00:00,11:11:39,15.02,1.09,-106053.91,106055,59161,1377.9,1340.0,1383.3,1340.0,1372.55,3.2676309675485378,43.600000000000136
ACE,25-MAR-2026 11:00:00,11:11:39,8.39,1.02,-99748.98,99750,56395,830.55,812.0,834.7,804.65,825.9,3.9812206572769897,31.799999999999955
ACI,25-MAR-2026 11:00:00,11:11:39,2.25,0.37,-36338.63,36339,20412,609.15,613.0,613.0,603.15,608.53,0.3046270377078911,1.8500000000000227
ACMESOLAR,25-MAR-2026 11:00:00,11:11:39,9.41,3.68,-358252.32,358256,172918,256.38,251.0,257.75,251.0,255.43,2.9225210758731435,7.280000000000001
ACUTAAS,25-MAR-2026 11:00:00,11:11:39,96.35,3.79,-365816.21,365820,124294,2548.9,2475.0,2580.0,2460.5,2542.38,4.664723032069967,113.59999999999991
ADANIPOWER,25-MAR-2026 11:00:00,11:11:39,162.75,105.53,-9963136.47,9963242,4515697,154.86,152.9,155.3,152.2,154.22,3.164346146159483,4.75
ADVENZYMES,25-MAR-2026 11:00:00,11:11:41,1.96,0.71,-65401.29,65402,37639,276.3,273.9,278.2,270.8,275.05,2.8284331968738456,7.600000000000023
AEGISLOG,25-MAR-2026 11:00:00,11:11:41,17.87,2.94,-283579.06,283582,147514,617.95,604.0,617.95,595.0,608.12,3.0260086695565342,18.15000000000009
AEGISVOPAK,25-MAR-2026 11:00:00,11:11:41,11.29,6.38,-609714.62,609721,294031,178.2,178.4,179.49,174.0,176.97,0.29830584792030235,0.5300000000000011
AETHER,25-MAR-2026 11:00:00,11:11:41,79.79,6.77,-650099.23,650106,204591,1154.0,1191.0,1205.35,1151.85,1178.7,-5.768995223124981,-70.65000000000009
AFCONS,25-MAR-2026 11:00:00,11:11:41,3.45,1.21,-103794.79,103796,58328,286.6,278.0,286.85,278.0,284.84,3.465703971119142,9.600000000000023
AFFLE,25-MAR-2026 11:00:00,11:11:41,16.89,1.24,-115531.76,115533,59700,1379.9,1320.0,1382.9,1310.0,1363.81,5.901765157329248,76.90000000000009
AGARWALEYE,25-MAR-2026 11:00:00,11:11:41,0.88,0.21,-20909.79,20910,12574,421.5,419.1,423.95,416.4,421.21,0.7770472205618649,3.25
AGI,25-MAR-2026 11:00:00,11:11:41,5.76,1.13,-98823.87,98825,54800,512.8,489.0,514.0,485.9,508.03,5.950413223140486,28.799999999999955
AHLUCONT,25-MAR-2026 11:00:00,11:11:41,3.3,0.47,-39780.53,39781,26376,700.45,694.9,706.65,687.7,701.36,2.2554744525547514,15.450000000000045
AIAENG,25-MAR-2026 11:00:00,11:11:42,7.18,0.21,-18408.79,18409,10984,3449.2,3395.0,3451.0,3344.1,3411.74,2.098688689577587,70.89999999999964
AIIL,25-MAR-2026 11:00:00,11:11:42,16.65,3.22,-302786.78,302790,115484,519.2,496.1,526.0,496.1,517.1,5.229023104985827,25.800000000000068
AJANTPHARM,25-MAR-2026 11:00:00,11:11:42,4.93,0.17,-15606.83,15607,8751,2923.9,2910.0,2940.0,2877.5,2927.15,2.120005588153125,60.70000000000027
