Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,19-MAR-2026 15:00:00,15:11:40,6.54,0.02,-1815.98,1816,837,33000.0,32795.0,33195.0,32265.0,32724.42,0.0758150113722517,25.0
AADHARHFC,19-MAR-2026 15:00:00,15:11:40,27.07,5.87,-560962.13,560968,419252,457.05,472.3,472.3,452.0,461.46,-4.462792642140461,-21.349999999999966
AARTIDRUGS,19-MAR-2026 15:00:00,15:11:40,9.72,2.8,-273597.2,273600,80313,337.8,336.0,357.0,334.1,347.06,-0.9819727392642432,-3.349999999999966
AARTIIND,19-MAR-2026 15:00:00,15:11:40,15.27,3.65,-330635.35,330639,163085,411.9,425.9,425.9,411.7,418.47,-4.851004851004851,-21.0
AARTIPHARM,19-MAR-2026 15:00:00,15:11:40,12.8,1.97,-187015.03,187017,66757,643.85,650.0,658.2,642.05,649.13,-1.8596143586616771,-12.199999999999932
AAVAS,19-MAR-2026 15:00:00,15:11:40,20.89,1.9,-178747.1,178749,99921,1105.7,1103.1,1117.9,1083.7,1098.3,-1.6018510278544094,-18.0
ABBOTINDIA,19-MAR-2026 15:00:00,15:11:40,21.5,0.08,-5819.92,5820,3437,26555.0,26310.0,27095.0,26000.0,26327.04,0.6824644549763034,180.0
ABDL,19-MAR-2026 15:00:00,15:11:39,11.22,2.69,-261769.31,261772,173523,412.85,418.5,422.9,411.2,417.1,-2.491733585262153,-10.549999999999955
ABFRL,19-MAR-2026 15:00:00,15:11:40,12.67,21.9,-2074520.1,2074542,1255896,57.02,58.5,58.79,57.0,57.84,-3.7312172885362047,-2.2099999999999937
ABLBL,19-MAR-2026 15:00:00,15:11:41,12.56,13.33,-1209585.67,1209599,860152,93.29,97.0,97.37,92.1,94.19,-5.576923076923068,-5.509999999999991
ABREL,19-MAR-2026 15:00:00,15:11:41,45.42,3.81,-343855.19,343859,167411,1182.0,1203.0,1217.0,1161.3,1192.42,-2.907836372597346,-35.40000000000009
ABSLAMC,19-MAR-2026 15:00:00,15:11:41,17.52,1.84,-173741.16,173743,69928,932.65,960.0,968.95,931.0,951.0,-3.795966785290635,-36.80000000000007
ACC,19-MAR-2026 15:00:00,15:11:41,37.31,2.74,-261171.26,261174,169313,1352.7,1390.0,1396.5,1349.1,1363.65,-3.736122971818958,-52.5
ACE,19-MAR-2026 15:00:00,15:11:41,18.88,2.24,-209196.76,209199,82958,834.15,833.05,855.3,832.0,843.23,-1.2314250192410134,-10.399999999999977
ACI,19-MAR-2026 15:00:00,15:11:41,6.28,1.1,-89338.9,89340,40108,575.5,568.0,579.3,561.75,571.42,0.03476447071094133,0.20000000000004547
ACMESOLAR,19-MAR-2026 15:00:00,15:11:41,203.82,77.74,-7393357.26,7393435,1308605,261.45,246.0,272.15,244.5,262.18,5.130885841811087,12.759999999999991
ACUTAAS,19-MAR-2026 15:00:00,15:11:41,63.89,2.83,-269182.17,269185,111152,2242.3,2177.4,2294.8,2177.4,2256.94,-0.6865089910532376,-15.5
ADANIPOWER,19-MAR-2026 15:00:00,15:11:41,232.61,152.48,-13600035.52,13600188,4909986,150.55,151.0,155.49,150.15,152.55,-2.2846757967157667,-3.519999999999982
ADVENZYMES,19-MAR-2026 15:00:00,15:11:42,2.05,0.74,-66510.26,66511,44062,273.9,280.0,281.75,271.6,276.55,-2.8378857750975524,-8.0
AEGISLOG,19-MAR-2026 15:00:00,15:11:42,190.63,30.66,-2909344.34,2909375,625347,607.45,603.0,638.7,593.5,621.65,-0.3363412633305914,-2.0499999999999545
AEGISVOPAK,19-MAR-2026 15:00:00,15:11:42,9.99,5.48,-474089.52,474095,280530,177.96,185.56,186.76,175.0,182.2,-5.980557903634823,-11.319999999999993
