Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,16-APR-2026 15:00:00,15:11:03,75.83,7.1,-665802.9,665810,315773,1073.65,1071.0,1085.0,1056.9,1067.43,1.6714015151515236,17.65000000000009
ABB,16-APR-2026 15:00:00,15:11:03,354.01,5.18,-494646.82,494652,257661,6890.0,6873.5,6907.0,6732.5,6831.07,0.2473446820893351,17.0
ABCAPITAL,16-APR-2026 14:00:00,15:11:03,125.26,36.84,-3135933.16,3135970,1490268,338.2,346.1,347.5,336.75,339.98,-1.6002327611288916,-5.5
ADANIENSOL,16-APR-2026 14:00:00,15:11:03,341.64,28.51,-1687014.49,1687043,673434,1218.8,1182.15,1229.0,1172.15,1198.37,4.068650471758517,47.649999999999864
ADANIENT,16-APR-2026 14:00:00,15:11:03,422.23,19.36,-1466583.64,1466603,431136,2200.9,2170.0,2208.6,2161.1,2180.44,2.634769632531244,56.5
ADANIGREEN,16-APR-2026 14:00:00,15:11:03,266.68,24.08,-1825089.92,1825114,527290,1111.3,1101.55,1118.55,1098.15,1107.46,1.3913598832170067,15.25
ADANIPORTS,16-APR-2026 14:00:00,15:11:03,947.64,61.72,-4818246.28,4818308,3016808,1549.9,1524.9,1555.8,1510.0,1535.38,2.5201746262733256,38.100000000000136
ALKEM,16-APR-2026 15:00:00,15:11:03,58.96,1.06,-99861.94,99863,61845,5579.0,5639.0,5688.0,5528.5,5571.89,0.06277463904582549,3.5
AMBER,16-APR-2026 14:00:00,15:11:03,283.14,3.71,-295110.29,295114,67456,7723.5,7589.0,7743.0,7535.0,7639.91,2.8908279491107707,217.0
AMBUJACEM,16-APR-2026 14:00:00,15:11:04,84.48,18.5,-1164759.5,1164778,446891,458.0,457.0,460.25,451.1,456.63,0.881057268722467,4.0
ANGELONE,16-APR-2026 14:00:00,15:11:04,380.69,129.44,-11047674.56,11047804,3508052,291.78,299.35,301.5,288.72,294.1,-2.008328855454063,-5.980000000000018
APLAPOLLO,16-APR-2026 14:00:00,15:11:04,87.7,4.29,-356370.71,356375,200190,2045.4,2051.5,2074.5,2019.0,2043.3,0.1910360029390199,3.900000000000091
APOLLOHOSP,16-APR-2026 14:00:00,15:11:05,270.62,3.57,-266927.43,266931,164484,7551.0,7678.0,7678.0,7510.0,7576.68,-1.190787751897409,-91.0
ASHOKLEY,16-APR-2026 14:00:00,15:11:05,246.31,139.65,-11136828.35,11136968,5487785,176.8,177.8,177.89,174.75,176.38,0.7522224754957954,1.3200000000000216
ASIANPAINT,16-APR-2026 14:00:00,15:11:05,305.19,12.54,-924137.46,924150,517604,2439.1,2435.0,2446.6,2411.6,2433.7,0.6603111716396352,16.0
ASTRAL,16-APR-2026 14:00:00,15:11:05,337.77,21.48,-1526182.52,1526204,677448,1580.0,1637.9,1637.9,1550.2,1572.69,-3.126916002452483,-51.0
AUBANK,16-APR-2026 14:00:00,15:11:05,240.97,24.5,-1858355.5,1858380,1218576,984.0,996.8,996.8,976.25,983.72,0.2955865864845558,2.8999999999999773
AUROPHARMA,16-APR-2026 14:00:00,15:11:05,256.02,18.57,-1180738.43,1180757,709204,1387.0,1389.9,1389.9,1368.0,1378.47,0.9534900647790893,13.099999999999909
AXISBANK,16-APR-2026 14:00:00,15:11:05,611.93,45.27,-3221295.73,3221341,1396068,1350.0,1362.0,1364.5,1343.0,1351.86,-0.4057543341940244,-5.5
BAJAJ-AUTO,16-APR-2026 14:00:00,15:11:05,442.74,4.51,-369870.49,369875,220758,9815.0,9871.0,9918.5,9746.0,9806.19,-0.5068423720223011,-50.0
BAJAJFINSV,16-APR-2026 14:00:00,15:11:06,168.1,9.16,-692880.84,692890,375662,1828.2,1835.8,1854.9,1823.0,1835.88,0.13144922773579204,2.400000000000091
BAJAJHLDNG,16-APR-2026 15:00:00,15:11:06,75.3,0.74,-69696.26,69697,36166,10209.5,10173.0,10260.0,10098.0,10169.83,1.5012178754287417,151.0
BAJFINANCE,16-APR-2026 14:00:00,15:11:06,886.19,96.57,-7098751.43,7098848,3631239,905.4,919.0,932.6,904.9,917.59,-0.8487105075836391,-7.75
