Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,20-FEB-2026 12:00:00,12:11:34,3.17,0.01,-820.99,821,387,36305.0,36810.0,36870.0,36275.0,36499.29,-1.5991326738040386,-590.0
AADHARHFC,20-FEB-2026 12:00:00,12:11:34,9.19,1.92,-189971.08,189973,103358,479.9,479.0,482.0,472.3,477.87,0.8193277310924322,3.8999999999999773
AARTIDRUGS,20-FEB-2026 12:00:00,12:11:34,1.56,0.42,-41242.58,41243,24338,368.35,370.65,371.8,366.05,369.14,-0.6205314987184554,-2.2999999999999545
AARTIIND,20-FEB-2026 12:00:00,12:11:34,8.08,1.79,-171635.21,171637,88570,447.1,451.0,454.35,446.75,450.66,-1.6173396413246708,-7.349999999999966
AARTIPHARM,20-FEB-2026 12:00:00,12:11:34,4.8,0.67,-65627.33,65628,32889,706.7,714.55,720.55,706.05,712.67,-0.9252768820972815,-6.599999999999909
AAVAS,20-FEB-2026 12:00:00,12:11:34,14.06,1.1,-108767.9,108769,86066,1280.1,1281.0,1290.2,1265.1,1279.67,-0.6904577191621483,-8.900000000000091
ABBOTINDIA,20-FEB-2026 12:00:00,12:11:34,14.64,0.05,-5441.95,5442,4452,26540.0,26495.0,26780.0,26425.0,26648.86,0.5493464671339269,145.0
ABDL,20-FEB-2026 12:00:00,12:11:34,4.86,0.97,-96687.03,96688,52633,500.5,501.5,506.9,495.95,500.31,-1.0967295721766646,-5.550000000000011
ABFRL,20-FEB-2026 12:00:00,12:11:34,8.05,11.52,-1029346.48,1029358,438938,69.77,70.0,70.47,69.0,69.89,-0.44235159817351927,-0.3100000000000023
ABLBL,20-FEB-2026 12:00:00,12:11:35,2.42,2.26,-219461.74,219464,104930,106.5,107.18,107.69,106.01,107.0,-0.2528800224782205,-0.269999999999996
ABREL,20-FEB-2026 12:00:00,12:11:35,4.38,0.33,-31909.67,31910,15609,1317.0,1335.0,1343.7,1315.0,1329.04,-2.074503680571053,-27.90000000000009
ABSLAMC,20-FEB-2026 12:00:00,12:11:35,25.59,2.81,-254000.19,254003,108800,917.6,890.1,920.0,887.55,909.9,2.3935725046030294,21.450000000000045
ACC,20-FEB-2026 12:00:00,12:11:36,7.64,0.47,-46829.53,46830,23926,1622.0,1610.0,1622.4,1602.0,1613.75,0.2720079129574735,4.400000000000091
ACE,20-FEB-2026 12:00:00,12:11:36,7.09,0.82,-71490.18,71491,39996,868.75,865.0,873.6,863.5,867.72,-0.9576469246993078,-8.399999999999977
ACI,20-FEB-2026 12:00:00,12:11:36,1.49,0.27,-25450.73,25451,14279,561.0,561.4,566.15,558.6,562.75,-0.9883515707730361,-5.600000000000023
ACMESOLAR,20-FEB-2026 12:00:00,12:11:36,3.37,1.48,-146246.52,146248,61807,229.22,228.73,229.6,225.05,227.11,0.2142263804485678,0.4900000000000091
