Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,25-MAR-2026 13:00:00,13:11:04,52.77,5.22,-513528.78,513534,310788,1010.5,999.8,1018.8,992.1,1011.6,2.142929343980597,21.200000000000045
ABB,25-MAR-2026 13:00:00,13:11:04,91.15,1.46,-142042.54,142044,69886,6245.5,6200.0,6290.0,6200.0,6253.53,1.3550795196364815,83.5
ABCAPITAL,25-MAR-2026 13:00:00,13:11:04,105.71,33.76,-3276944.24,3276978,1679480,313.6,307.9,316.5,304.55,313.16,3.703703703703719,11.200000000000045
ADANIENSOL,25-MAR-2026 13:00:00,13:11:04,44.22,4.49,-443158.51,443163,166316,978.7,971.9,999.0,970.3,985.42,1.1785381991109367,11.400000000000091
ADANIENT,25-MAR-2026 12:00:00,13:11:04,339.99,18.03,-1454677.97,1454696,629012,1897.1,1847.9,1911.0,1839.2,1885.92,4.356675284669113,79.19999999999982
ADANIGREEN,25-MAR-2026 13:00:00,13:11:04,136.5,15.84,-1525582.16,1525598,540541,856.2,843.0,868.75,843.0,861.56,1.9832052885474472,16.65000000000009
ADANIPORTS,25-MAR-2026 12:00:00,13:11:04,182.98,13.24,-1108433.76,1108447,523692,1379.9,1359.7,1392.7,1354.8,1382.5,2.655854783514361,35.700000000000045
ALKEM,25-MAR-2026 13:00:00,13:11:04,18.89,0.35,-34325.65,34326,18186,5443.5,5355.0,5464.0,5311.5,5393.33,2.7657164432697754,146.5
AMBER,25-MAR-2026 13:00:00,13:11:04,190.61,2.84,-262978.16,262981,83218,6767.5,6551.0,6804.0,6498.5,6717.35,4.889956602603844,315.5
AMBUJACEM,25-MAR-2026 13:00:00,13:11:05,143.84,33.9,-3338615.1,3338649,1386754,421.8,414.0,427.7,414.0,424.32,3.4965034965034962,14.25
ANGELONE,25-MAR-2026 13:00:00,13:11:06,130.18,54.6,-5227461.4,5227516,2095312,242.84,233.5,243.2,233.1,238.42,5.381010241277559,12.400000000000006
APLAPOLLO,25-MAR-2026 13:00:00,13:11:06,52.51,2.62,-255817.38,255820,148580,2008.0,2000.0,2023.5,1981.6,2007.45,1.70178282009724,33.59999999999991
APOLLOHOSP,25-MAR-2026 13:00:00,13:11:06,236.49,3.13,-307654.87,307658,201295,7597.5,7461.0,7607.5,7437.5,7549.05,2.488870902468636,184.5
ASHOKLEY,25-MAR-2026 13:00:00,13:11:06,145.65,84.91,-8102637.09,8102722,4386566,171.48,169.87,172.39,169.79,171.53,2.6027643152037303,4.349999999999994
ASIANPAINT,25-MAR-2026 13:00:00,13:11:06,202.26,8.95,-880181.05,880190,529868,2280.7,2225.1,2289.7,2222.0,2260.07,2.8593334235331094,63.399999999999636
ASTRAL,25-MAR-2026 13:00:00,13:11:06,75.7,4.56,-443668.44,443673,230870,1667.2,1614.0,1678.0,1606.4,1659.21,4.565980933266429,72.79999999999995
AUBANK,25-MAR-2026 13:00:00,13:11:06,111.32,12.28,-1180737.72,1180750,542352,916.25,889.9,917.8,881.85,906.75,4.415954415954416,38.75
AUROPHARMA,25-MAR-2026 13:00:00,13:11:06,130.28,9.92,-906990.08,907000,449705,1320.2,1290.4,1330.0,1282.1,1313.14,3.011860174781534,38.600000000000136
AXISBANK,25-MAR-2026 12:00:00,13:11:07,585.54,47.87,-3449690.13,3449738,2307034,1235.0,1200.0,1239.0,1198.0,1223.17,3.546574997903912,42.299999999999955
BAJAJ-AUTO,25-MAR-2026 13:00:00,13:11:07,182.31,2.01,-196791.99,196794,97009,9107.0,9020.0,9145.0,8981.0,9079.17,2.3488424365025846,209.0
BAJAJFINSV,25-MAR-2026 13:00:00,13:11:07,162.97,9.32,-857448.68,857458,533894,1747.8,1720.8,1765.0,1717.6,1749.41,2.546350621919729,43.399999999999864
BAJAJHLDNG,25-MAR-2026 13:00:00,13:11:07,22.06,0.23,-22524.77,22525,11675,9564.0,9401.0,9662.0,9401.0,9586.6,2.431187747670558,227.0
BAJFINANCE,25-MAR-2026 12:00:00,13:11:07,766.13,87.52,-7356655.48,7356743,4897506,880.15,862.05,883.9,853.3,875.42,3.6690223792697263,31.149999999999977
BANDHANBNK,25-MAR-2026 13:00:00,13:11:07,102.48,66.55,-6549960.45,6550027,3432921,153.92,151.65,155.5,150.27,153.98,2.620174678311873,3.9299999999999784
