Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,04-FEB-2026 10:00:00,10:11:34,1.83,0.01,-488.99,489,244,35040.0,34815.0,35250.0,34685.0,34920.24,0.042826552462526764,15.0
AADHARHFC,04-FEB-2026 10:00:00,10:11:34,1.69,0.36,-33793.64,33794,21002,475.85,477.25,479.9,474.0,475.87,-0.29334730225248346,-1.3999999999999773
AARTIDRUGS,04-FEB-2026 10:00:00,10:11:34,17.81,4.89,-453170.11,453175,226224,367.4,356.3,374.95,356.3,364.6,-5.939580133128532,-23.200000000000045
AARTIIND,04-FEB-2026 10:00:00,10:11:34,74.16,16.91,-1628054.09,1628071,681587,432.1,429.7,448.0,426.5,438.55,0.5585292064230939,2.400000000000034
AARTIPHARM,04-FEB-2026 10:00:00,10:11:34,1.71,0.22,-21329.78,21330,14126,782.15,785.0,791.35,779.6,784.26,-1.7584626012686053,-14.0
AAVAS,04-FEB-2026 10:00:00,10:11:34,1.64,0.12,-9635.88,9636,6493,1420.0,1429.4,1433.2,1418.0,1425.16,-0.6576185812228971,-9.400000000000091
ABBOTINDIA,04-FEB-2026 10:00:00,10:11:34,5.21,0.02,-1765.98,1766,1078,27085.0,27000.0,27205.0,26900.0,27058.03,0.7626488095238095,205.0
ABDL,04-FEB-2026 10:00:00,10:11:34,3.6,0.71,-63602.29,63603,37041,513.5,509.05,517.0,498.1,510.64,0.8246612998232846,4.199999999999989
ABFRL,04-FEB-2026 10:00:00,10:11:34,7.94,11.88,-938117.12,938129,562159,67.66,66.0,67.74,65.77,66.82,2.9205962884088863,1.9200000000000017
ABLBL,04-FEB-2026 10:00:00,10:11:36,5.04,4.47,-396636.53,396641,220209,113.9,114.5,114.59,111.21,112.8,0.7964601769911555,0.9000000000000057
ABREL,04-FEB-2026 10:00:00,10:11:36,11.41,0.9,-87880.1,87881,50719,1259.0,1247.9,1274.0,1247.1,1261.33,0.8894943505088475,11.099999999999909
ABSLAMC,04-FEB-2026 10:00:00,10:11:36,4.11,0.5,-39148.5,39149,22671,824.8,810.1,825.95,805.5,817.85,1.8208752546139129,14.75
ACC,04-FEB-2026 10:00:00,10:11:36,4.73,0.28,-27188.72,27189,17342,1675.5,1668.9,1679.8,1656.0,1671.33,0.3954700701060524,6.599999999999909
ACE,04-FEB-2026 10:00:00,10:11:36,13.96,1.59,-143864.41,143866,62280,881.4,869.9,897.8,857.55,880.74,1.6726266005306263,14.5
ACI,04-FEB-2026 10:00:00,10:11:36,1.21,0.21,-20179.79,20180,13840,577.85,586.75,586.75,576.05,579.66,-1.213778955466283,-7.100000000000023
ACMESOLAR,04-FEB-2026 10:00:00,10:11:36,5.65,2.57,-233362.43,233365,124907,219.89,221.9,221.9,218.75,219.85,1.1686220381872519,2.539999999999992
ACUTAAS,04-FEB-2026 10:00:00,10:11:36,20.32,1.03,-89910.97,89912,43491,1987.3,1960.0,1992.0,1936.0,1965.98,0.8935370868660155,17.59999999999991
ADANIPOWER,04-FEB-2026 10:00:00,10:11:36,128.14,87.78,-7095596.22,7095684,2994738,147.86,145.0,148.13,143.0,145.96,2.9522350647542184,4.240000000000009
ADVENZYMES,04-FEB-2026 10:00:00,10:11:37,0.34,0.12,-9938.88,9939,6890,284.55,283.25,286.35,281.0,284.48,-0.40252012600629233,-1.1499999999999773
AEGISLOG,04-FEB-2026 10:00:00,10:11:37,4.92,0.7,-59813.3,59814,43024,693.35,701.1,703.6,693.1,697.94,-1.0912981455064161,-7.649999999999977
AEGISVOPAK,04-FEB-2026 10:00:00,10:11:37,1.79,0.81,-76353.19,76354,49025,221.77,223.55,223.55,220.05,221.34,-0.7962424513531654,-1.7800000000000011
AETHER,04-FEB-2026 10:00:00,10:11:37,20.7,2.03,-163233.97,163236,85010,1040.0,1004.4,1040.0,996.4,1018.86,3.318100536459366,33.39999999999998
AFCONS,04-FEB-2026 10:00:00,10:11:37,1.29,0.38,-32679.62,32680,23961,342.35,338.9,342.4,337.0,340.35,1.2420523436344952,4.2000000000000455
AFFLE,04-FEB-2026 10:00:00,10:11:37,3.63,0.22,-17545.78,17546,11193,1645.0,1638.0,1645.0,1616.0,1627.77,-0.06682461575845387,-1.099999999999909
AGARWALEYE,04-FEB-2026 10:00:00,10:11:37,2.78,0.62,-59245.38,59246,30804,448.8,456.2,456.2,444.4,448.89,0.6955351133049187,3.1000000000000227
AGI,04-FEB-2026 10:00:00,10:11:37,2.83,0.45,-40420.55,40421,30932,628.05,613.95,630.0,613.95,621.92,2.5304056811688844,15.5
AHLUCONT,04-FEB-2026 10:00:00,10:11:37,2.04,0.23,-4290.77,4291,3357,880.5,878.0,886.5,864.55,874.86,-0.2944173932736975,-2.6000000000000227
AIAENG,04-FEB-2026 10:00:00,10:11:38,2.61,0.07,-6104.93,6105,4097,3934.2,4039.7,4039.7,3920.0,3943.43,-2.611580067826819,-105.5
AIIL,04-FEB-2026 10:00:00,10:11:39,2.02,0.39,-38201.61,38202,25681,516.15,526.2,526.2,510.0,514.23,-1.9844284086593327,-10.450000000000045
AJANTPHARM,04-FEB-2026 10:00:00,10:11:39,7.07,0.25,-24224.75,24225,15890,2815.7,2888.9,2889.0,2794.4,2820.01,-2.236033471060036,-64.40000000000009
AJAXENGG,04-FEB-2026 10:00:00,10:11:39,0.28,0.05,-4824.95,4825,3401,516.2,522.0,522.05,511.35,516.18,-0.3859513701273639,-2.0
AKUMS,04-FEB-2026 10:00:00,10:11:39,0.79,0.18,-14812.82,14813,10728,449.5,445.1,450.7,443.15,447.73,0.06678539626002034,0.30000000000001137
AKZOINDIA,04-FEB-2026 10:00:00,10:11:39,1.12,0.04,-3484.96,3485,2806,2825.0,2856.9,2866.0,2819.4,2842.25,-0.9744812114413972,-27.800000000000182
ALIVUS,04-FEB-2026 10:00:00,10:11:39,0.59,0.06,-3233.94,3234,2284,947.0,948.0,950.25,937.05,944.39,-0.04222081486172443,-0.39999999999997726
ALKYLAMINE,04-FEB-2026 10:00:00,10:11:39,2.21,0.14,-10285.86,10286,6101,1577.8,1579.3,1600.3,1573.0,1582.83,-2.53274030145787,-41.0
ALLCARGO,04-FEB-2026 10:00:00,10:11:39,0.98,9.47,-750353.53,750363,457938,10.49,10.25,10.5,10.23,10.38,2.142161635832528,0.22000000000000064
ALOKINDS,04-FEB-2026 10:00:00,10:11:40,9.81,59.66,-3340294.34,3340354,1876567,16.85,16.08,16.92,15.95,16.44,4.7885572139303685,0.7700000000000031
ANANDRATHI,04-FEB-2026 10:00:00,10:11:40,3.65,0.12,-11064.88,11065,7757,2966.5,2950.0,2969.3,2921.0,2950.61,0.5014059694413451,14.800000000000182
ANANTRAJ,04-FEB-2026 10:00:00,10:11:40,80.4,14.46,-1259965.54,1259980,509841,564.9,559.95,566.65,548.2,555.84,-0.2912364310299139,-1.6499999999999773
ANUP,04-FEB-2026 10:00:00,10:11:40,6.31,0.32,-29482.68,29483,15323,1924.0,2015.1,2015.1,1911.8,1945.89,-7.142857142857142,-148.0
ANURAS,04-FEB-2026 10:00:00,10:11:40,3.95,0.31,-29901.69,29902,17650,1253.9,1289.7,1289.7,1251.3,1266.81,-0.14334634068646607,-1.7999999999999545
APARINDS,04-FEB-2026 10:00:00,10:11:40,45.05,0.47,-42399.53,42400,21147,9472.5,9600.0,9670.5,9410.0,9534.22,-2.9357516138948663,-286.5
APLLTD,04-FEB-2026 10:00:00,10:11:40,0.81,0.1,-9944.9,9945,6403,794.3,783.0,799.9,783.0,792.72,0.33474388934503596,2.6499999999999773
APOLLOTYRE,04-FEB-2026 10:00:00,10:11:40,22.83,4.44,-394718.56,394723,208892,515.75,504.9,521.75,502.0,514.73,2.1489403842345065,10.850000000000023
APTUS,04-FEB-2026 10:00:00,10:11:40,7.02,2.52,-170364.48,170367,116609,281.85,281.05,282.35,274.05,278.03,0.1599147121535343,0.4500000000000455
ARE&M,04-FEB-2026 10:00:00,10:11:41,8.99,1.06,-97089.94,97091,61308,857.45,836.3,858.85,832.0,852.41,2.5289967714934942,21.15000000000009
ARVIND,04-FEB-2026 10:00:00,10:11:41,16.09,4.44,-317523.56,317528,149360,369.65,360.9,371.3,352.15,362.13,2.8376686604534673,10.199999999999989
ARVINDFASN,04-FEB-2026 10:00:00,10:11:41,1.44,0.29,-24987.71,24988,11265,500.85,496.85,501.7,491.2,496.72,1.0389348396207452,5.150000000000034
ASAHIINDIA,04-FEB-2026 10:00:00,10:11:41,1.87,0.19,-17968.81,17969,12566,979.3,992.8,994.0,973.7,982.54,-1.3597904915390815,-13.5
ASHOKA,04-FEB-2026 10:00:00,10:11:41,2.82,1.85,-135207.15,135209,78599,153.5,152.0,153.75,149.83,152.07,0.6557377049180327,1.0
