Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,18-MAR-2026 10:00:00,10:11:04,18.25,1.72,-128528.28,128530,64340,1062.8,1050.0,1069.0,1041.5,1061.56,1.8593061146252503,19.399999999999864
ABB,18-MAR-2026 10:00:00,10:11:04,28.23,0.45,-36233.55,36234,16509,6331.5,6320.5,6385.0,6287.5,6338.92,0.33277870216306155,21.0
ABCAPITAL,18-MAR-2026 10:00:00,10:11:04,18.1,5.59,-491011.41,491017,230388,324.75,319.7,326.95,318.75,323.96,1.9143260630786203,6.100000000000023
ADANIENSOL,18-MAR-2026 10:00:00,10:11:04,38.9,3.83,-339024.17,339028,184431,1015.2,1000.0,1024.1,1000.0,1015.64,1.4591245252848313,14.600000000000023
ADANIENT,18-MAR-2026 10:00:00,10:11:04,81.41,4.04,-344025.96,344030,143847,2006.0,1988.9,2027.0,1982.2,2013.86,1.5490533562822673,30.59999999999991
ADANIGREEN,18-MAR-2026 10:00:00,10:11:04,55.88,6.34,-558467.66,558474,239853,875.7,872.05,887.05,871.55,881.2,0.8116042134346478,7.050000000000068
ADANIPORTS,18-MAR-2026 10:00:00,10:11:04,52.06,3.76,-326725.24,326729,135142,1375.5,1367.1,1391.9,1367.1,1383.78,0.7323324789454413,10.0
ALKEM,17-MAR-2026 EOD,10:11:04,8.82,0.16,-127236.84,127237,77584,5381.5,5335.0,5423.0,5315.0,5372.53,0.8999718758788787,48.0
AMBER,17-MAR-2026 EOD,10:11:04,67.46,0.98,-572761.02,572762,76751,6865.5,6790.0,6935.0,6750.0,6873.85,1.2909412806137504,87.5
AMBUJACEM,17-MAR-2026 EOD,10:11:06,21.88,4.99,-2154051.01,2154056,1181547,437.9,438.0,441.25,433.45,438.55,0.8521418701059393,3.6999999999999886
ANGELONE,17-MAR-2026 EOD,10:11:06,127.11,56.86,-10682129.14,10682186,3896923,228.76,217.9,229.6,217.16,223.58,5.4290718038528905,11.780000000000001
APLAPOLLO,17-MAR-2026 EOD,10:11:06,26.7,1.34,-866074.66,866076,500121,1986.7,1965.0,1999.5,1942.7,1985.87,1.0734635734635805,21.100000000000136
APOLLOHOSP,17-MAR-2026 EOD,10:11:06,116.12,1.53,-343556.47,343558,207166,7553.5,7511.5,7605.0,7511.5,7568.99,0.7133333333333334,53.5
ASHOKLEY,17-MAR-2026 EOD,10:11:06,58.23,32.66,-20890004.34,20890037,10449648,177.64,176.65,179.98,175.51,178.3,0.8687751973198413,1.5299999999999727
ASIANPAINT,18-MAR-2026 10:00:00,10:11:06,53.86,2.4,-233567.6,233570,158982,2241.5,2235.1,2252.2,2228.6,2241.29,0.14743990706818794,3.300000000000182
