Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,18-MAR-2026 14:00:00,14:11:03,40.74,3.81,-368947.19,368951,133792,1087.7,1050.0,1088.5,1041.5,1069.71,4.2457350967989225,44.299999999999955
ABB,18-MAR-2026 14:00:00,14:11:03,137.97,2.17,-212923.83,212926,84374,6348.0,6320.5,6415.5,6280.5,6353.4,0.5942476824340386,37.5
ABCAPITAL,18-MAR-2026 13:00:00,14:11:03,54.55,16.78,-1409927.22,1409944,565321,326.2,319.7,327.9,318.75,325.08,2.369370782990746,7.550000000000011
ADANIENSOL,18-MAR-2026 13:00:00,14:11:03,126.45,12.34,-816612.66,816625,433876,1037.7,1000.0,1043.8,1000.0,1024.3,3.7077753347991225,37.10000000000002
ADANIENT,18-MAR-2026 13:00:00,14:11:03,165.21,8.21,-654321.79,654330,207547,2017.6,1988.9,2027.0,1982.2,2012.85,2.136276197225869,42.19999999999982
ADANIGREEN,18-MAR-2026 13:00:00,14:11:03,152.89,17.26,-1036144.74,1036162,375431,897.5,872.05,904.0,871.55,886.0,3.3212456110055864,28.850000000000023
ADANIPORTS,18-MAR-2026 13:00:00,14:11:03,194.81,13.98,-1170135.02,1170149,497660,1409.7,1367.1,1411.1,1367.1,1393.78,3.2369095569388535,44.200000000000045
ALKEM,18-MAR-2026 14:00:00,14:11:03,22.28,0.41,-36105.59,36106,21049,5362.5,5335.0,5423.0,5315.0,5374.87,0.5437330083434893,29.0
AMBER,18-MAR-2026 14:00:00,14:11:03,160.88,2.34,-230536.66,230539,72882,6869.0,6790.0,6935.0,6750.0,6878.51,1.3425789318383003,91.0
AMBUJACEM,18-MAR-2026 14:00:00,14:11:04,100.53,22.8,-2204080.2,2204103,1417196,442.85,438.0,444.3,433.45,440.93,1.992169507139575,8.650000000000034
ANGELONE,18-MAR-2026 13:00:00,14:11:04,491.71,213.32,-17116168.68,17116382,5936918,236.67,217.9,237.9,217.16,230.51,9.074569084708267,19.689999999999998
APLAPOLLO,18-MAR-2026 13:00:00,14:11:04,89.4,4.48,-383066.52,383071,238687,2014.4,1965.0,2024.0,1942.7,1997.65,2.482702482702492,48.80000000000018
APOLLOHOSP,18-MAR-2026 13:00:00,14:11:05,282.07,3.73,-335530.27,335534,243692,7496.5,7511.5,7605.0,7492.0,7556.59,-0.04666666666666667,-3.5
