Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,27-FEB-2026 15:00:00,15:11:04,114.35,10.34,-839966.66,839977,453789,1101.9,1130.0,1130.0,1093.0,1106.17,-2.3398032438181215,-26.399999999999864
ABB,27-FEB-2026 15:00:00,15:11:04,294.23,4.84,-396443.16,396448,297562,6077.5,6128.0,6128.0,6039.0,6081.91,-0.9049404858959726,-55.5
ABCAPITAL,27-FEB-2026 15:00:00,15:11:04,1736.81,504.61,-12898789.39,12899294,8253759,347.15,357.7,357.7,338.2,344.21,-2.5270251298610136,-9.0
ADANIENSOL,27-FEB-2026 15:00:00,15:11:04,66.08,6.44,-587933.56,587940,255097,1013.55,1022.0,1034.4,1008.6,1026.33,-1.015674593486019,-10.400000000000091
ADANIENT,27-FEB-2026 15:00:00,15:11:04,182.52,8.36,-463341.64,463350,162848,2164.0,2210.0,2216.4,2160.0,2183.83,-2.3641941887745936,-52.40000000000009
ADANIGREEN,27-FEB-2026 15:00:00,15:11:04,96.4,10.06,-869081.94,869092,204302,952.0,960.35,969.5,945.8,957.87,-1.4441741290957135,-13.950000000000045
ADANIPORTS,27-FEB-2026 15:00:00,15:11:04,167.67,10.94,-755271.06,755282,357328,1522.4,1545.0,1545.1,1518.3,1532.42,-1.818650844834246,-28.199999999999818
ALKEM,27-FEB-2026 15:00:00,15:11:04,44.36,0.78,-46969.22,46970,31713,5650.0,5752.0,5781.5,5627.0,5671.45,-1.773296244784423,-102.0
AMBER,27-FEB-2026 15:00:00,15:11:04,196.34,2.45,-227930.55,227933,96024,7981.0,7950.0,8142.5,7924.0,7999.13,0.48473402581051306,38.5
AMBUJACEM,27-FEB-2026 15:00:00,15:11:05,96.04,19.11,-1553996.89,1554016,771407,500.45,512.0,512.05,499.25,502.67,-2.28448696670897,-11.699999999999989
ANGELONE,27-FEB-2026 15:00:00,15:11:05,166.44,70.06,-6052070.94,6052141,2735219,233.7,242.1,244.2,232.0,237.55,-5.192697768762682,-12.800000000000011
