Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,10-APR-2026 14:00:00,14:11:55,7.71,0.02,-2367.98,2368,1146,31500.0,31450.0,31705.0,31210.0,31522.47,1.4492753623188406,450.0
AADHARHFC,10-APR-2026 14:00:00,14:11:55,14.1,2.95,-292662.05,292665,185638,478.3,472.0,480.95,470.1,477.67,1.3347457627118668,6.300000000000011
AARTIDRUGS,10-APR-2026 14:00:00,14:11:55,6.43,1.8,-179415.2,179417,124393,358.3,359.95,363.0,354.5,357.31,0.18174192646443008,0.6500000000000341
AARTIIND,10-APR-2026 14:00:00,14:11:56,12.29,2.87,-272931.13,272934,138995,426.75,425.0,432.0,422.95,428.27,1.233542877475979,5.199999999999989
AARTIPHARM,10-APR-2026 14:00:00,14:11:56,5.23,0.75,-74179.25,74180,40001,697.4,686.0,704.0,681.0,696.03,2.4157427123870963,16.449999999999932
AAVAS,10-APR-2026 14:00:00,14:11:55,33.39,2.7,-254662.3,254665,232504,1240.4,1233.6,1242.0,1224.1,1234.53,1.630479311757484,19.90000000000009
ABBOTINDIA,10-APR-2026 14:00:00,14:11:56,18.85,0.07,-7115.93,7116,3523,25735.0,25965.0,25970.0,25620.0,25795.92,-0.17455391776570986,-45.0
ABDL,10-APR-2026 14:00:00,14:11:55,94.04,18.64,-1848187.36,1848206,524512,511.85,473.0,513.2,470.1,504.54,9.709570249705287,45.30000000000001
ABFRL,10-APR-2026 14:00:00,14:11:56,66.33,110.25,-10975079.75,10975190,6660406,60.5,58.8,61.39,58.7,60.16,3.5427006674653434,2.0700000000000003
ABLBL,10-APR-2026 14:00:00,14:11:57,3.27,3.23,-315297.77,315301,155500,101.71,100.14,102.49,99.79,101.4,2.097972294719925,2.089999999999989
ABREL,10-APR-2026 14:00:00,14:11:57,98.6,7.27,-637651.73,637659,275866,1389.9,1303.2,1397.0,1290.1,1356.31,7.794322940902745,100.5
ABSLAMC,10-APR-2026 14:00:00,14:11:57,45.06,4.56,-448458.44,448463,194808,1002.05,974.9,1010.85,958.95,988.67,3.54430379746835,34.299999999999955
ACC,10-APR-2026 14:00:00,14:11:57,19.9,1.4,-136918.6,136920,59163,1427.1,1398.7,1430.0,1395.6,1417.2,2.5289173072778084,35.19999999999982
ACE,10-APR-2026 14:00:00,14:11:58,95.26,10.68,-1006207.32,1006218,490409,898.0,875.0,902.7,865.85,891.54,3.7131142807645636,32.14999999999998
ACI,10-APR-2026 14:00:00,14:11:57,5.34,0.86,-85117.14,85118,48225,617.85,615.0,630.85,608.55,621.25,1.5282228247473617,9.300000000000068
ACMESOLAR,10-APR-2026 14:00:00,14:11:58,9.58,3.5,-318585.5,318589,171289,272.25,273.5,276.2,271.0,273.27,-0.31124130355182084,-0.8500000000000227
ACUTAAS,10-APR-2026 14:00:00,14:11:57,48.03,2.03,-198310.97,198313,98752,2380.0,2350.0,2394.0,2313.1,2362.35,2.4934326687050556,57.90000000000009
ADANIPOWER,10-APR-2026 14:00:00,14:11:58,782.46,445.57,-43895335.43,43895781,13728963,175.5,173.6,178.1,172.11,175.61,1.8394939940811161,3.1699999999999875
ADVENZYMES,10-APR-2026 14:00:00,14:11:59,4.73,1.59,-157185.41,157187,101379,299.3,291.85,303.0,291.85,298.02,2.5526811718348426,7.449999999999989
AEGISLOG,10-APR-2026 14:00:00,14:11:59,196.29,30.66,-3028944.34,3028975,577615,632.25,612.0,656.5,611.65,640.3,4.400594451783352,26.649999999999977
AEGISVOPAK,10-APR-2026 14:00:00,14:11:59,10.25,5.29,-518866.71,518872,256215,192.9,189.0,197.0,188.64,193.63,2.9788597053171113,5.5800000000000125
AETHER,10-APR-2026 14:00:00,14:11:59,33.67,2.86,-278934.14,278937,156556,1193.0,1147.7,1198.1,1139.3,1177.08,5.221379431998593,59.200000000000045
AFCONS,10-APR-2026 14:00:00,14:11:59,14.03,4.36,-408041.64,408046,175323,323.95,310.85,327.3,310.85,322.24,4.281345565749239,13.300000000000011
AFFLE,10-APR-2026 14:00:00,14:11:59,12.88,0.92,-74998.08,74999,47465,1411.4,1413.8,1417.0,1395.7,1403.82,1.10315186246419,15.400000000000091
AGARWALEYE,10-APR-2026 14:00:00,14:11:59,1.36,0.31,-30121.69,30122,18595,440.8,435.9,444.0,434.75,439.24,1.321687162395127,5.75
AGI,10-APR-2026 14:00:00,14:11:59,10.09,1.86,-183088.14,183090,81610,552.95,521.7,554.9,521.65,543.11,6.520901560392992,33.85000000000002
AHLUCONT,10-APR-2026 14:00:00,14:12:00,2.07,0.26,-25764.74,25765,14267,786.8,760.3,788.0,760.3,782.1,3.1192660550458653,23.799999999999955
AIAENG,10-APR-2026 14:00:00,14:12:01,20.36,0.54,-53082.46,53083,28317,3776.4,3670.1,3792.0,3645.2,3754.29,3.981496778456961,144.5999999999999
AIIL,10-APR-2026 14:00:00,14:12:01,10.13,2.29,-226206.71,226209,103956,443.5,435.0,445.0,432.6,441.71,3.0796048808832075,13.25
AJANTPHARM,10-APR-2026 14:00:00,14:12:01,12.35,0.44,-42909.56,42910,25629,2813.7,2770.0,2835.0,2750.0,2806.83,2.2791712104689137,62.69999999999982
AJAXENGG,10-APR-2026 14:00:00,14:12:01,1.29,0.27,-26935.73,26936,14818,472.6,471.4,476.0,467.05,473.26,1.5470562956596574,7.2000000000000455
AKUMS,10-APR-2026 14:00:00,14:12:01,8.68,1.7,-164550.3,164552,91749,516.55,495.6,518.85,495.0,510.47,5.043213014743254,24.799999999999955
AKZOINDIA,10-APR-2026 14:00:00,14:12:01,17.71,0.6,-59141.4,59142,55145,2989.3,2980.7,2999.9,2961.7,2971.63,0.28852283020768155,8.600000000000364
ALIVUS,10-APR-2026 14:00:00,14:12:01,3.88,0.37,-36149.63,36150,21806,1048.0,1042.55,1051.0,1030.0,1041.92,0.5227567023164401,5.4500000000000455
ALKYLAMINE,10-APR-2026 14:00:00,14:12:02,5.16,0.37,-36369.63,36370,17943,1404.9,1384.4,1422.2,1373.9,1401.49,3.006085490138573,41.0
ALLCARGO,10-APR-2026 14:00:00,14:12:02,6.6,75.98,-7307596.02,7307672,3987736,8.68,8.4,8.88,8.39,8.69,4.0767386091127085,0.33999999999999986
ALOKINDS,10-APR-2026 14:00:00,14:12:03,8.71,62.61,-6175354.39,6175417,3262055,13.92,13.4,14.16,13.4,13.91,4.347826086956522,0.5800000000000001
ANANDRATHI,10-APR-2026 14:00:00,14:12:03,195.39,5.54,-514952.46,514958,157730,3586.0,3598.0,3603.7,3450.0,3524.73,0.9089118383656521,32.30000000000018
ANANTRAJ,10-APR-2026 14:00:00,14:12:03,70.44,14.44,-1422419.56,1422434,515612,489.75,480.0,493.85,479.9,487.92,2.7267960146827477,13.0
ANUP,10-APR-2026 14:00:00,14:12:03,8.66,0.45,-44378.55,44379,20671,1906.6,1854.2,1937.9,1850.0,1909.79,2.323834057854342,43.299999999999955
ANURAS,10-APR-2026 14:00:00,14:12:05,14.36,1.11,-109956.89,109958,73924,1285.1,1279.0,1299.9,1274.9,1287.97,0.7210596441727265,9.199999999999818
APARINDS,10-APR-2026 14:00:00,14:12:05,126.28,1.13,-106740.87,106742,44560,11210.0,10899.5,11300.0,10826.0,11165.39,4.114423702052568,443.0
APLLTD,10-APR-2026 14:00:00,14:12:04,1.77,0.24,-24077.76,24078,13909,730.7,720.25,736.15,720.25,730.19,1.4649725751579628,10.550000000000068
APOLLOTYRE,10-APR-2026 14:00:00,14:12:05,28.8,6.55,-646291.45,646298,350512,437.85,440.35,446.0,436.0,439.61,-0.5677302146020211,-2.5
APTUS,10-APR-2026 14:00:00,14:12:05,43.51,19.59,-1919926.41,1919946,1176008,221.8,220.4,224.47,218.9,222.08,1.8225221503006923,3.969999999999999
ARE&M,10-APR-2026 14:00:00,14:12:06,26.82,3.59,-349875.41,349879,214756,744.95,745.0,753.0,742.35,748.09,0.6485171924609969,4.800000000000068
ARVIND,10-APR-2026 14:00:00,14:12:06,6.09,1.57,-145801.43,145803,93013,389.85,384.0,391.3,384.0,388.54,1.854996734160685,7.100000000000023
ARVINDFASN,10-APR-2026 14:00:00,14:12:06,8.38,1.75,-171819.25,171821,106037,482.0,458.75,484.4,456.95,478.47,5.068119891008174,23.25
ASAHIINDIA,10-APR-2026 14:00:00,14:12:06,3.11,0.36,-35532.64,35533,18282,872.65,868.95,879.9,864.05,873.09,1.6186317321688473,13.899999999999977
ASHOKA,10-APR-2026 14:00:00,14:12:08,12.6,10.14,-988429.86,988440,473518,125.49,122.3,126.09,121.01,124.2,3.428665622681939,4.159999999999997
ASKAUTOLTD,10-APR-2026 14:00:00,14:12:08,4.97,1.12,-110452.88,110454,56135,440.0,445.0,446.0,438.85,442.38,0.3191974464204234,1.3999999999999773
ASTERDM,10-APR-2026 14:00:00,14:12:08,20.87,3.1,-288671.9,288675,154689,680.0,674.5,682.0,668.0,673.97,1.7811704834605564,11.899999999999977
ASTRAMICRO,10-APR-2026 14:00:00,14:12:08,15.02,1.47,-144832.53,144834,84781,1018.85,1020.0,1031.6,1016.0,1022.58,0.7714751990504989,7.800000000000068
ASTRAZEN,10-APR-2026 14:00:00,14:12:08,13.38,0.16,-15907.84,15908,4427,8339.5,8332.5,8412.5,8126.5,8272.7,3.5834057881008565,288.5
ATGL,10-APR-2026 14:00:00,14:12:08,345.52,60.15,-5966011.85,5966072,1466681,579.55,552.95,585.6,551.4,574.4,5.391889434442622,29.649999999999977
ATHERENERG,10-APR-2026 14:00:00,14:12:09,615.28,72.25,-7132493.75,7132566,1877730,869.4,835.0,875.45,830.35,851.54,5.9920755867113655,49.14999999999998
ATUL,10-APR-2026 14:00:00,14:12:09,7.45,0.12,-8701.88,8702,5339,6500.0,6456.5,6520.0,6403.5,6465.68,0.6737396422210176,43.5
AURIONPRO,10-APR-2026 14:00:00,14:12:08,32.04,3.71,-364857.29,364861,113887,880.35,832.05,894.2,811.0,863.84,7.2812576163782605,59.75
AVALON,10-APR-2026 14:00:00,14:12:10,38.25,3.58,-354396.42,354400,106519,1063.65,1064.6,1095.85,1041.85,1069.37,1.6339400888634215,17.100000000000136
AVANTIFEED,10-APR-2026 14:00:00,14:12:10,715.71,50.45,-4422627.55,4422678,834843,1481.3,1310.0,1485.0,1290.1,1418.61,15.186625194401241,195.29999999999995
AWFIS,10-APR-2026 14:00:00,14:12:10,3.72,1.18,-109370.82,109372,56861,317.4,313.9,319.0,309.9,316.05,2.12026640069495,6.589999999999975
AWL,10-APR-2026 14:00:00,14:12:11,65.25,35.85,-3520214.15,3520250,1557656,182.78,178.0,184.86,177.81,182.0,3.207227555053646,5.680000000000007
AZAD,10-APR-2026 14:00:00,14:12:11,21.58,1.27,-125593.73,125595,72739,1702.1,1680.0,1713.4,1680.0,1699.52,1.7454719349632264,29.199999999999818
BAJAJELEC,10-APR-2026 14:00:00,14:12:10,7.91,2.14,-205462.86,205465,72266,368.65,363.0,377.0,359.8,369.65,2.4596998332406796,8.849999999999966
BAJAJHFL,10-APR-2026 14:00:00,14:12:10,51.65,60.1,-5891647.9,5891708,2931531,85.84,84.05,86.5,84.02,85.94,2.324472523542738,1.9500000000000028
BAJAJHLDNG,10-APR-2026 14:00:00,14:12:11,30.76,0.31,-30005.69,30006,15629,10000.0,9990.0,10118.5,9924.0,10022.54,0.8827238335435058,87.5
BALAMINES,10-APR-2026 14:00:00,14:12:11,5.88,0.54,-53424.46,53425,30005,1080.9,1079.7,1093.5,1072.45,1084.93,1.392992823976374,14.850000000000136
BALKRISIND,10-APR-2026 14:00:00,14:12:11,38.54,1.7,-165804.3,165806,127311,2262.2,2247.0,2290.0,2232.1,2272.25,1.859606465847167,41.29999999999973
BALRAMCHIN,10-APR-2026 14:00:00,14:12:11,19.16,4.01,-386373.99,386378,211581,476.05,478.6,482.4,473.6,478.29,-0.3454050659409624,-1.6499999999999773
BALUFORGE,10-APR-2026 14:00:00,14:12:12,12.1,2.56,-248120.44,248123,130934,469.45,474.0,478.85,468.5,472.66,0.021306061574510683,0.0999999999999659
BANCOINDIA,10-APR-2026 14:00:00,14:12:12,17.55,2.98,-295673.02,295676,129026,594.5,571.55,597.0,568.95,589.82,4.988962472406181,28.25
BASF,10-APR-2026 14:00:00,14:12:12,3.52,0.1,-9714.9,9715,5599,3626.9,3558.0,3630.0,3548.2,3605.46,2.3507167851902073,83.30000000000018
BATAINDIA,10-APR-2026 14:00:00,14:12:12,6.61,0.93,-88300.07,88301,44464,717.35,708.5,718.5,702.0,712.77,2.303194523673699,16.149999999999977
BAYERCROP,10-APR-2026 14:00:00,14:12:12,4.99,0.1,-10005.9,10006,6345,4840.0,4751.8,4850.0,4751.7,4828.08,0.6467175445528159,31.100000000000364
BBL,10-APR-2026 14:00:00,14:12:12,5.66,0.23,-22091.77,22092,14108,2463.3,2439.2,2488.3,2419.4,2454.13,2.505097582289554,60.20000000000027
BBTC,10-APR-2026 14:00:00,14:12:13,12.62,0.85,-84048.15,84049,46956,1501.0,1440.1,1502.0,1440.1,1486.05,3.8466860384668538,55.59999999999991
BECTORFOOD,10-APR-2026 14:00:00,14:12:13,7.86,4.09,-404531.91,404536,193726,192.97,190.06,196.0,188.1,192.46,2.3008005089328334,4.340000000000003
BELRISE,10-APR-2026 14:00:00,14:12:13,122.67,59.55,-5910276.45,5910336,2341796,207.1,204.25,209.04,203.17,206.0,2.408149137121102,4.8700000000000045
BEML,10-APR-2026 14:00:00,14:12:14,24.55,1.5,-145562.5,145564,57467,1623.6,1611.0,1655.0,1609.5,1635.56,1.304049416609463,20.899999999999864
BERGEPAINT,10-APR-2026 14:00:00,14:12:14,18.36,4.08,-400097.92,400102,200984,452.95,430.0,454.7,428.95,449.53,4.1264367816091925,17.94999999999999
BHARTIHEXA,10-APR-2026 14:00:00,14:12:14,7.51,0.49,-48556.51,48557,28258,1529.0,1530.6,1553.5,1524.6,1534.58,-0.10453416960668425,-1.599999999999909
BIKAJI,10-APR-2026 14:00:00,14:12:14,1.5,0.23,-23120.77,23121,15618,643.4,642.9,644.45,634.25,642.88,0.5469604625722769,3.5
BIRLACORPN,10-APR-2026 14:00:00,14:12:15,8.59,0.92,-91226.08,91227,50900,944.55,942.0,951.0,927.15,938.29,1.433634020618547,13.349999999999909
BLACKBUCK,10-APR-2026 14:00:00,14:12:14,26.7,4.65,-426187.35,426192,217872,579.0,572.15,586.0,563.1,574.22,2.1614468460520513,12.25
BLS,10-APR-2026 14:00:00,14:12:15,91.51,31.36,-3101535.64,3101567,851434,289.52,291.15,296.48,286.98,291.84,0.9096929350667307,2.609999999999957
BLUEDART,10-APR-2026 14:00:00,14:12:15,6.6,0.13,-12868.87,12869,7966,5164.7,5078.0,5170.0,5055.6,5114.52,2.370617034350151,119.59999999999945
BLUEJET,10-APR-2026 14:00:00,14:12:15,27.02,6.86,-685547.14,685554,315880,406.85,376.9,406.85,372.0,393.94,9.989186266558542,36.950000000000045
BORORENEW,10-APR-2026 14:00:00,14:12:16,24.73,5.28,-521626.72,521632,230419,466.2,454.05,475.8,454.05,467.89,3.553976010661928,16.0
BRIGADE,10-APR-2026 14:00:00,14:12:16,35.16,4.89,-464280.11,464285,338128,725.0,704.6,728.85,704.6,718.33,3.4163041152556946,23.950000000000045
BSOFT,10-APR-2026 14:00:00,14:12:16,26.72,7.18,-708897.82,708905,407236,370.0,377.0,380.0,367.3,372.03,-0.8972813713673558,-3.3500000000000227
CAMPUS,10-APR-2026 14:00:00,14:12:16,2.96,1.23,-117226.77,117228,65273,239.98,238.2,241.91,238.2,240.01,1.005934593206779,2.3899999999999864
CANFINHOME,10-APR-2026 14:00:00,14:12:16,5.5,0.65,-56578.35,56579,36014,844.5,834.0,852.0,834.0,844.73,0.3803637228099424,3.2000000000000455
CAPLIPOINT,10-APR-2026 14:00:00,14:12:17,12.64,0.75,-72910.25,72911,46749,1706.0,1662.0,1709.9,1650.3,1695.5,2.6474127557160045,44.0
CARBORUNIV,10-APR-2026 14:00:00,14:12:17,3.31,0.38,-37448.62,37449,22630,869.7,858.9,873.0,858.85,868.53,1.689564454837772,14.450000000000045
CARTRADE,10-APR-2026 14:00:00,14:12:17,34.58,1.88,-185114.12,185116,74364,1863.2,1830.7,1880.1,1791.1,1835.46,2.5878207245898026,47.0
CASTROLIND,10-APR-2026 14:00:00,14:12:17,18.58,10.35,-1019000.65,1019011,682561,179.55,180.6,180.7,178.65,179.53,0.07245569055847947,0.13000000000002387
CCL,10-APR-2026 14:00:00,14:12:18,16.44,1.53,-150436.47,150438,61694,1080.7,1085.0,1087.0,1057.4,1075.29,0.44613811692536054,4.7999999999999545
CEATLTD,10-APR-2026 14:00:00,14:12:18,28.47,0.78,-76979.22,76980,35642,3652.0,3565.4,3662.0,3550.0,3627.47,3.0474040632054176,108.0
CEIGALL,10-APR-2026 14:00:00,14:12:18,1.41,0.48,-47498.52,47499,28856,292.05,290.05,294.6,290.05,292.51,0.6201550387596938,1.8000000000000114
CELLO,10-APR-2026 14:00:00,14:12:18,6.71,1.61,-155006.39,155008,68657,420.05,411.45,421.7,411.45,417.77,1.2656702025072324,5.25
CEMPRO,10-APR-2026 14:00:00,14:12:18,18.2,2.92,-291133.08,291136,142186,629.1,608.05,633.15,606.05,622.75,4.103921893099465,24.800000000000068
CENTRALBK,10-APR-2026 14:00:00,14:12:19,14.02,39.45,-3881100.55,3881140,1784854,35.67,35.05,35.82,35.05,35.55,1.8560822387207268,0.6499999999999986
CENTURYPLY,10-APR-2026 14:00:00,14:12:19,0.93,0.13,-12384.87,12385,7367,735.0,744.95,744.95,728.65,736.92,-0.12908485630817929,-0.9500000000000455
CERA,10-APR-2026 14:00:00,14:12:19,8.28,0.16,-15912.84,15913,9577,5164.9,5060.0,5222.0,5060.0,5160.77,2.606432643979574,131.19999999999982
CESC,10-APR-2026 14:00:00,14:12:20,13.59,8.63,-854453.37,854462,373338,157.15,156.99,158.91,156.34,157.43,0.3448055679713888,0.539999999999992
CGCL,10-APR-2026 14:00:00,14:12:20,6.23,3.45,-343462.55,343466,183613,179.97,180.0,181.46,178.84,180.37,1.157888820189985,2.0600000000000023
CHALET,10-APR-2026 14:00:00,14:12:20,3.66,0.47,-46409.53,46410,25762,775.25,760.0,779.0,756.0,771.76,2.7637857900318163,20.850000000000023
CHAMBLFERT,10-APR-2026 14:00:00,14:12:20,12.43,2.71,-266700.29,266703,125429,458.75,454.25,461.45,454.25,458.7,0.7909480391079915,3.6000000000000227
CHENNPETRO,10-APR-2026 14:00:00,14:12:20,125.88,12.95,-1260803.05,1260816,608047,967.45,969.65,993.0,960.0,972.18,-1.6169217470890302,-15.899999999999977
CHOICEIN,10-APR-2026 14:00:00,14:12:20,48.58,6.9,-688741.1,688748,144509,702.45,689.85,712.7,688.5,703.7,2.375573854113542,16.300000000000068
CHOLAHLDNG,10-APR-2026 14:00:00,14:12:21,27.47,1.71,-169111.29,169113,54191,1598.6,1584.9,1627.7,1580.1,1603.68,1.1004300531242008,17.399999999999864
CIEINDIA,10-APR-2026 14:00:00,14:12:21,7.34,1.51,-146619.49,146621,69075,488.8,488.0,489.0,481.6,485.58,1.9182652210175122,9.199999999999989
CIGNITITEC,10-APR-2026 14:00:00,14:12:21,8.5,0.7,-69634.3,69635,39977,1208.6,1264.0,1264.0,1200.0,1212.67,-3.25782438165373,-40.700000000000045
CLEAN,10-APR-2026 14:00:00,14:12:21,18.83,2.59,-255368.41,255371,167918,728.2,723.0,733.6,718.55,728.34,1.5833158959336013,11.350000000000023
CMSINFO,10-APR-2026 14:00:00,14:12:21,7.84,2.61,-255159.39,255162,143990,298.45,294.6,305.8,293.9,300.85,2.2089041095890374,6.449999999999989
COCHINSHIP,10-APR-2026 14:00:00,14:12:22,389.92,26.43,-2617296.57,2617323,609084,1469.2,1436.0,1502.2,1435.0,1475.34,3.18140318842615,45.299999999999955
COHANCE,10-APR-2026 14:00:00,14:12:22,1565.0,430.28,-42533030.72,42533461,2696886,377.6,321.6,380.2,318.9,363.72,19.173110304560517,60.75
CONCORDBIO,10-APR-2026 14:00:00,14:12:22,79.27,7.42,-737442.58,737450,601442,1063.0,1063.1,1090.0,1053.7,1068.73,0.7869536361050491,8.299999999999955
COROMANDEL,10-APR-2026 14:00:00,14:12:23,112.89,5.23,-520414.77,520420,420432,2149.9,2197.0,2197.9,2134.8,2159.21,0.16773051297581462,3.599999999999909
CRAFTSMAN,10-APR-2026 14:00:00,14:12:22,20.51,0.27,-26948.73,26949,15405,7484.0,7500.0,7566.0,7435.0,7503.51,1.0190996827967875,75.5
CREDITACC,10-APR-2026 14:00:00,14:12:23,19.12,1.55,-149352.45,149354,76624,1234.1,1252.9,1255.1,1220.0,1234.25,-0.12139851084493364,-1.5
CRISIL,10-APR-2026 14:00:00,14:12:23,18.27,0.45,-44900.55,44901,26187,4068.5,3999.9,4073.0,3949.4,4032.55,3.727404838997522,146.19999999999982
CSBBANK,10-APR-2026 14:00:00,14:12:24,6.74,1.68,-167004.32,167006,95091,403.25,399.0,404.0,397.1,400.77,1.9466565541650838,7.699999999999989
CUB,10-APR-2026 14:00:00,14:12:23,41.12,16.05,-1564411.95,1564428,1076408,257.15,253.44,258.03,253.44,256.22,1.853685586406297,4.679999999999978
CYIENTDLM,10-APR-2026 14:00:00,14:12:23,6.78,2.14,-211893.86,211896,102201,316.95,315.0,320.2,310.55,316.35,2.1595487510072484,6.699999999999989
DATAMATICS,10-APR-2026 14:00:00,14:12:24,4.56,0.64,-62946.36,62947,37094,716.75,710.95,719.0,700.4,709.27,2.392857142857143,16.75
DATAPATTNS,10-APR-2026 14:00:00,14:12:24,249.51,7.43,-733636.57,733644,269982,3276.9,3390.0,3473.9,3256.5,3360.22,-2.7452958983795335,-92.5
DBL,10-APR-2026 14:00:00,14:12:24,5.29,1.21,-117918.79,117920,63921,435.6,434.9,445.85,432.65,438.18,1.1376828418853109,4.900000000000034
DBREALTY,10-APR-2026 14:00:00,14:12:25,24.04,23.7,-2360589.3,2360613,1333716,100.61,98.96,103.42,98.96,101.46,2.194007110208224,2.1599999999999966
DCAL,10-APR-2026 14:00:00,14:12:25,2.94,1.82,-179171.18,179173,106920,159.19,159.71,164.24,158.6,161.66,0.473365311789952,0.75
DCBBANK,10-APR-2026 14:00:00,14:12:25,25.54,13.69,-1297327.31,1297341,749317,188.31,183.99,188.6,183.0,186.6,3.1892158474436916,5.819999999999993
DCMSHRIRAM,10-APR-2026 14:00:00,14:12:26,1.36,0.12,-11743.88,11744,6776,1117.3,1119.0,1124.5,1111.6,1119.86,0.7665945165945166,8.5
DEEPAKFERT,10-APR-2026 14:00:00,14:12:25,29.31,2.71,-249428.29,249431,120811,1089.3,1069.9,1090.65,1063.45,1081.96,2.9340892983699463,31.049999999999955
DEEPAKNTR,10-APR-2026 14:00:00,14:12:25,35.3,2.39,-235455.61,235458,98089,1469.4,1427.2,1503.5,1425.6,1479.05,3.260716795502466,46.40000000000009
DEVYANI,10-APR-2026 14:00:00,14:12:26,103.99,94.86,-9317344.14,9317439,3860900,109.61,104.63,112.46,104.06,109.63,4.759629169454271,4.980000000000004
DHANUKA,10-APR-2026 14:00:00,14:12:27,2.37,0.23,-22862.77,22863,11914,1028.55,1019.9,1044.25,1019.9,1031.44,1.8668911557888392,18.84999999999991
DIACABS,10-APR-2026 14:00:00,14:12:26,17.16,12.5,-1242513.5,1242526,602792,136.87,134.8,139.68,133.5,137.22,3.04923957235357,4.050000000000011
