Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,20-APR-2026 10:00:00,10:11:04,19.46,1.75,-160439.25,160441,70964,1101.7,1107.7,1127.65,1096.75,1110.69,-1.0419473636935157,-11.599999999999909
ABB,17-APR-2026 EOD,10:11:04,80.31,1.13,-558814.87,558816,236513,7147.0,7054.5,7151.0,6993.5,7086.83,1.6715271356426489,117.5
ABCAPITAL,17-APR-2026 EOD,10:11:04,33.71,9.91,-2521936.09,2521946,915094,343.7,341.0,343.9,335.75,340.29,0.9694477085781467,3.3000000000000114
ADANIENSOL,20-APR-2026 10:00:00,10:11:04,81.99,6.49,-595099.51,595106,263343,1265.55,1253.1,1281.25,1246.35,1264.11,0.45642165423083025,5.75
ADANIENT,20-APR-2026 10:00:00,10:11:04,125.16,5.62,-501807.38,501813,214974,2232.0,2218.3,2252.3,2202.2,2228.55,0.6175900464319442,13.699999999999818
ADANIGREEN,17-APR-2026 EOD,10:11:04,179.74,15.77,-5883867.23,5883883,1739250,1136.05,1126.5,1154.15,1120.4,1139.97,0.7761908986072918,8.75
ADANIPORTS,17-APR-2026 EOD,10:11:04,136.2,8.62,-6024578.38,6024587,3810348,1584.7,1572.4,1592.2,1566.1,1579.48,0.7181899072073188,11.299999999999955
ALKEM,17-APR-2026 EOD,10:11:04,11.89,0.21,-126038.79,126039,84771,5645.0,5582.0,5676.5,5534.0,5624.09,1.1286277319957005,63.0
AMBER,17-APR-2026 EOD,10:11:04,85.95,1.09,-393870.91,393872,131860,7937.0,7958.5,8014.5,7775.0,7919.74,-0.27015141044166613,-21.5
AMBUJACEM,17-APR-2026 EOD,10:11:05,28.96,6.31,-1899648.69,1899655,965498,459.0,459.0,464.0,453.15,458.9,0.0,0.0
ANGELONE,17-APR-2026 EOD,10:11:05,269.94,83.58,-80869204.42,80869288,14136461,321.04,322.6,327.95,319.06,322.98,-0.44345210407169866,-1.4300000000000068
APLAPOLLO,17-APR-2026 EOD,10:11:05,47.31,2.24,-725280.76,725283,374914,2112.8,2120.1,2123.9,2087.5,2107.89,0.33718003514272515,7.100000000000364
APOLLOHOSP,20-APR-2026 10:00:00,10:11:05,54.33,0.71,-64583.29,64584,38297,7661.0,7705.0,7730.5,7623.5,7681.08,-0.4935705935835823,-38.0
ASHOKLEY,17-APR-2026 EOD,10:11:05,63.01,36.12,-21780034.88,21780071,10433169,174.27,175.32,176.0,172.79,174.44,-0.291795399931337,-0.5099999999999909
ASIANPAINT,17-APR-2026 EOD,10:11:05,39.01,1.58,-1286573.42,1286575,711791,2472.5,2470.0,2495.0,2456.5,2474.48,0.3449675324675325,8.5
ASTRAL,17-APR-2026 EOD,10:11:05,37.01,2.31,-1631261.69,1631264,865809,1607.0,1605.0,1618.4,1580.0,1601.43,0.12461059190031153,2.0
AUBANK,17-APR-2026 EOD,10:11:05,54.03,5.39,-1186531.61,1186537,590057,1008.3,993.0,1010.05,984.9,1001.76,1.7867958812840634,17.699999999999932
AUROPHARMA,20-APR-2026 10:00:00,10:11:05,31.82,2.31,-219776.69,219779,113054,1380.2,1392.0,1392.0,1365.7,1380.27,-0.4184704184704152,-5.7999999999999545
AXISBANK,17-APR-2026 EOD,10:11:07,146.55,10.73,-4062170.27,4062181,2435836,1368.6,1359.5,1374.0,1358.0,1365.78,0.698991979986756,9.5
BAJAJ-AUTO,17-APR-2026 EOD,10:11:07,44.42,0.46,-264574.54,264575,139528,9766.0,9773.5,9794.5,9690.0,9751.99,-0.07673811838133729,-7.5
BAJAJFINSV,17-APR-2026 EOD,10:11:07,26.33,1.44,-487834.56,487836,251324,1839.3,1839.9,1846.7,1822.2,1833.59,0.021752134428183346,0.3999999999998636
BAJAJHLDNG,20-APR-2026 10:00:00,10:11:07,10.83,0.1,-9565.9,9566,5225,10390.0,10400.0,10472.5,10302.0,10383.6,0.3331562937569408,34.5
BAJFINANCE,17-APR-2026 EOD,10:11:07,115.82,12.77,-6035228.23,6035241,3822871,908.8,908.25,913.0,898.0,906.62,0.06055601431323474,0.5499999999999545
BANDHANBNK,17-APR-2026 EOD,10:11:07,38.65,22.26,-4242875.74,4242898,1395923,175.45,174.25,175.5,170.61,173.62,0.5617011520605203,0.9799999999999898
BANKBARODA,20-APR-2026 10:00:00,10:11:07,67.18,23.96,-2234894.04,2234918,1023223,279.67,280.5,283.61,277.63,280.32,-0.27456853515902935,-0.7699999999999818
BANKINDIA,17-APR-2026 EOD,10:11:07,37.66,25.4,-8807813.6,8807839,3356117,148.55,148.0,149.66,146.01,148.26,0.30384875084403584,0.45000000000001705
BDL,20-APR-2026 10:00:00,10:11:07,50.92,3.71,-350698.29,350702,155884,1366.6,1381.0,1393.1,1351.0,1371.93,-1.02122111972189,-14.100000000000136
BEL,17-APR-2026 EOD,10:11:08,128.74,27.96,-14128002.04,14128030,6353028,459.15,462.0,464.4,457.0,460.48,-0.7779578606158882,-3.6000000000000227
BHARATFORG,20-APR-2026 10:00:00,10:11:08,23.57,1.27,-117238.73,117240,52992,1853.9,1864.0,1875.0,1831.7,1855.08,-0.35474334856220957,-6.599999999999909
BHARTIARTL,17-APR-2026 EOD,10:11:08,354.15,19.13,-7344767.87,7344787,3893377,1848.8,1865.0,1865.0,1845.4,1851.29,0.10287508798526522,1.8999999999998636
BHEL,17-APR-2026 EOD,10:11:08,540.5,166.41,-25068460.59,25068627,7737299,330.2,318.53,330.45,317.6,324.83,4.233088165661784,13.409999999999968
BIOCON,17-APR-2026 EOD,10:11:08,19.66,5.48,-2422871.52,2422877,1161480,358.6,359.5,361.05,355.05,358.59,0.13962580284836637,0.5
BLUESTARCO,17-APR-2026 EOD,10:11:08,33.88,1.8,-441785.2,441787,156138,1895.0,1874.8,1904.4,1852.8,1886.99,1.5486844220567006,28.90000000000009
BOSCHLTD,20-APR-2026 10:00:00,10:11:08,37.92,0.1,-8152.9,8153,3266,37800.0,37700.0,37890.0,37225.0,37626.42,0.7865617917610985,295.0
BPCL,17-APR-2026 EOD,10:11:08,107.84,34.87,-10758846.13,10758881,6563674,308.55,312.1,312.75,307.0,309.23,-1.1374559436078215,-3.5500000000000114
BRITANNIA,20-APR-2026 10:00:00,10:11:08,43.66,0.77,-63437.23,63438,32568,5680.0,5736.0,5762.5,5640.5,5686.1,-0.9676575712666724,-55.5
BSE,17-APR-2026 EOD,10:11:09,441.22,12.48,-6083270.52,6083283,1244324,3515.1,3540.0,3570.0,3510.0,3536.73,-0.4643919014583064,-16.40000000000009
CAMS,20-APR-2026 10:00:00,10:11:09,26.43,3.56,-320023.44,320027,153239,742.3,751.0,752.0,735.25,742.46,-1.0464573751916313,-7.850000000000023
CANBK,17-APR-2026 EOD,10:11:09,93.68,65.57,-13628224.43,13628290,4626309,142.95,142.8,144.18,141.31,142.88,0.40738919716231237,0.5799999999999841
CDSL,17-APR-2026 EOD,10:11:09,143.0,10.36,-2418758.64,2418769,748115,1379.1,1394.0,1401.1,1366.7,1380.85,-1.0120585701981148,-14.100000000000136
CGPOWER,17-APR-2026 EOD,10:11:09,54.99,7.1,-4137159.9,4137167,2141150,783.8,775.95,784.0,764.2,774.91,1.1615900877645846,9.0
CHOLAFIN,20-APR-2026 10:00:00,10:11:10,31.86,2.03,-183056.97,183059,94475,1572.0,1578.8,1585.6,1550.1,1568.08,-0.44331855604813175,-7.0
CIPLA,17-APR-2026 EOD,10:11:10,24.13,1.95,-2291090.05,2291092,1649369,1237.4,1245.0,1246.0,1231.6,1237.64,-0.27401676337845454,-3.3999999999998636
COALINDIA,20-APR-2026 10:00:00,10:11:10,59.51,13.67,-1272493.33,1272507,691365,435.7,438.6,440.0,433.3,435.3,-0.6951566951566978,-3.0500000000000114
COFORGE,20-APR-2026 10:00:00,10:11:10,80.13,6.14,-565269.86,565276,309167,1300.1,1316.8,1319.8,1295.0,1304.59,-1.268226002430137,-16.700000000000045
COLPAL,17-APR-2026 EOD,10:11:11,25.01,1.18,-2100899.82,2100901,655019,2111.5,2119.0,2130.0,2089.2,2112.32,0.26115859449192785,5.5
CONCOR,17-APR-2026 EOD,10:11:11,22.54,4.48,-1669374.52,1669379,742601,505.0,506.05,506.5,498.55,503.2,0.3776585171933964,1.8999999999999773
CROMPTON,17-APR-2026 EOD,10:11:11,39.51,15.07,-4340708.93,4340724,1726069,265.08,262.36,265.48,256.15,262.24,1.3884107860011459,3.6299999999999955
CUMMINSIND,17-APR-2026 EOD,10:11:11,52.73,1.03,-529708.97,529710,220259,5156.0,5174.0,5174.0,5067.6,5129.92,0.29372288898831656,15.100000000000364
DABUR,20-APR-2026 10:00:00,10:11:11,28.55,6.46,-613077.54,613084,279875,440.05,443.95,447.3,436.55,441.76,-0.6322682623913314,-2.8000000000000114
DALBHARAT,17-APR-2026 EOD,10:11:11,9.62,0.49,-201705.51,201706,111613,1975.0,1984.9,1988.4,1941.1,1967.04,0.16736826089161408,3.2999999999999545
DELHIVERY,17-APR-2026 EOD,10:11:11,53.41,11.42,-4967462.58,4967474,2898998,469.85,465.8,471.35,458.25,467.67,1.4794816414686873,6.850000000000023
DIVISLAB,20-APR-2026 10:00:00,10:11:11,24.29,0.39,-32162.61,32163,19551,6282.0,6269.5,6290.0,6187.5,6264.14,0.8508588858564777,53.0
DIXON,20-APR-2026 10:00:00,10:11:11,268.34,2.38,-201544.62,201547,96614,11266.5,11400.0,11400.0,11150.0,11264.34,-0.9233610341643583,-105.0
DLF,20-APR-2026 10:00:00,10:11:12,59.59,9.99,-879405.01,879415,481257,596.0,602.0,604.65,590.35,596.56,-0.9555463232239303,-5.75
DMART,20-APR-2026 10:00:00,10:11:12,48.0,1.04,-90924.96,90926,38225,4601.5,4629.9,4634.3,4550.6,4593.45,-0.5833423355298694,-27.0
DRREDDY,20-APR-2026 10:00:00,10:11:12,45.85,3.71,-317153.29,317157,186693,1238.3,1235.0,1243.0,1223.0,1234.92,0.21040705672897217,2.599999999999909
EICHERMOT,20-APR-2026 10:00:00,10:11:12,72.75,1.02,-90631.98,90633,48291,7174.0,7160.5,7208.5,7115.0,7162.58,-0.215592183044718,-15.5
ETERNAL,17-APR-2026 EOD,10:11:12,193.39,77.26,-35893257.74,35893335,17305917,250.71,251.85,252.74,248.11,250.31,-0.7521475792723984,-1.9000000000000057
EXIDEIND,17-APR-2026 EOD,10:11:12,11.81,3.6,-1436683.4,1436687,574449,328.5,330.3,330.9,325.05,327.64,-0.45454545454545453,-1.5
