Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,20-FEB-2026 14:00:00,14:11:04,31.85,2.89,-282646.11,282649,104235,1109.6,1104.5,1111.2,1083.8,1100.1,0.46174739701221446,5.099999999999909
ABB,20-FEB-2026 14:00:00,14:11:04,1753.88,28.75,-2823495.25,2823524,1000805,6229.0,5725.0,6240.0,5719.5,6100.59,8.90812133927791,509.5
ABCAPITAL,20-FEB-2026 14:00:00,14:11:03,133.69,39.01,-3782190.99,3782230,1787323,346.1,345.0,346.6,337.3,342.71,0.5227998838222513,1.8000000000000114
ADANIENSOL,20-FEB-2026 14:00:00,14:11:03,188.17,18.91,-1841659.09,1841678,988694,997.05,995.05,1010.3,984.35,994.91,-1.0077442414614863,-10.150000000000091
ADANIENT,20-FEB-2026 14:00:00,14:11:04,115.78,5.35,-520702.65,520708,122633,2163.6,2160.0,2174.4,2152.1,2162.05,0.31993323132564067,6.900000000000091
ADANIGREEN,20-FEB-2026 14:00:00,14:11:03,91.52,9.4,-927700.6,927710,265659,971.55,976.4,980.75,965.0,974.01,-0.506912442396318,-4.9500000000000455
ADANIPORTS,20-FEB-2026 14:00:00,14:11:04,110.17,7.26,-697336.74,697344,335488,1517.2,1513.3,1529.2,1505.2,1516.43,0.25771492764158405,3.900000000000091
ALKEM,20-FEB-2026 14:00:00,14:11:04,20.35,0.38,-37300.62,37301,21067,5384.0,5330.0,5388.5,5328.5,5363.22,0.9373828271466067,50.0
AMBER,20-FEB-2026 14:00:00,14:11:03,112.52,1.46,-142675.54,142677,67824,7675.5,7705.5,7768.0,7614.0,7698.18,-0.3893322951138797,-30.0
AMBUJACEM,20-FEB-2026 14:00:00,14:11:05,74.61,14.53,-1375811.47,1375826,885142,514.95,512.15,517.8,508.65,513.52,0.5467148296397674,2.800000000000068
ANGELONE,20-FEB-2026 14:00:00,14:11:05,121.46,4.81,-473069.19,473074,96911,2514.1,2509.0,2543.9,2505.4,2526.54,0.17931144405482946,4.5
APLAPOLLO,20-FEB-2026 14:00:00,14:11:05,56.18,2.54,-231071.46,231074,129892,2206.8,2203.0,2231.7,2183.6,2209.96,0.17249205628688977,3.800000000000182
APOLLOHOSP,20-FEB-2026 14:00:00,14:11:05,148.99,1.96,-191322.04,191324,143970,7627.5,7540.0,7627.5,7540.0,7598.24,0.4609812314784327,35.0
ASHOKLEY,20-FEB-2026 14:00:00,14:11:05,144.87,70.16,-6801356.84,6801427,2641403,207.31,202.56,208.99,201.81,206.49,1.87724212492014,3.819999999999993
ASIANPAINT,20-FEB-2026 14:00:00,14:11:05,79.93,3.31,-320922.69,320926,154431,2424.3,2378.2,2433.0,2376.1,2412.2,0.9788403865378206,23.5
ASTRAL,20-FEB-2026 14:00:00,14:11:05,77.36,4.74,-463609.26,463614,282838,1640.0,1611.1,1643.5,1611.1,1632.33,1.172115977791487,19.0
AUBANK,20-FEB-2026 14:00:00,14:11:05,127.88,12.47,-1205053.53,1205066,664092,1030.65,1014.0,1032.5,1009.2,1025.22,1.337200727594527,13.600000000000136
AUROPHARMA,20-FEB-2026 14:00:00,14:11:05,61.44,5.27,-512322.73,512328,235625,1156.0,1173.8,1178.2,1155.1,1166.5,-1.3146662113710168,-15.400000000000091
AXISBANK,20-FEB-2026 14:00:00,14:11:06,341.43,24.95,-2346122.05,2346147,1477716,1374.3,1351.0,1376.5,1351.0,1368.3,1.3047324192835064,17.700000000000045
BAJAJ-AUTO,20-FEB-2026 14:00:00,14:11:06,199.95,2.05,-194823.95,194826,112396,9764.0,9725.0,9805.0,9670.5,9754.99,0.3597492034124781,35.0
BAJAJFINSV,20-FEB-2026 14:00:00,14:11:06,55.9,2.73,-247153.27,247156,120310,2062.1,2033.2,2063.0,2021.1,2051.43,1.4214046822742408,28.899999999999864
BAJAJHLDNG,20-FEB-2026 14:00:00,14:11:06,49.96,0.45,-44945.55,44946,28803,11167.0,11188.0,11198.0,10949.0,11076.8,-0.18770110833035394,-21.0
BAJFINANCE,20-FEB-2026 14:00:00,14:11:06,487.78,47.53,-4428601.47,4428649,2618087,1035.0,1015.9,1036.6,1008.75,1026.28,1.7649083132589398,17.950000000000045
BANDHANBNK,20-FEB-2026 14:00:00,14:11:06,113.75,65.78,-6459574.22,6459640,2424371,171.83,168.91,174.85,168.59,172.92,1.3925768572608803,2.3600000000000136
