Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,24-MAR-2026 10:00:00,10:11:04,9.1,0.91,-86468.09,86469,40684,989.1,996.0,1010.0,987.5,999.29,0.37548203775117167,3.7000000000000455
ABB,24-MAR-2026 10:00:00,10:11:04,47.09,0.77,-65541.23,65542,36168,6104.5,6200.0,6200.0,6100.0,6142.16,1.0427873872382687,63.0
ABCAPITAL,24-MAR-2026 10:00:00,10:11:04,32.14,10.72,-919554.28,919565,493194,297.5,301.65,303.8,297.25,299.94,0.8645533141210413,2.5500000000000114
ADANIENSOL,24-MAR-2026 10:00:00,10:11:04,23.03,2.41,-207865.59,207868,100018,943.5,970.1,970.1,942.0,955.23,-0.3590664272890461,-3.3999999999999773
ADANIENT,24-MAR-2026 10:00:00,10:11:04,103.78,5.55,-497940.45,497946,263936,1853.6,1892.7,1893.0,1852.0,1870.08,1.1238406983087783,20.59999999999991
ADANIGREEN,24-MAR-2026 10:00:00,10:11:04,80.88,9.81,-820500.19,820510,437697,815.5,833.0,833.0,814.5,824.53,-0.11635740094311292,-0.9500000000000455
ADANIPORTS,24-MAR-2026 10:00:00,10:11:04,96.85,7.28,-630978.72,630986,318187,1325.8,1343.0,1343.0,1318.7,1330.06,1.702976373120593,22.200000000000045
ALKEM,24-MAR-2026 10:00:00,10:11:04,10.97,0.21,-18306.79,18307,9405,5180.5,5200.0,5243.0,5176.0,5212.47,0.699776460297405,36.0
AMBER,24-MAR-2026 10:00:00,10:11:04,43.58,0.69,-55067.31,55068,27233,6258.0,6467.0,6467.0,6243.0,6351.83,-0.49292415328351086,-31.0
AMBUJACEM,24-MAR-2026 10:00:00,10:11:06,48.55,12.07,-1136185.93,1136198,681291,398.35,407.9,407.9,398.1,402.31,0.7588212975844189,3.0
ANGELONE,24-MAR-2026 10:00:00,10:11:06,29.23,12.9,-1172090.1,1172103,415076,225.07,226.99,228.97,224.01,226.62,1.8831198225521693,4.159999999999997
APLAPOLLO,24-MAR-2026 10:00:00,10:11:06,22.28,1.16,-107167.84,107169,59403,1914.5,1945.0,1949.9,1897.7,1917.38,1.0877026242145789,20.59999999999991
APOLLOHOSP,24-MAR-2026 10:00:00,10:11:06,96.25,1.31,-113253.69,113255,65326,7358.5,7210.0,7386.0,7199.0,7327.34,2.988103568929321,213.5
ASHOKLEY,24-MAR-2026 10:00:00,10:11:06,73.85,44.8,-3887448.2,3887493,2013133,162.64,166.3,166.72,162.3,164.84,0.40745771082849525,0.6599999999999966
ASIANPAINT,24-MAR-2026 10:00:00,10:11:06,85.4,3.91,-363644.09,363648,137528,2168.0,2184.0,2215.0,2160.2,2184.48,2.201480224390695,46.69999999999982
ASTRAL,24-MAR-2026 10:00:00,10:11:06,12.65,0.8,-71291.2,71292,34376,1573.4,1577.9,1590.4,1570.0,1583.25,1.098759879200677,17.100000000000136
