Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,24-FEB-2026 15:00:00,15:11:37,5.46,0.02,-1309.98,1310,809,35790.0,36030.0,36320.0,35700.0,35970.33,-0.8999030873598228,-325.0
AADHARHFC,24-FEB-2026 15:00:00,15:11:37,28.34,6.14,-608305.86,608312,410073,453.35,474.0,483.6,447.4,461.36,-3.5425531914893567,-16.649999999999977
AARTIDRUGS,24-FEB-2026 15:00:00,15:11:37,2.36,0.64,-63029.36,63030,36741,369.05,369.05,371.9,367.65,369.65,-0.6059789927282521,-2.25
AARTIIND,24-FEB-2026 15:00:00,15:11:37,26.7,6.04,-587675.96,587682,295852,448.95,442.35,449.7,437.0,441.85,0.503693754197448,2.25
AARTIPHARM,24-FEB-2026 15:00:00,15:11:37,9.35,1.36,-124112.64,124114,61917,691.55,690.15,694.7,678.6,687.89,0.6769544329596706,4.649999999999977
AAVAS,24-FEB-2026 15:00:00,15:11:37,15.38,1.21,-115591.79,115593,77269,1271.6,1276.1,1278.8,1255.1,1267.78,-1.0735957678543784,-13.800000000000182
ABBOTINDIA,24-FEB-2026 15:00:00,15:11:37,4.48,0.02,-1627.98,1628,1024,26355.0,26400.0,26520.0,26215.0,26316.06,-0.43445409897997733,-115.0
ABDL,24-FEB-2026 15:00:00,15:11:37,7.42,1.5,-145938.5,145940,75226,494.65,499.0,502.6,487.9,495.08,-1.3560674045268744,-6.800000000000011
ABFRL,24-FEB-2026 15:00:00,15:11:37,12.44,18.09,-1723556.91,1723575,959416,68.34,69.7,69.7,67.9,68.77,-1.8667432510051656,-1.2999999999999972
ABLBL,24-FEB-2026 15:00:00,15:11:38,4.25,4.07,-371459.93,371464,220516,104.37,106.0,106.38,103.55,104.45,-2.1653543307086633,-2.3100000000000023
ABREL,24-FEB-2026 15:00:00,15:11:38,11.34,0.89,-82340.11,82341,52720,1265.0,1294.7,1297.4,1254.1,1271.16,-3.0354131534569917,-39.59999999999991
ABSLAMC,24-FEB-2026 15:00:00,15:11:38,37.98,4.1,-403060.9,403065,233099,926.5,920.0,934.2,909.2,926.38,0.8106196616070992,7.4500000000000455
ACC,24-FEB-2026 15:00:00,15:11:38,12.33,0.76,-70961.24,70962,33655,1617.6,1618.5,1621.8,1605.6,1613.18,-0.07412898443291609,-1.2000000000000455
ACE,24-FEB-2026 15:00:00,15:11:38,5.89,0.68,-66334.32,66335,37614,866.65,877.35,877.75,862.0,868.83,-1.2195816948766223,-10.700000000000045
ACI,24-FEB-2026 15:00:00,15:11:38,5.72,1.02,-73646.98,73648,35109,575.5,559.0,577.5,547.55,562.32,2.039007092198582,11.5
ACMESOLAR,24-FEB-2026 15:00:00,15:11:38,6.42,2.77,-264799.23,264802,172821,231.22,231.48,234.01,228.85,231.69,-0.11663570780595717,-0.27000000000001023
ACUTAAS,24-FEB-2026 15:00:00,15:11:38,70.99,3.29,-316686.71,316690,172317,2148.9,2130.8,2183.5,2112.6,2156.81,0.0978200111794256,2.099999999999909
ADANIPOWER,24-FEB-2026 15:00:00,15:11:38,100.96,70.46,-5850664.54,5850735,2337674,144.37,143.5,144.72,142.24,143.29,0.22214508851092896,0.3199999999999932
ADVENZYMES,24-FEB-2026 15:00:00,15:11:39,6.6,2.12,-210275.88,210278,150553,308.65,313.0,314.4,307.5,310.55,-1.6725071678878625,-5.25
