Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,17-MAR-2026 13:00:00,13:11:04,26.33,2.56,-248532.44,248535,176462,1035.8,1022.9,1036.4,1020.1,1029.17,1.2611203441196575,12.899999999999977
ABB,17-MAR-2026 13:00:00,13:11:04,108.28,1.74,-163495.26,163497,69591,6263.5,6237.5,6267.0,6176.5,6216.35,0.7317465422965584,45.5
ABCAPITAL,17-MAR-2026 12:00:00,13:11:04,97.82,30.76,-2281786.24,2281817,929550,318.3,314.6,324.15,313.6,317.97,1.1760966306420815,3.6999999999999886
ADANIENSOL,17-MAR-2026 12:00:00,13:11:04,86.44,8.81,-661290.19,661299,253824,980.3,1008.6,1008.6,972.0,981.43,-1.6256899147014596,-16.200000000000045
ADANIENT,17-MAR-2026 13:00:00,13:11:04,152.17,7.75,-726869.25,726877,277320,1964.7,1989.9,1990.0,1945.0,1962.27,-0.6723963599595528,-13.299999999999955
ADANIGREEN,17-MAR-2026 13:00:00,13:11:04,161.76,18.87,-1826189.13,1826208,882207,855.6,874.85,874.85,848.05,857.16,-1.309187381048506,-11.350000000000023
ADANIPORTS,0,13:11:04,0.0,0.0,0.0,0,0,1362.6,1379.0,1379.0,1351.2,1360.04,-0.8224761627483936,-11.300000000000182
ALKEM,17-MAR-2026 13:00:00,13:11:04,30.08,0.57,-53580.43,53581,29542,5323.0,5317.0,5344.5,5285.0,5315.87,0.0,0.0
AMBER,17-MAR-2026 12:00:00,13:11:04,262.57,3.94,-368355.06,368359,75643,6636.5,6701.0,6792.0,6589.0,6670.61,1.6542850578233896,108.0
AMBUJACEM,17-MAR-2026 12:00:00,13:11:06,44.08,10.24,-879580.76,879591,453618,430.45,432.8,433.15,428.1,430.67,0.3379953379953353,1.4499999999999886
ANGELONE,17-MAR-2026 12:00:00,13:11:06,160.68,73.89,-6477702.11,6477776,2694587,214.85,218.0,221.2,214.5,217.45,-0.8216775146563269,-1.7800000000000011
APLAPOLLO,17-MAR-2026 12:00:00,13:11:06,110.36,5.74,-376517.26,376523,246694,1945.0,1914.0,1946.3,1896.7,1923.64,2.7089824153773012,51.299999999999955
APOLLOHOSP,17-MAR-2026 13:00:00,13:11:06,121.27,1.61,-130067.39,130069,77311,7526.0,7490.0,7574.5,7470.0,7513.81,0.4806408544726302,36.0
ASHOKLEY,17-MAR-2026 13:00:00,13:11:06,217.1,124.31,-11971481.69,11971606,5947941,175.33,174.0,176.2,171.7,174.64,1.4817387277883904,2.5600000000000023
