Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,30-JAN-2026 15:00:00,15:11:37,8.53,0.02,-2111.98,2112,1034,34715.0,34295.0,34970.0,34100.0,34504.37,0.3178731397196937,110.0
AADHARHFC,30-JAN-2026 15:00:00,15:11:37,34.63,7.14,-577233.86,577241,394663,492.15,474.15,492.95,471.0,484.96,3.7962670041126225,18.0
AARTIDRUGS,30-JAN-2026 15:00:00,15:11:37,2.26,0.59,-57894.41,57895,26515,382.4,374.9,385.9,371.0,380.29,1.9869315908787808,7.449999999999989
AARTIIND,30-JAN-2026 15:00:00,15:11:37,37.6,10.22,-959337.78,959348,381176,372.5,355.0,375.75,349.65,367.71,4.944358360332444,17.55000000000001
AARTIPHARM,30-JAN-2026 15:00:00,15:11:37,7.66,1.02,-91665.98,91667,51210,752.95,743.0,759.55,740.05,753.24,0.4402054292003026,3.300000000000068
AAVAS,30-JAN-2026 15:00:00,15:11:37,9.41,0.64,-38496.36,38497,21910,1463.9,1457.1,1486.8,1450.6,1467.17,0.04784034991799108,0.7000000000000455
ABBOTINDIA,30-JAN-2026 15:00:00,15:11:37,38.39,0.14,-12670.86,12671,7110,27390.0,26610.0,27750.0,26430.0,27232.02,2.834616106626619,755.0
ABDL,30-JAN-2026 15:00:00,15:11:37,32.77,6.98,-622594.02,622601,267532,482.55,450.0,483.85,443.6,469.71,5.775975449364319,26.350000000000023
ABFRL,30-JAN-2026 15:00:00,15:11:37,37.38,56.26,-5448501.74,5448558,2257011,66.46,64.0,67.65,63.22,66.44,3.327114427860698,2.1400000000000006
ABLBL,30-JAN-2026 15:00:00,15:11:38,9.39,8.95,-854349.05,854358,396783,105.34,103.97,106.34,102.29,104.89,1.3176877945561263,1.3700000000000045
ABREL,30-JAN-2026 15:00:00,15:11:38,23.45,1.87,-159559.13,159561,88403,1257.0,1280.1,1280.8,1231.1,1253.11,-2.0799252161720063,-26.700000000000045
ABSLAMC,30-JAN-2026 15:00:00,15:11:38,33.34,4.4,-402676.6,402681,283919,757.85,766.5,773.5,739.6,757.61,-1.1285061969993448,-8.649999999999977
ACC,30-JAN-2026 15:00:00,15:11:38,31.6,1.91,-168265.09,168267,91214,1633.0,1671.0,1679.0,1626.1,1652.9,-2.710753649091451,-45.5
ACE,30-JAN-2026 15:00:00,15:11:39,14.71,1.74,-169683.26,169685,77764,849.2,838.0,856.6,819.45,843.43,0.9750297265160577,8.200000000000045
ACI,30-JAN-2026 15:00:00,15:11:39,5.64,1.01,-82243.99,82245,29778,565.95,555.55,571.9,547.1,560.02,0.34574468085107185,1.9500000000000455
ACMESOLAR,30-JAN-2026 15:00:00,15:11:39,21.46,9.59,-935368.41,935378,295305,226.9,214.33,228.25,212.56,223.82,5.86478794382494,12.569999999999993
ACUTAAS,30-JAN-2026 15:00:00,15:11:38,81.66,4.22,-397888.78,397893,211641,1927.5,1930.0,1957.5,1885.6,1934.22,-0.3412439894524538,-6.599999999999909
ADANIPOWER,30-JAN-2026 15:00:00,15:11:38,160.61,119.75,-9659359.25,9659479,4337304,134.75,133.0,136.32,131.91,134.11,0.6498356737376789,0.8700000000000045
ADVENZYMES,30-JAN-2026 15:00:00,15:11:40,3.81,1.28,-125706.72,125708,63535,296.25,293.65,303.85,290.0,297.27,-0.6205971150620673,-1.8500000000000227
AEGISLOG,30-JAN-2026 15:00:00,15:11:40,144.72,19.78,-1902611.22,1902631,459995,733.95,695.0,748.7,688.55,731.63,5.301291248206606,36.950000000000045
AEGISVOPAK,30-JAN-2026 15:00:00,15:11:40,172.26,80.7,-7589899.3,7589980,6677311,226.24,217.05,230.79,211.27,213.46,3.065919548084378,6.730000000000018
AETHER,30-JAN-2026 15:00:00,15:11:40,28.85,2.89,-259251.11,259254,127183,1001.9,977.0,1009.9,964.45,999.42,2.548618219037869,24.899999999999977
AFCONS,30-JAN-2026 15:00:00,15:11:40,9.3,2.82,-257305.18,257308,168882,332.4,331.0,333.5,324.9,330.16,-0.4939380332285688,-1.650000000000034
AFFLE,30-JAN-2026 15:00:00,15:11:40,37.99,2.45,-203569.55,203572,108160,1537.5,1525.0,1593.9,1510.0,1551.26,0.17591868647381062,2.7000000000000455
AGARWALEYE,30-JAN-2026 15:00:00,15:11:40,10.93,2.57,-225676.43,225679,151382,435.65,420.05,436.75,414.0,425.35,3.1979154329029966,13.5
AGI,30-JAN-2026 15:00:00,15:11:40,14.5,2.29,-224455.71,224458,147214,624.75,642.15,650.0,616.75,634.73,-3.0117208724675897,-19.399999999999977
AHLUCONT,30-JAN-2026 15:00:00,15:11:40,1.92,0.22,-21652.78,21653,11674,863.5,840.0,877.6,840.0,860.43,0.9233286582515167,7.899999999999977
AIAENG,30-JAN-2026 15:00:00,15:11:41,44.91,1.11,-104089.89,104091,46812,4049.6,4000.5,4090.9,3970.0,4034.38,1.2425310632765774,49.69999999999982
AIIL,30-JAN-2026 15:00:00,15:11:41,11.56,2.29,-210829.71,210832,104010,506.4,509.0,513.0,498.7,505.95,-2.1070945292866767,-10.899999999999977
AJANTPHARM,30-JAN-2026 15:00:00,15:11:41,40.22,1.45,-93952.55,93954,46246,2786.3,2680.0,2807.9,2675.5,2769.86,3.3915915247319046,91.40000000000009
AJAXENGG,30-JAN-2026 15:00:00,15:11:41,1.96,0.38,-36442.62,36443,20573,519.25,505.0,528.9,500.15,516.34,2.5577720718941315,12.949999999999989
AKUMS,30-JAN-2026 15:00:00,15:11:41,2.76,0.63,-60887.37,60888,29095,440.75,435.0,442.2,427.9,436.29,1.3684452621895098,5.949999999999989
AKZOINDIA,30-JAN-2026 15:00:00,15:11:41,9.33,0.34,-25029.66,25030,14813,2797.2,2788.0,2808.8,2733.5,2784.19,0.36598493003228627,10.199999999999818
ALIVUS,30-JAN-2026 15:00:00,15:11:41,6.36,0.67,-63917.33,63918,37074,959.95,925.9,966.95,923.85,953.4,2.12234042553192,19.950000000000045
ALKYLAMINE,30-JAN-2026 15:00:00,15:11:41,7.36,0.47,-37447.53,37448,14154,1584.2,1548.0,1594.9,1529.0,1570.28,2.13396944104185,33.100000000000136
ALLCARGO,30-JAN-2026 15:00:00,15:11:41,3.69,35.71,-3462042.29,3462078,1627915,10.4,10.46,10.46,10.13,10.34,0.6776379477250754,0.07000000000000028
ALOKINDS,30-JAN-2026 15:00:00,15:11:42,8.38,56.12,-5350988.88,5351045,1976775,15.12,14.79,15.15,14.58,14.94,1.6812373907195695,0.25
ANANDRATHI,30-JAN-2026 15:00:00,15:11:42,84.49,2.95,-280818.05,280821,155373,2890.7,2904.7,2904.7,2815.9,2867.68,-1.2873924327277786,-37.70000000000027
ANANTRAJ,30-JAN-2026 15:00:00,15:11:42,148.54,29.66,-2889936.34,2889966,833332,504.7,487.0,515.0,478.0,500.76,3.0736240171551135,15.050000000000011
ANUP,30-JAN-2026 15:00:00,15:11:43,8.78,0.5,-48535.5,48536,25904,1755.4,1713.0,1806.9,1713.0,1761.47,1.392017559059674,24.100000000000136
ANURAS,30-JAN-2026 15:00:00,15:11:43,43.73,3.54,-295165.46,295169,227346,1248.0,1211.8,1251.0,1210.1,1235.49,2.5472473294987674,31.0
APARINDS,30-JAN-2026 15:00:00,15:11:43,85.97,1.1,-102068.9,102070,42030,7972.0,7580.5,8040.0,7395.0,7820.25,3.599740090968161,277.0
APLLTD,30-JAN-2026 15:00:00,15:11:43,2.44,0.32,-22614.68,22615,13133,782.4,757.0,787.75,752.35,772.23,2.502292676536096,19.100000000000023
APOLLOTYRE,30-JAN-2026 15:00:00,15:11:43,18.94,3.87,-295719.13,295723,147679,492.45,489.75,493.95,485.0,489.59,0.14234875444839626,0.6999999999999886
APTUS,30-JAN-2026 15:00:00,15:11:43,19.43,7.1,-633548.9,633556,394451,275.05,269.8,276.4,266.15,273.48,1.9458858413639732,5.25
ARE&M,30-JAN-2026 15:00:00,15:11:44,18.36,2.19,-196949.81,196952,100621,839.95,830.0,846.7,821.35,837.68,1.1805095464675142,9.800000000000068
ARVIND,30-JAN-2026 15:00:00,15:11:44,71.25,22.85,-2248348.15,2248371,636517,311.4,297.05,321.2,294.4,311.81,4.76030277544154,14.149999999999977
ARVINDFASN,30-JAN-2026 15:00:00,15:11:44,13.77,2.94,-237177.06,237180,99505,470.5,455.0,477.0,452.65,468.19,3.874599845457559,17.55000000000001
ASAHIINDIA,30-JAN-2026 15:00:00,15:11:44,25.56,2.56,-236657.44,236660,69638,998.1,964.8,1023.0,946.5,998.92,3.774173424828454,36.30000000000007
ASHOKA,30-JAN-2026 15:00:00,15:11:44,13.33,9.02,-869622.98,869632,357488,148.87,143.96,150.9,142.1,147.73,2.9458543669179105,4.259999999999991
ASKAUTOLTD,30-JAN-2026 15:00:00,15:11:44,2.98,0.67,-64128.33,64129,32056,445.95,441.45,448.7,435.35,443.83,1.019367991845056,4.5
ASTERDM,30-JAN-2026 15:00:00,15:11:44,25.19,4.6,-408668.4,408673,213927,550.55,538.9,553.65,531.25,547.7,2.1049703264094783,11.349999999999909
ASTRAMICRO,30-JAN-2026 15:00:00,15:11:44,24.46,2.5,-237738.5,237741,114983,984.1,962.45,985.0,952.25,977.1,1.9687079059164854,19.0
ASTRAZEN,30-JAN-2026 15:00:00,15:11:44,3.07,0.04,-2819.96,2820,1549,8536.5,8415.0,8572.0,8329.5,8461.8,1.734000715051841,145.5
ATGL,30-JAN-2026 15:00:00,15:11:45,16.28,3.09,-299019.91,299023,112499,526.95,527.1,531.25,520.6,526.31,-0.028457598178709402,-0.14999999999997726
ATHERENERG,30-JAN-2026 15:00:00,15:11:45,64.44,10.4,-999588.6,999599,261066,620.55,601.35,631.0,600.5,619.37,3.1928161636318166,19.199999999999932
ATUL,30-JAN-2026 15:00:00,15:11:45,10.14,0.16,-14398.84,14399,7688,6190.0,6106.0,6304.0,6100.5,6235.72,0.0404040404040404,2.5
AURIONPRO,30-JAN-2026 15:00:00,15:11:45,12.11,1.34,-130848.66,130850,67015,902.1,905.0,914.9,881.7,902.94,-0.6497797356828169,-5.899999999999977
AVALON,30-JAN-2026 15:00:00,15:11:45,64.78,7.46,-740782.54,740790,120143,861.0,804.2,895.5,803.05,868.61,7.062919671723446,56.799999999999955
AVANTIFEED,30-JAN-2026 15:00:00,15:11:45,17.14,2.17,-208270.83,208273,85824,796.15,772.9,800.0,766.9,790.76,2.557001159345617,19.850000000000023
AWFIS,30-JAN-2026 15:00:00,15:11:46,4.65,1.19,-114296.81,114298,71944,387.8,394.5,398.2,387.15,391.42,-1.6983523447401745,-6.699999999999989
AWL,30-JAN-2026 15:00:00,15:11:45,38.38,17.94,-1684591.06,1684609,1041118,213.89,208.0,215.68,207.87,213.9,2.5212097972487135,5.259999999999991
AZAD,30-JAN-2026 15:00:00,15:11:46,13.27,0.91,-86907.09,86908,38818,1472.0,1422.8,1478.0,1413.6,1460.53,3.1823917005467615,45.40000000000009
BAJAJELEC,30-JAN-2026 15:00:00,15:11:46,34.09,8.21,-801519.79,801528,148436,412.95,387.7,427.0,385.0,415.37,6.4441293981183145,25.0
BAJAJHFL,30-JAN-2026 15:00:00,15:11:46,222.43,242.96,-23814403.04,23814646,5714391,90.9,87.8,94.27,87.32,91.55,3.271983640081811,2.8800000000000097
BAJAJHLDNG,30-JAN-2026 15:00:00,15:11:47,42.06,0.39,-27894.61,27895,14353,10800.0,10640.0,10860.0,10640.0,10787.11,0.6805257760790528,73.0
BALAMINES,30-JAN-2026 15:00:00,15:11:47,22.02,1.94,-173238.06,173240,51075,1118.0,1130.0,1162.9,1112.1,1137.26,-2.5623147986752732,-29.40000000000009
BALKRISIND,30-JAN-2026 15:00:00,15:11:47,125.52,5.41,-491710.59,491716,366269,2308.9,2364.0,2380.4,2289.9,2321.42,-2.3390576093393003,-55.29999999999973
BALRAMCHIN,30-JAN-2026 15:00:00,15:11:47,7.73,1.85,-171528.15,171530,99718,420.75,409.7,422.5,405.0,417.82,2.69709543568465,11.050000000000011
BALUFORGE,30-JAN-2026 15:00:00,15:11:47,174.62,41.88,-4077587.12,4077629,1070508,423.85,416.0,429.4,395.45,416.98,8.152589946414913,31.950000000000045
BANCOINDIA,30-JAN-2026 15:00:00,15:11:47,31.89,5.35,-520348.65,520354,191912,599.95,558.25,619.3,556.0,596.15,5.541384466531796,31.5
BASF,30-JAN-2026 15:00:00,15:11:47,8.35,0.23,-22240.77,22241,17794,3642.1,3627.5,3662.0,3572.4,3642.08,0.6688963210702291,24.199999999999818
BATAINDIA,30-JAN-2026 15:00:00,15:11:48,9.09,1.05,-100352.95,100354,48171,859.75,854.0,874.85,847.25,863.69,0.44395116537180374,3.7999999999999545
BAYERCROP,30-JAN-2026 15:00:00,15:11:48,9.21,0.21,-18445.79,18446,12981,4467.3,4333.6,4484.4,4333.6,4418.59,2.406987139811567,105.0
BBL,30-JAN-2026 15:00:00,15:11:48,48.43,1.77,-145945.23,145947,48421,2815.1,2492.3,2824.4,2485.1,2740.1,12.84775114246773,320.5
BBTC,30-JAN-2026 15:00:00,15:11:48,6.17,0.36,-34564.64,34565,16810,1720.1,1714.9,1730.2,1689.8,1711.75,0.367604154510442,6.2999999999999545
BECTORFOOD,30-JAN-2026 15:00:00,15:11:48,5.76,2.6,-243997.4,244000,141201,222.03,218.33,222.95,217.42,221.28,0.8448017441068328,1.8600000000000136
BELRISE,30-JAN-2026 15:00:00,15:11:48,114.66,69.1,-6655992.9,6656062,2999874,169.49,160.21,170.87,157.87,165.93,5.489512665712343,8.820000000000022
BEML,30-JAN-2026 15:00:00,15:11:48,74.24,4.12,-390434.88,390439,154454,1796.6,1760.0,1838.0,1744.2,1802.29,1.000674612098041,17.799999999999955
BERGEPAINT,30-JAN-2026 15:00:00,15:11:48,10.89,2.35,-206370.65,206373,113643,462.75,461.9,466.4,459.25,463.32,-0.16181229773462785,-0.75
BHARTIHEXA,30-JAN-2026 15:00:00,15:11:48,44.3,2.81,-250654.19,250657,132003,1541.8,1536.1,1618.1,1535.2,1575.24,-1.1476566006283317,-17.90000000000009
BIKAJI,30-JAN-2026 15:00:00,15:11:49,14.02,2.12,-191034.88,191037,120411,658.15,653.65,669.65,651.5,660.78,-0.2803030303030338,-1.8500000000000227
BIRLACORPN,30-JAN-2026 15:00:00,15:11:49,2.77,0.26,-25093.74,25094,11035,1058.0,1039.0,1068.0,1025.0,1051.02,1.4187116564417135,14.799999999999955
BLACKBUCK,30-JAN-2026 15:00:00,15:11:50,20.98,3.78,-328157.22,328161,182430,560.0,554.4,561.95,543.1,554.94,0.17889087656529518,1.0
BLS,30-JAN-2026 15:00:00,15:11:49,34.71,13.54,-1327058.46,1327072,488216,257.4,252.0,259.8,251.65,256.26,1.040235525024525,2.6499999999999773
BLUEDART,30-JAN-2026 15:00:00,15:11:50,9.9,0.18,-16329.82,16330,8231,5485.0,5412.0,5519.0,5333.0,5460.51,1.3488543976348855,73.0
BLUEJET,30-JAN-2026 15:00:00,15:11:50,14.98,3.57,-339154.43,339158,214484,417.85,420.0,424.0,411.1,419.02,-0.31015149707740775,-1.2999999999999545
BORORENEW,30-JAN-2026 15:00:00,15:11:50,17.65,3.53,-326911.47,326915,161870,494.75,508.8,508.8,492.0,499.45,-2.8949950932286557,-14.75
BRIGADE,30-JAN-2026 15:00:00,15:11:50,33.15,4.45,-391997.55,392002,119033,751.85,732.2,757.15,721.6,744.23,2.3691197494723912,17.399999999999977
BSOFT,30-JAN-2026 15:00:00,15:11:50,46.07,11.02,-1070058.98,1070070,436334,418.6,414.95,423.5,409.0,417.99,2.1224688948524144,8.700000000000045
CAMPUS,30-JAN-2026 15:00:00,15:11:50,2.09,0.84,-81375.16,81376,41634,252.6,246.0,253.65,245.35,250.31,2.039991920824069,5.049999999999983
CANFINHOME,30-JAN-2026 15:00:00,15:11:50,11.64,1.27,-79716.73,79718,49773,928.6,896.1,929.0,887.5,913.69,3.1090384188318896,28.0
