Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,09-MAR-2026 13:00:00,13:11:39,5.09,0.02,-1506.98,1507,729,33460.0,34005.0,34005.0,33010.0,33346.85,-2.505827505827506,-860.0
AADHARHFC,09-MAR-2026 13:00:00,13:11:39,9.65,2.14,-181370.86,181373,88072,460.5,441.6,462.15,441.6,450.58,1.1976705856499261,5.449999999999989
AARTIDRUGS,09-MAR-2026 13:00:00,13:11:39,3.14,0.9,-80399.1,80400,50155,349.45,356.5,356.5,344.55,347.85,-2.1422570708485114,-7.650000000000034
AARTIIND,09-MAR-2026 13:00:00,13:11:39,20.13,4.95,-493844.05,493849,268190,407.0,404.65,411.4,399.4,406.2,-2.9450339811613264,-12.350000000000023
AARTIPHARM,09-MAR-2026 13:00:00,13:11:39,4.57,0.68,-66696.32,66697,37839,679.4,685.0,686.0,670.85,677.65,-2.963650646290081,-20.75
AAVAS,09-MAR-2026 13:00:00,13:11:39,19.6,1.67,-164342.33,164344,97958,1196.4,1204.0,1216.0,1152.1,1176.54,-2.5653554849743463,-31.5
ABBOTINDIA,09-MAR-2026 13:00:00,13:11:39,10.58,0.04,-3854.96,3855,2176,27225.0,27000.0,27300.0,26735.0,27058.88,-0.36596523330283626,-100.0
ABDL,09-MAR-2026 13:00:00,13:11:39,6.19,1.36,-134286.64,134288,71993,455.7,473.0,473.95,453.15,456.39,-3.9823008849557593,-18.900000000000034
ABFRL,09-MAR-2026 13:00:00,13:11:39,21.4,35.56,-3286662.44,3286698,1752515,59.65,61.2,61.36,59.48,60.18,-4.437680230695295,-2.770000000000003
ABLBL,09-MAR-2026 13:00:00,13:11:40,69.34,69.96,-6278417.04,6278487,5813858,97.79,100.0,100.0,97.41,99.11,-4.108648754657774,-4.189999999999998
ABREL,09-MAR-2026 13:00:00,13:11:40,13.79,1.15,-111532.85,111534,74319,1200.5,1207.0,1211.9,1189.3,1202.0,-2.6279503609376342,-32.40000000000009
ABSLAMC,09-MAR-2026 13:00:00,13:11:40,13.48,1.53,-144061.47,144063,76853,876.15,899.0,909.0,870.0,879.64,-5.219601903937689,-48.25
ACC,09-MAR-2026 13:00:00,13:11:40,19.14,1.32,-128373.68,128375,76043,1448.4,1476.0,1476.0,1435.7,1449.38,-3.5171862509991976,-52.799999999999955
ACE,09-MAR-2026 13:00:00,13:11:40,10.14,1.19,-115885.81,115887,67377,850.95,843.05,865.0,842.15,848.73,-3.1746031746031718,-27.899999999999977
ACI,09-MAR-2026 13:00:00,13:11:40,1.81,0.34,-33306.66,33307,20337,534.65,535.0,538.85,529.5,533.14,-2.8174134327001727,-15.5
ACMESOLAR,09-MAR-2026 13:00:00,13:11:40,4.89,2.21,-219110.79,219113,113549,219.0,226.02,226.4,218.21,220.73,-4.1155866900175155,-9.400000000000006
ACUTAAS,09-MAR-2026 13:00:00,13:11:40,46.0,2.14,-209588.86,209591,119571,2144.4,2163.5,2213.6,2120.8,2152.73,-4.72297507442128,-106.29999999999973
ADANIPOWER,09-MAR-2026 13:00:00,13:11:40,121.83,88.3,-8682041.7,8682130,4250813,139.05,136.5,139.49,134.86,137.97,0.043168573278654775,0.060000000000002274
ADVENZYMES,09-MAR-2026 13:00:00,13:11:42,3.84,1.31,-116633.69,116635,76837,292.55,297.35,297.35,290.0,293.31,-1.6142592903985238,-4.800000000000011
AEGISLOG,09-MAR-2026 13:00:00,13:11:41,9.64,1.48,-145669.52,145671,87710,647.7,660.0,660.0,644.8,650.5,-2.469507604276461,-16.399999999999977
AEGISVOPAK,09-MAR-2026 13:00:00,13:11:42,11.17,5.71,-539086.29,539092,220679,191.83,198.65,200.05,190.78,195.54,-3.902414587716658,-7.789999999999992
AETHER,09-MAR-2026 13:00:00,13:11:42,14.67,1.49,-148401.51,148403,68206,984.0,966.45,997.75,964.8,981.81,-2.7619941696724193,-27.950000000000045
AFCONS,09-MAR-2026 13:00:00,13:11:42,7.69,2.8,-277579.2,277582,169195,277.4,273.15,277.85,271.5,274.87,-1.9961137608196553,-5.650000000000034
AFFLE,09-MAR-2026 13:00:00,13:11:42,32.74,2.4,-214587.6,214590,74779,1388.8,1310.0,1392.0,1309.0,1363.3,2.828372575151788,38.200000000000045
AGARWALEYE,09-MAR-2026 13:00:00,13:11:42,0.81,0.19,-18518.81,18519,11491,436.35,435.0,438.4,430.0,436.03,-1.5566835871404348,-6.899999999999977
AGI,09-MAR-2026 13:00:00,13:11:42,7.44,1.53,-144972.47,144974,84825,491.6,491.5,493.5,478.2,485.29,-1.7094871538538348,-8.549999999999955
AHLUCONT,09-MAR-2026 13:00:00,13:11:42,3.83,0.51,-50007.49,50008,34464,749.5,752.0,761.0,738.8,751.35,-2.5104058272632614,-19.299999999999955
AIAENG,09-MAR-2026 13:00:00,13:11:43,8.95,0.25,-24190.75,24191,12430,3586.8,3602.0,3649.6,3545.0,3582.96,-2.386719281534898,-87.69999999999982
AIIL,09-MAR-2026 13:00:00,13:11:43,6.3,1.54,-153135.46,153137,68811,406.1,421.0,427.85,401.3,408.81,-6.027999537197722,-26.049999999999955
AJANTPHARM,09-MAR-2026 13:00:00,13:11:43,19.24,0.65,-64547.35,64548,35228,2954.6,2920.5,2981.0,2852.4,2941.04,-1.250000000000003,-37.40000000000009
AJAXENGG,09-MAR-2026 13:00:00,13:11:44,1.97,0.42,-37858.58,37859,24035,477.05,479.15,485.3,469.7,473.56,-2.9004681457358026,-14.25
AKUMS,09-MAR-2026 13:00:00,13:11:43,4.92,1.05,-101892.95,101894,49152,475.8,474.3,477.85,457.1,468.18,0.305681458838408,1.4499999999999886
AKZOINDIA,09-MAR-2026 13:00:00,13:11:43,4.75,0.18,-13701.82,13702,6570,2704.8,2748.0,2755.0,2667.0,2699.29,-2.522704339051463,-70.0
ALIVUS,09-MAR-2026 13:00:00,13:11:44,3.6,0.4,-39233.6,39234,20525,914.3,893.0,920.0,871.2,898.09,-0.08196273427681547,-0.75
ALKYLAMINE,09-MAR-2026 13:00:00,13:11:44,2.97,0.22,-20955.78,20956,12690,1330.2,1360.0,1374.3,1329.1,1340.51,-3.803876193231119,-52.59999999999991
ALLCARGO,09-MAR-2026 13:00:00,13:11:44,3.95,52.39,-4900861.61,4900914,3291325,7.44,7.75,7.8,7.39,7.54,-4.9808429118773905,-0.3899999999999997
ALOKINDS,09-MAR-2026 13:00:00,13:11:45,4.32,33.12,-3215669.88,3215703,2072528,13.05,13.18,13.23,12.88,13.04,-3.3333333333333277,-0.4499999999999993
ANANDRATHI,09-MAR-2026 13:00:00,13:11:45,36.94,1.17,-114466.83,114468,71394,3129.8,3190.0,3205.3,3110.0,3148.03,-2.1540000625253897,-68.89999999999964
ANANTRAJ,09-MAR-2026 13:00:00,13:11:45,81.05,17.29,-1713818.71,1713836,746566,468.5,478.7,479.0,462.55,468.79,-4.221608913421236,-20.649999999999977
ANUP,09-MAR-2026 13:00:00,13:11:45,3.56,0.25,-24493.75,24494,14899,1438.1,1425.4,1461.2,1422.3,1435.17,-2.77852893455923,-41.100000000000136
ANURAS,09-MAR-2026 13:00:00,13:11:45,37.95,3.1,-235647.9,235651,90845,1224.6,1205.0,1239.4,1203.0,1222.58,-2.258759677548103,-28.300000000000182
APARINDS,09-MAR-2026 13:00:00,13:11:45,45.41,0.45,-44896.55,44897,18184,10011.0,10180.0,10197.0,9891.0,9994.2,-3.6848181643255726,-383.0
APLLTD,09-MAR-2026 13:00:00,13:11:45,3.0,0.43,-41020.57,41021,14688,703.8,702.1,714.2,682.0,700.28,-0.6633733239237891,-4.7000000000000455
APOLLOTYRE,09-MAR-2026 13:00:00,13:11:45,31.26,7.43,-735291.57,735299,391618,421.5,429.6,429.6,418.0,420.9,-4.150085275724844,-18.25
APTUS,09-MAR-2026 13:00:00,13:11:45,20.54,9.31,-874629.69,874639,561248,221.4,225.0,225.0,219.0,220.76,-2.9840935980018415,-6.810000000000002
ARE&M,09-MAR-2026 13:00:00,13:11:46,18.94,2.4,-232465.6,232468,137753,796.0,803.55,803.55,785.1,790.57,-1.4546580006190035,-11.75
ARVIND,09-MAR-2026 13:00:00,13:11:46,5.05,1.52,-151398.48,151400,76388,331.0,338.0,339.55,328.15,331.41,-3.653034492795812,-12.550000000000011
ARVINDFASN,09-MAR-2026 13:00:00,13:11:46,2.68,0.65,-64289.35,64290,41498,408.2,423.8,428.55,405.0,409.85,-4.5592705167173255,-19.5
