Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,11-FEB-2026 15:00:00,15:11:04,80.98,7.11,-689128.89,689136,323173,1140.9,1163.1,1163.2,1126.7,1138.29,-1.8496214728148657,-21.5
ABB,11-FEB-2026 15:00:00,15:11:04,48.16,0.83,-78324.17,78325,35425,5828.5,5851.0,5861.0,5781.0,5821.32,-0.706984667802385,-41.5
ABCAPITAL,11-FEB-2026 15:00:00,15:11:04,201.52,58.36,-5326579.64,5326638,2686856,344.35,354.7,354.9,342.15,345.32,-2.6572438162544105,-9.399999999999977
ADANIENSOL,11-FEB-2026 15:00:00,15:11:04,85.88,8.35,-792454.65,792463,356427,1034.2,1014.0,1037.0,1009.85,1028.19,1.7162527661667122,17.450000000000045
ADANIENT,11-FEB-2026 15:00:00,15:11:04,137.57,6.17,-587852.83,587859,259297,2235.0,2232.9,2237.7,2215.1,2229.06,0.29617662897145525,6.599999999999909
ADANIGREEN,11-FEB-2026 15:00:00,15:11:04,132.12,13.37,-1196660.63,1196674,510230,996.0,977.0,998.15,975.05,988.33,1.8092609628948222,17.700000000000045
ADANIPORTS,11-FEB-2026 15:00:00,15:11:04,184.38,11.91,-1082409.09,1082421,609875,1553.2,1554.7,1559.4,1539.2,1547.95,-0.09648163632855213,-1.5
ALKEM,11-FEB-2026 15:00:00,15:11:04,40.59,0.69,-65599.31,65600,22421,5895.0,5840.0,5915.0,5745.0,5852.43,1.4368063322722189,83.5
AMBER,11-FEB-2026 15:00:00,15:11:04,374.58,4.94,-471373.06,471378,131379,7690.0,7441.0,7694.0,7420.5,7588.31,2.3899873510418748,179.5
AMBUJACEM,11-FEB-2026 15:00:00,15:11:05,52.16,9.68,-911819.32,911829,525682,541.45,540.8,542.25,535.0,538.89,0.54781801299908,2.9500000000000455
ANGELONE,11-FEB-2026 15:00:00,15:11:05,121.09,4.35,-410372.65,410377,155082,2785.8,2780.0,2800.0,2764.1,2782.86,0.10061085159900043,2.800000000000182
APLAPOLLO,11-FEB-2026 15:00:00,15:11:05,135.97,6.01,-573157.99,573164,398322,2280.4,2238.0,2283.5,2230.0,2262.35,1.8626881672399282,41.70000000000027
APOLLOHOSP,11-FEB-2026 15:00:00,15:11:05,1066.9,14.12,-1355141.88,1355156,581415,7495.0,7405.0,7640.0,7405.0,7554.63,3.823244216650506,276.0
ASHOKLEY,11-FEB-2026 15:00:00,15:11:05,1067.75,509.91,-48520780.09,48521290,13012161,206.05,210.5,215.42,202.56,209.4,-1.7546369141276779,-3.6799999999999784
ASIANPAINT,11-FEB-2026 15:00:00,15:11:05,708.07,29.68,-2850422.32,2850452,2246711,2390.2,2399.0,2405.7,2376.3,2385.4,-0.14204545454545833,-3.400000000000091
ASTRAL,11-FEB-2026 15:00:00,15:11:05,230.92,14.71,-1410183.29,1410198,585083,1596.0,1540.0,1598.8,1536.8,1569.52,4.163947265370052,63.799999999999955
AUBANK,11-FEB-2026 15:00:00,15:11:05,138.66,13.88,-1271137.12,1271151,808983,991.45,1000.0,1009.85,988.85,999.1,-0.968885781351439,-9.699999999999932
AUROPHARMA,11-FEB-2026 15:00:00,15:11:05,445.01,38.83,-3781297.17,3781336,1534134,1148.2,1136.0,1161.0,1124.2,1146.18,2.1439373721199306,24.100000000000136
AXISBANK,11-FEB-2026 15:00:00,15:11:06,459.76,34.04,-3186137.96,3186172,2023894,1347.4,1358.0,1360.0,1344.8,1350.74,-0.6854868430751054,-9.299999999999955
BAJAJ-AUTO,11-FEB-2026 15:00:00,15:11:06,288.06,2.92,-281085.08,281088,137903,9868.0,9818.0,9905.5,9796.0,9859.62,0.9617352158788622,94.0
BAJAJFINSV,11-FEB-2026 15:00:00,15:11:06,93.6,4.6,-430019.4,430024,196595,2027.8,2032.0,2050.0,2022.1,2035.96,-0.004931209625727916,-0.10000000000013642
BAJAJHLDNG,11-FEB-2026 15:00:00,15:11:06,26.1,0.23,-21040.77,21041,10382,11118.0,11097.0,11195.0,11015.0,11122.88,0.3339048822308456,37.0
BAJFINANCE,11-FEB-2026 15:00:00,15:11:06,307.08,31.71,-2904943.29,2904975,1596645,968.8,965.3,974.5,961.4,968.37,0.33140016570007574,3.199999999999932
BANDHANBNK,11-FEB-2026 15:00:00,15:11:07,307.2,182.56,-17364049.44,17364232,10937266,168.34,166.7,169.75,164.54,168.27,0.9898614194012871,1.6500000000000057
BANKBARODA,11-FEB-2026 15:00:00,15:11:07,181.83,62.77,-6070497.23,6070560,2911871,290.95,290.0,292.7,285.8,289.69,0.20664714999137795,0.5999999999999659
BANKINDIA,11-FEB-2026 15:00:00,15:11:07,125.1,75.55,-7348892.45,7348968,2877701,167.04,167.5,167.6,163.11,165.58,-0.31628573133615867,-0.5300000000000011
BDL,11-FEB-2026 15:00:00,15:11:07,129.08,10.1,-950388.9,950399,385931,1283.9,1301.0,1304.8,1266.6,1278.65,-1.2384615384615316,-16.09999999999991
