Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,16-FEB-2026 15:00:00,15:11:36,20.21,0.06,-5704.94,5705,1975,36150.0,34905.0,36155.0,33985.0,35122.94,2.947458351131995,1035.0
AADHARHFC,16-FEB-2026 15:00:00,15:11:36,20.23,4.34,-426992.66,426997,330748,462.3,466.2,472.85,461.0,466.27,-0.9321761491481766,-4.349999999999966
AARTIDRUGS,16-FEB-2026 15:00:00,15:11:36,4.37,1.18,-116056.82,116058,62260,372.25,370.0,374.2,365.6,370.45,0.14796879203659172,0.5500000000000114
AARTIIND,16-FEB-2026 15:00:00,15:11:36,34.93,7.7,-664251.3,664259,250770,453.15,446.4,462.25,445.0,453.55,1.5120967741935485,6.75
AARTIPHARM,16-FEB-2026 15:00:00,15:11:36,8.23,1.15,-110999.85,111001,57376,712.1,710.0,723.0,706.25,716.35,0.621732372474209,4.399999999999977
AAVAS,16-FEB-2026 15:00:00,15:11:36,13.28,1.03,-97714.97,97716,48375,1298.2,1272.7,1299.3,1266.6,1286.46,0.9016011192289862,11.600000000000136
ABBOTINDIA,16-FEB-2026 15:00:00,15:11:36,11.05,0.04,-3489.96,3490,2412,26250.0,26495.0,26665.0,26240.0,26433.59,-0.7936507936507936,-210.0
ABDL,16-FEB-2026 15:00:00,15:11:36,14.73,2.81,-259496.19,259499,115898,526.7,532.05,537.35,515.5,524.69,-0.4630067088727075,-2.449999999999932
ABFRL,16-FEB-2026 15:00:00,15:11:36,28.21,38.56,-3559675.44,3559714,1870876,72.59,73.8,74.4,72.11,73.16,-1.6395663956639481,-1.2099999999999937
ABLBL,16-FEB-2026 15:00:00,15:11:38,4.39,3.93,-343515.07,343519,213873,110.94,113.5,113.5,110.51,111.8,-1.5354575308422862,-1.730000000000004
ABREL,16-FEB-2026 15:00:00,15:11:38,8.75,0.63,-61851.37,61852,30026,1387.8,1386.1,1409.0,1376.5,1394.24,0.07210845111047015,1.0
ABSLAMC,16-FEB-2026 15:00:00,15:11:38,18.22,2.08,-204119.92,204122,103634,876.35,869.9,885.9,859.4,873.8,0.8167960885821137,7.100000000000023
ACC,16-FEB-2026 15:00:00,15:11:38,21.88,1.34,-121494.66,121496,68479,1632.3,1638.0,1648.9,1620.2,1634.22,-0.2932013927066126,-4.7999999999999545
ACE,16-FEB-2026 15:00:00,15:11:38,14.1,1.56,-145838.44,145840,68518,909.6,889.95,912.0,882.55,903.3,1.3877278047149357,12.450000000000045
ACI,16-FEB-2026 15:00:00,15:11:38,4.77,0.84,-70701.16,70702,31409,578.2,563.3,581.8,557.05,568.13,1.616871704745175,9.200000000000045
ACMESOLAR,16-FEB-2026 15:00:00,15:11:38,3.52,1.57,-151457.43,151459,80375,226.43,221.5,226.95,221.0,224.35,0.7968304843304935,1.7900000000000205
ACUTAAS,16-FEB-2026 15:00:00,15:11:38,50.98,2.49,-234072.51,234075,116455,2032.4,2010.0,2077.2,2005.7,2046.77,0.7335448057097632,14.800000000000182
ADANIPOWER,16-FEB-2026 15:00:00,15:11:38,228.85,161.09,-15395185.91,15395347,3811137,142.62,140.5,143.65,139.01,142.05,1.9442458899213717,2.719999999999999
ADVENZYMES,16-FEB-2026 15:00:00,15:11:39,1.36,0.46,-38893.54,38894,25242,295.8,298.3,300.7,293.4,295.17,-1.7112477155673624,-5.149999999999977
AEGISLOG,16-FEB-2026 15:00:00,15:11:39,10.25,1.46,-139785.54,139787,84612,705.55,700.75,706.35,695.65,702.1,0.7712633007212708,5.399999999999977
AEGISVOPAK,16-FEB-2026 15:00:00,15:11:39,10.72,5.15,-425188.85,425194,196668,206.2,211.37,214.1,205.8,208.27,-3.75729288214703,-8.050000000000011
AETHER,16-FEB-2026 15:00:00,15:11:39,20.88,2.12,-207212.88,207215,68177,967.1,987.8,1007.7,964.1,987.19,0.020684662322892282,0.20000000000004547
AFCONS,16-FEB-2026 15:00:00,15:11:39,11.86,3.62,-183115.38,183119,121225,326.8,330.0,331.9,325.35,327.54,-1.640331075996987,-5.449999999999989
AFFLE,16-FEB-2026 15:00:00,15:11:39,9.04,0.57,-53075.43,53076,25717,1583.1,1559.7,1594.0,1548.4,1579.46,1.4482537648189624,22.59999999999991
AGARWALEYE,16-FEB-2026 15:00:00,15:11:39,0.68,0.15,-13715.85,13716,5840,455.2,450.0,456.8,450.0,453.07,0.03296341061421322,0.14999999999997726
AGI,16-FEB-2026 15:00:00,15:11:39,8.36,1.39,-129605.61,129607,81449,601.95,610.1,610.1,597.0,603.08,-1.3358465825274506,-8.149999999999977
AHLUCONT,16-FEB-2026 15:00:00,15:11:39,45.19,5.59,-540146.41,540152,230832,794.2,875.0,880.6,775.0,807.83,-11.745749527725295,-105.69999999999993
AIAENG,16-FEB-2026 15:00:00,15:11:41,8.1,0.21,-19460.79,19461,12029,3862.5,3861.8,3910.4,3820.0,3861.9,0.018126262364695687,0.6999999999998181
AIIL,16-FEB-2026 15:00:00,15:11:40,14.37,2.93,-271403.07,271406,109967,500.0,480.0,503.05,479.35,490.39,2.806620746376062,13.649999999999977
AJANTPHARM,16-FEB-2026 15:00:00,15:11:41,21.4,0.73,-64688.27,64689,34585,2939.8,2937.0,2972.9,2921.0,2945.88,0.6746344303277378,19.700000000000273
