Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
360ONE,29-JAN-2026 13:00:00,13:11:04,51.13,4.52,-423659.48,423664,276478,1134.1,1139.8,1142.7,1122.0,1132.04,-0.5088165628564069,-5.800000000000182
ABB,29-JAN-2026 12:00:00,13:11:04,1058.21,19.42,-1070779.58,1070799,422653,5510.0,5050.0,5547.5,4983.5,5450.03,9.24952909685734,466.5
ABCAPITAL,29-JAN-2026 12:00:00,13:11:04,133.48,39.11,-2445022.89,2445062,1348816,336.65,347.55,352.45,333.6,341.33,-3.344817685902967,-11.650000000000034
ADANIENSOL,29-JAN-2026 13:00:00,13:11:04,83.86,9.56,-932342.44,932352,436284,885.6,881.9,886.8,867.0,876.87,0.408163265306125,3.6000000000000227
ADANIENT,29-JAN-2026 12:00:00,13:11:04,142.9,7.2,-562650.8,562658,212698,1990.2,1999.8,1999.8,1972.0,1983.77,-0.22559783426079108,-4.5
ADANIGREEN,29-JAN-2026 12:00:00,13:11:04,144.53,17.58,-1315848.42,1315866,451803,828.8,824.4,829.6,816.5,822.34,0.7169765463604298,5.899999999999977
ADANIPORTS,29-JAN-2026 12:00:00,13:11:04,123.06,8.9,-753344.1,753353,419626,1390.7,1384.9,1391.1,1371.6,1382.32,0.6368043997394858,8.799999999999955
ALKEM,29-JAN-2026 12:00:00,13:11:04,15.79,0.28,-22382.72,22383,10016,5662.0,5750.0,5750.0,5613.5,5668.19,-1.0572302315421582,-60.5
AMBER,29-JAN-2026 12:00:00,13:11:04,70.36,1.27,-103853.73,103855,57948,5502.0,5626.0,5638.0,5473.0,5533.21,-1.99501246882793,-112.0
AMBUJACEM,29-JAN-2026 13:00:00,13:11:05,68.1,12.8,-1269448.2,1269461,851277,532.5,535.0,535.6,528.8,532.27,-0.27156100758498836,-1.4500000000000455
ANGELONE,29-JAN-2026 13:00:00,13:11:05,54.44,2.1,-203778.9,203781,67843,2583.1,2615.1,2638.0,2563.9,2594.52,-1.2236625750449315,-32.0
APLAPOLLO,29-JAN-2026 12:00:00,13:11:05,142.33,6.83,-561625.17,561632,314074,2073.9,2095.0,2151.1,2069.0,2083.19,-0.8177905308464807,-17.09999999999991
APOLLOHOSP,29-JAN-2026 13:00:00,13:11:05,183.57,2.7,-264174.3,264177,198036,6804.5,6899.0,6899.0,6756.0,6801.66,-1.0614322064703745,-73.0
ASHOKLEY,29-JAN-2026 13:00:00,13:11:05,129.22,66.83,-6500422.17,6500489,3494710,192.54,196.4,196.4,191.92,193.34,-1.428352019659049,-2.7900000000000205
ASIANPAINT,29-JAN-2026 13:00:00,13:11:05,497.67,20.39,-1898884.61,1898905,1223369,2426.4,2511.8,2514.9,2417.0,2440.36,-3.399952225495664,-85.40000000000009
ASTRAL,29-JAN-2026 12:00:00,13:11:05,17.45,1.21,-102424.79,102426,54372,1444.5,1441.1,1457.9,1438.0,1446.88,-0.5781540367540843,-8.400000000000091
AUBANK,29-JAN-2026 12:00:00,13:11:05,150.19,15.49,-1074123.51,1074139,651636,975.05,962.35,977.0,960.0,969.54,1.319686184859971,12.699999999999932
AUROPHARMA,29-JAN-2026 12:00:00,13:11:05,33.57,2.96,-183023.04,183026,97912,1139.5,1140.4,1142.9,1127.2,1135.8,-0.03509079743837976,-0.40000000000009095
AXISBANK,29-JAN-2026 12:00:00,13:11:06,1116.51,83.61,-5022901.39,5022985,3564155,1353.1,1318.0,1354.4,1306.0,1335.44,2.5231095620548536,33.299999999999955
BAJAJ-AUTO,29-JAN-2026 12:00:00,13:11:06,215.93,2.29,-155694.71,155697,94598,9440.0,9475.0,9533.0,9381.5,9441.0,0.06890337626543701,6.5
BAJAJFINSV,29-JAN-2026 13:00:00,13:11:06,57.14,2.95,-275656.05,275659,140426,1949.7,1927.0,1950.9,1921.1,1933.83,0.484461165799108,9.400000000000091
BAJAJHLDNG,29-JAN-2026 12:00:00,13:11:06,23.0,0.22,-17571.78,17572,10003,10729.0,10749.0,10766.0,10641.0,10689.09,0.2335575485799701,25.0
