Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,11-MAR-2026 15:00:00,15:11:36,5.74,0.02,-1568.98,1569,518,33675.0,34075.0,34625.0,33625.0,34244.84,-0.8830022075055187,-300.0
AADHARHFC,11-MAR-2026 15:00:00,15:11:36,8.27,1.72,-161399.28,161401,83274,482.15,476.3,486.0,473.4,480.93,0.42699437617162145,2.0499999999999545
AARTIDRUGS,11-MAR-2026 15:00:00,15:11:37,5.18,1.46,-139847.54,139849,72169,353.0,353.45,362.45,349.75,354.05,-0.1273164521148645,-0.44999999999998863
AARTIIND,11-MAR-2026 15:00:00,15:11:36,29.46,6.88,-619412.12,619419,359089,430.0,426.05,430.95,422.15,427.91,0.6083294337856862,2.6000000000000227
AARTIPHARM,11-MAR-2026 15:00:00,15:11:37,6.72,0.97,-93164.03,93165,57681,683.0,686.0,699.8,682.15,690.86,-0.5388087956895362,-3.7000000000000455
AAVAS,11-MAR-2026 15:00:00,15:11:37,10.26,0.85,-63559.15,63560,35585,1214.6,1231.0,1231.0,1200.0,1210.87,-0.45078272272764525,-5.5
ABBOTINDIA,11-MAR-2026 15:00:00,15:11:37,21.94,0.08,-6959.92,6960,4212,27195.0,27000.0,27225.0,26650.0,26921.47,1.4360313315926894,385.0
ABDL,11-MAR-2026 15:00:00,15:11:37,7.16,1.49,-144797.51,144799,74494,473.25,480.5,487.5,472.3,480.63,-1.0247830178814132,-4.899999999999977
ABFRL,11-MAR-2026 15:00:00,15:11:37,40.4,65.12,-4283207.88,4283273,2588292,61.66,61.7,63.49,61.34,62.05,-0.09721322099805943,-0.060000000000002274
ABLBL,11-MAR-2026 15:00:00,15:11:39,67.05,64.18,-6369149.82,6369214,5837845,102.06,103.5,105.54,101.75,104.48,-1.8748197288722266,-1.9500000000000028
ABREL,11-MAR-2026 15:00:00,15:11:39,16.23,1.36,-130629.64,130631,69144,1181.6,1176.2,1209.4,1174.2,1194.91,0.46764730890230427,5.5
ABSLAMC,11-MAR-2026 15:00:00,15:11:39,197.13,19.59,-1759884.41,1759904,747928,1008.2,989.95,1022.95,988.0,1006.05,3.3256469382526306,32.450000000000045
ACC,11-MAR-2026 15:00:00,15:11:39,28.64,1.94,-188933.06,188935,86658,1456.9,1481.0,1497.4,1455.3,1476.32,-1.1601085481682434,-17.09999999999991
ACE,11-MAR-2026 15:00:00,15:11:39,11.27,1.31,-125661.69,125663,64929,854.7,862.95,879.6,852.0,861.2,-0.5815982319413748,-5.0
ACI,11-MAR-2026 15:00:00,15:11:39,4.43,0.82,-68926.18,68927,44454,536.05,548.7,553.5,536.05,542.01,-2.296546067620527,-12.600000000000023
ACMESOLAR,11-MAR-2026 15:00:00,15:11:39,9.41,4.1,-386366.9,386371,160099,230.01,224.5,232.87,222.79,229.23,2.623477446125015,5.8799999999999955
ACUTAAS,11-MAR-2026 15:00:00,15:11:39,60.34,2.73,-253728.27,253731,143813,2196.5,2229.9,2259.6,2171.0,2213.24,-1.409398985591817,-31.40000000000009
ADANIPOWER,11-MAR-2026 15:00:00,15:11:39,198.41,141.61,-13636041.39,13636183,6315270,138.81,139.2,142.09,138.68,140.11,-0.09356556787102019,-0.12999999999999545
ADVENZYMES,11-MAR-2026 15:00:00,15:11:40,5.47,1.84,-174533.16,174535,101678,295.0,293.2,303.9,293.0,297.95,1.1312992800822803,3.3000000000000114
