Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,13-FEB-2026 13:00:00,13:11:35,17.02,0.05,-4700.95,4701,2212,36080.0,36995.0,36995.0,35660.0,36183.93,-3.825136612021858,-1435.0
AADHARHFC,13-FEB-2026 13:00:00,13:11:35,6.94,1.48,-147640.52,147642,112028,468.7,471.0,473.5,464.4,468.19,-0.48832271762208307,-2.3000000000000114
AARTIDRUGS,13-FEB-2026 13:00:00,13:11:35,2.42,0.65,-64638.35,64639,31715,373.4,371.0,374.45,367.1,370.94,-0.46648007463681196,-1.75
AARTIIND,13-FEB-2026 13:00:00,13:11:35,20.27,4.46,-439010.54,439015,216801,456.0,459.2,460.0,449.1,453.96,-2.0618556701030974,-9.600000000000023
AARTIPHARM,13-FEB-2026 13:00:00,13:11:35,6.77,0.96,-93024.04,93025,45464,712.1,710.0,715.65,699.3,707.02,0.17584581838643876,1.25
AAVAS,13-FEB-2026 13:00:00,13:11:35,14.88,1.16,-113456.84,113458,65506,1294.0,1300.5,1300.5,1264.1,1283.13,-1.108139090561712,-14.5
ABBOTINDIA,13-FEB-2026 13:00:00,13:11:35,10.95,0.04,-4070.96,4071,3023,26470.0,26680.0,26685.0,26300.0,26454.15,-0.7126781695423856,-190.0
ABDL,13-FEB-2026 13:00:00,13:11:35,10.15,1.91,-184824.09,184826,93836,537.0,530.0,537.5,523.15,530.27,-0.2600297176820166,-1.3999999999999773
ABFRL,13-FEB-2026 13:00:00,13:11:35,99.51,135.98,-13043135.02,13043271,5895416,72.26,70.0,75.1,68.32,73.18,3.169617361507708,2.219999999999999
ABLBL,13-FEB-2026 13:00:00,13:11:36,8.54,7.53,-749835.47,749843,462111,114.35,114.0,115.3,111.5,113.43,0.17520805957073027,0.19999999999998863
ABREL,13-FEB-2026 13:00:00,13:11:36,6.65,0.48,-43714.52,43715,17915,1403.3,1409.6,1413.1,1374.1,1391.37,-0.8408705483323975,-11.900000000000091
ABSLAMC,13-FEB-2026 13:00:00,13:11:37,21.54,2.48,-241689.52,241692,138399,870.65,868.65,878.8,850.2,868.59,-0.08606839568510444,-0.75
ACC,13-FEB-2026 13:00:00,13:11:36,13.78,0.84,-83106.16,83107,42966,1644.4,1667.9,1675.0,1632.1,1644.55,-1.6095255190570135,-26.899999999999864
ACE,13-FEB-2026 13:00:00,13:11:36,9.38,1.06,-102912.94,102914,58990,896.05,895.0,897.85,876.05,886.57,-0.9561180501823909,-8.650000000000091
ACI,13-FEB-2026 13:00:00,13:11:37,1.59,0.28,-27459.72,27460,14151,577.85,575.0,579.15,571.0,575.01,-0.6276870163370555,-3.6499999999999773
ACMESOLAR,13-FEB-2026 13:00:00,13:11:37,4.9,2.21,-214961.79,214964,85283,224.5,222.0,225.17,218.49,221.61,0.24111448472941244,0.539999999999992
ACUTAAS,13-FEB-2026 13:00:00,13:11:37,31.17,1.5,-147636.5,147638,67543,2057.5,2090.0,2104.8,2050.0,2070.99,-1.714913537785425,-35.90000000000009
ADANIPOWER,13-FEB-2026 13:00:00,13:11:37,302.84,211.79,-20885383.21,20885595,10918773,141.5,149.2,149.3,140.52,142.99,-5.534414847453096,-8.289999999999992
ADVENZYMES,13-FEB-2026 13:00:00,13:11:37,1.51,0.5,-50135.5,50136,28858,302.1,303.6,303.95,297.1,300.06,-1.306762495916367,-4.0
AEGISLOG,13-FEB-2026 13:00:00,13:11:38,5.06,0.72,-71804.28,71805,40995,704.45,705.7,710.7,697.8,701.7,-0.9978216569460909,-7.099999999999909
AEGISVOPAK,13-FEB-2026 13:00:00,13:11:38,3.95,1.9,-185224.1,185226,98526,207.0,212.0,212.0,205.63,207.82,-2.821463781043139,-6.009999999999991
AETHER,13-FEB-2026 13:00:00,13:11:38,5.58,0.58,-52972.42,52973,31112,976.4,960.2,977.7,948.0,960.29,1.03476821192053,10.0
AFCONS,13-FEB-2026 13:00:00,13:11:38,2.27,0.69,-66754.31,66755,40840,332.9,332.8,333.8,328.8,331.78,-1.392180094786743,-4.7000000000000455
AFFLE,13-FEB-2026 13:00:00,13:11:38,26.7,1.69,-157428.31,157430,89183,1588.4,1605.7,1610.0,1561.9,1582.17,-2.1619956883276816,-35.09999999999991
AGARWALEYE,13-FEB-2026 13:00:00,13:11:38,0.65,0.14,-14101.86,14102,10125,450.0,453.0,455.3,448.05,450.38,-2.014153511159499,-9.25
AGI,13-FEB-2026 13:00:00,13:11:38,5.3,0.86,-84457.14,84458,54916,613.95,633.0,634.5,611.5,617.85,-3.860006263701844,-24.649999999999977
AHLUCONT,13-FEB-2026 13:00:00,13:11:38,7.71,0.86,-67789.14,67790,52038,900.2,900.0,905.0,885.0,898.24,-1.0660512144191594,-9.699999999999932
AIAENG,13-FEB-2026 13:00:00,13:11:39,10.26,0.26,-25806.74,25807,11320,3886.8,3939.0,3965.2,3876.0,3921.12,-1.6273949026853214,-64.29999999999973
AIIL,13-FEB-2026 13:00:00,13:11:39,8.6,1.75,-172670.25,172672,85541,497.1,490.0,500.7,485.0,491.01,0.28242888844059594,1.400000000000034
AJANTPHARM,13-FEB-2026 13:00:00,13:11:39,33.38,1.14,-109825.86,109827,76944,2926.5,2885.0,2942.5,2851.1,2916.48,1.2629757785467128,36.5
AJAXENGG,13-FEB-2026 13:00:00,13:11:39,12.13,2.53,-251891.47,251894,194670,481.3,480.0,487.25,467.9,480.17,-3.5084202085004006,-17.5
AKUMS,13-FEB-2026 13:00:00,13:11:39,1.18,0.26,-25042.74,25043,15690,455.2,456.5,459.8,451.0,454.84,-1.8965517241379335,-8.800000000000011
AKZOINDIA,13-FEB-2026 13:00:00,13:11:39,3.54,0.12,-12027.88,12028,6990,2941.0,3000.0,3019.8,2889.3,2917.95,-1.9764690197646964,-59.30000000000018
ALIVUS,13-FEB-2026 13:00:00,13:11:40,3.3,0.36,-34796.64,34797,19111,927.8,920.0,935.0,910.2,926.66,0.5581748225220806,5.149999999999977
ALKYLAMINE,13-FEB-2026 13:00:00,13:11:40,2.51,0.17,-15241.83,15242,8460,1531.7,1520.0,1533.4,1510.3,1519.82,-0.39667056834438214,-6.099999999999909
ALLCARGO,13-FEB-2026 13:00:00,13:11:40,3.13,33.42,-3319728.58,3319762,2028839,9.37,9.5,9.58,9.26,9.37,-2.2940563086548553,-0.22000000000000064
ALOKINDS,13-FEB-2026 13:00:00,13:11:40,4.93,32.21,-3073888.79,3073921,1496715,15.41,15.54,15.62,15.15,15.31,-1.2179487179487147,-0.1899999999999995
ANANDRATHI,13-FEB-2026 13:00:00,13:11:40,15.71,0.53,-52402.47,52403,35041,2987.9,2986.7,2998.0,2928.1,2957.7,0.04017812301202909,1.2000000000002728
ANANTRAJ,13-FEB-2026 13:00:00,13:11:40,63.95,11.88,-1160865.12,1160877,430472,538.95,544.0,544.2,533.4,538.38,-1.803771522273841,-9.899999999999977
ANUP,13-FEB-2026 13:00:00,13:11:41,2.63,0.13,-13003.87,13004,7817,1991.9,2030.0,2032.4,1966.6,1988.19,-2.6632134480062546,-54.5
ANURAS,13-FEB-2026 13:00:00,13:11:41,13.76,1.02,-99268.98,99270,64315,1343.9,1368.2,1368.2,1338.0,1348.95,-1.77605613214442,-24.299999999999955
APARINDS,13-FEB-2026 13:00:00,13:11:41,20.8,0.22,-21247.78,21248,8528,9430.5,9400.0,9534.0,9325.5,9420.64,-0.9973229751719069,-95.0
APLLTD,13-FEB-2026 13:00:00,13:11:41,1.62,0.21,-20413.79,20414,12503,776.05,791.0,791.75,767.3,775.94,-1.7533865046208412,-13.850000000000023
APOLLOTYRE,13-FEB-2026 13:00:00,13:11:41,20.86,4.21,-395752.79,395757,209276,493.0,498.75,500.5,492.25,495.39,-1.1528822055137844,-5.75
APTUS,13-FEB-2026 13:00:00,13:11:41,17.02,6.84,-647083.16,647090,428623,250.65,251.1,251.4,245.55,249.03,-0.5554453481452115,-1.4000000000000057
ARE&M,13-FEB-2026 13:00:00,13:11:42,22.42,2.66,-263333.34,263336,147324,843.45,860.05,860.05,835.1,842.34,-2.089500261187532,-18.0
ARVIND,13-FEB-2026 13:00:00,13:11:42,34.81,9.34,-849168.66,849178,366146,385.5,360.0,389.0,354.6,372.72,5.28471937730439,19.350000000000023
ARVINDFASN,13-FEB-2026 13:00:00,13:11:42,4.2,0.86,-84322.14,84323,42316,491.8,480.5,492.3,474.0,485.09,1.643071199751987,7.949999999999989
ASAHIINDIA,13-FEB-2026 13:00:00,13:11:42,1.59,0.17,-16413.83,16414,9277,962.0,962.0,964.5,950.0,957.0,-1.1203618049131439,-10.899999999999977
ASHOKA,13-FEB-2026 13:00:00,13:11:42,10.03,6.58,-649068.42,649075,354268,152.49,155.9,155.9,150.44,152.4,-3.6093552465233754,-5.7099999999999795
ASKAUTOLTD,13-FEB-2026 13:00:00,13:11:42,4.93,1.16,-110364.84,110366,76676,428.45,434.0,437.0,422.5,426.57,-2.7686372404402566,-12.199999999999989
ASTERDM,13-FEB-2026 13:00:00,13:11:42,18.07,3.02,-297533.98,297537,154279,600.0,602.15,607.25,591.55,598.74,-0.4727544165215265,-2.8500000000000227
ASTRAMICRO,13-FEB-2026 13:00:00,13:11:42,30.72,3.34,-331231.66,331235,111926,921.3,895.4,943.9,885.5,918.72,1.5206611570247883,13.799999999999955
ASTRAZEN,13-FEB-2026 13:00:00,13:11:42,5.22,0.06,-4828.94,4829,2711,8869.0,8829.5,8869.0,8641.0,8726.34,0.5099728014505893,45.0
ATGL,13-FEB-2026 13:00:00,13:11:43,16.48,3.15,-308597.85,308601,195730,521.85,533.0,533.5,518.05,522.36,-2.630842429331098,-14.100000000000023
ATHERENERG,13-FEB-2026 13:00:00,13:11:43,73.44,10.51,-1040546.49,1040557,493553,695.85,715.25,717.05,691.25,698.99,-4.119875990354802,-29.899999999999977
ATUL,13-FEB-2026 13:00:00,13:11:43,4.34,0.07,-6261.93,6262,2772,6637.0,6600.5,6663.0,6492.0,6571.74,0.12823414045409973,8.5
AURIONPRO,13-FEB-2026 13:00:00,13:11:44,10.02,1.08,-107156.92,107158,49463,939.05,962.0,962.0,922.95,931.45,-2.8702937525858503,-27.75
AVALON,13-FEB-2026 13:00:00,13:11:44,11.9,1.12,-110254.88,110256,38358,1058.45,1060.0,1082.65,1053.0,1067.2,-1.8818076477404362,-20.299999999999955
AVANTIFEED,13-FEB-2026 13:00:00,13:11:44,1037.3,72.93,-7093039.07,7093112,870433,1440.25,1403.95,1489.0,1330.05,1422.37,1.8024385933910585,25.5
AWFIS,13-FEB-2026 13:00:00,13:11:44,21.07,6.3,-600488.7,600495,307489,335.4,359.9,359.95,325.0,334.24,-6.742666481301265,-24.25
AWL,13-FEB-2026 13:00:00,13:11:44,19.41,9.61,-944026.39,944036,606129,202.0,205.0,205.45,200.4,201.95,-2.0843431895298163,-4.300000000000011
AZAD,13-FEB-2026 13:00:00,13:11:44,11.93,0.75,-74496.25,74497,31925,1594.9,1608.0,1608.6,1560.5,1586.18,-0.9870871616587947,-15.899999999999864
BAJAJELEC,13-FEB-2026 13:00:00,13:11:44,5.75,1.52,-150963.48,150965,105410,377.0,384.4,384.4,375.6,378.31,-1.9250780437044688,-7.399999999999977
BAJAJHFL,13-FEB-2026 13:00:00,13:11:45,24.31,27.23,-2690244.77,2690272,1570470,89.65,89.8,89.84,88.9,89.28,-0.8186746321495684,-0.7399999999999949
BAJAJHLDNG,13-FEB-2026 13:00:00,13:11:45,20.69,0.19,-18585.81,18586,8642,10894.0,11040.0,11040.0,10821.0,10887.43,-1.322463768115942,-146.0
BALAMINES,13-FEB-2026 13:00:00,13:11:45,6.6,0.61,-60919.39,60920,33685,1086.0,1093.9,1093.9,1064.0,1078.08,-1.7372421281216108,-19.200000000000045
BALKRISIND,13-FEB-2026 13:00:00,13:11:45,37.01,1.42,-140045.58,140047,105926,2600.5,2641.3,2641.3,2571.1,2605.7,-1.5446939007307074,-40.80000000000018
BALRAMCHIN,13-FEB-2026 13:00:00,13:11:45,10.81,2.34,-206750.66,206753,115758,469.15,459.0,469.8,454.5,461.93,1.889455966988813,8.699999999999989
BALUFORGE,13-FEB-2026 13:00:00,13:11:45,34.8,6.99,-681869.01,681876,304975,502.7,503.0,507.4,486.75,497.92,-0.05964214711729848,-0.30000000000001137
BANCOINDIA,13-FEB-2026 13:00:00,13:11:45,22.45,3.34,-332635.66,332639,127833,672.85,687.15,687.65,660.0,673.02,-2.612534375452302,-18.049999999999955
BASF,13-FEB-2026 13:00:00,13:11:45,3.39,0.09,-8875.91,8876,4950,3721.0,3705.0,3764.9,3672.0,3703.34,-1.2761667241516519,-48.09999999999991
BATAINDIA,13-FEB-2026 13:00:00,13:11:46,7.53,0.87,-85330.13,85331,41217,859.45,867.9,880.7,858.2,867.56,-2.7606494314646124,-24.399999999999977
BAYERCROP,13-FEB-2026 12:00:00,13:11:46,5.08,0.11,-7354.89,7355,3769,4790.0,4808.7,4808.7,4715.8,4761.51,-0.8876657907260577,-42.899999999999636
BBL,13-FEB-2026 13:00:00,13:11:46,2.26,0.09,-8921.91,8922,4551,2540.2,2500.1,2546.1,2483.4,2509.71,0.973884008427078,24.5
BBTC,13-FEB-2026 13:00:00,13:11:46,2.43,0.14,-13455.86,13456,6933,1803.9,1805.0,1812.2,1772.5,1788.56,-0.5019305019304969,-9.099999999999909
BECTORFOOD,13-FEB-2026 13:00:00,13:11:46,3.78,1.79,-174209.21,174211,116529,212.51,210.8,212.99,208.7,210.85,-0.061136192626032475,-0.12999999999999545
BELRISE,13-FEB-2026 13:00:00,13:11:46,63.18,33.78,-3071820.22,3071854,1365812,190.26,186.0,190.54,184.55,187.04,1.0569926169862327,1.9899999999999807
