Stock,Date,Runtime,Tvalue,Tvol,qtyDiff,cur_trd_qty,cur_dly,LTP,Open,High,Low,VWAP,PrChgP,PrChg
3MINDIA,04-FEB-2026 14:00:00,14:11:56,5.4,0.02,-1520.98,1521,749,35230.0,34815.0,35400.0,34685.0,35065.48,0.5852962169878658,205.0
AADHARHFC,04-FEB-2026 14:00:00,14:11:51,3.99,0.84,-80561.16,80562,42444,473.85,477.25,479.9,472.55,474.6,-0.7124148768988952,-3.3999999999999773
AARTIDRUGS,04-FEB-2026 14:00:00,14:11:51,28.83,7.88,-769314.12,769322,355245,369.2,356.3,374.95,356.3,365.78,-5.478750640040971,-21.400000000000034
AARTIIND,04-FEB-2026 14:00:00,14:11:50,127.4,29.1,-2828150.9,2828180,1055568,440.15,429.7,448.0,426.5,437.75,2.431929252967184,10.449999999999989
AARTIPHARM,04-FEB-2026 14:00:00,14:11:51,5.3,0.68,-66958.32,66959,41117,775.05,785.0,791.35,773.55,780.18,-2.6502543490548294,-21.100000000000023
AAVAS,04-FEB-2026 14:00:00,14:11:50,5.88,0.41,-40611.59,40612,24896,1418.5,1429.4,1433.2,1412.4,1420.44,-0.7625577165244222,-10.900000000000091
ABBOTINDIA,04-FEB-2026 14:00:00,14:11:51,15.28,0.06,-5532.94,5533,2610,26955.0,27000.0,27280.0,26815.0,27057.55,0.27901785714285715,75.0
ABDL,04-FEB-2026 14:00:00,14:11:55,10.53,2.07,-184016.93,184019,87959,509.85,509.05,517.0,498.1,508.7,0.10799136069114695,0.5500000000000114
ABFRL,04-FEB-2026 14:00:00,14:11:50,33.77,49.81,-4807475.19,4807525,1935312,69.28,66.0,69.34,65.77,67.8,5.384849406753888,3.5400000000000063
ABLBL,04-FEB-2026 14:00:00,14:11:52,17.25,15.06,-1486005.94,1486021,782190,116.56,114.5,117.0,111.21,114.59,3.150442477876108,3.5600000000000023
ABREL,04-FEB-2026 14:00:00,14:11:52,37.39,3.0,-284519.0,284522,170043,1222.4,1247.9,1274.0,1219.8,1247.73,-2.0434329673852067,-25.5
ABSLAMC,04-FEB-2026 14:00:00,14:11:52,10.88,1.33,-127754.67,127756,68458,823.05,810.1,828.35,805.5,820.61,1.6048392074563298,13.0
ACC,04-FEB-2026 14:00:00,14:11:52,12.3,0.73,-72436.27,72437,39156,1687.1,1668.9,1689.9,1656.0,1677.91,1.0905386781712396,18.199999999999818
ACE,04-FEB-2026 14:00:00,14:11:52,23.89,2.72,-268656.28,268659,109837,873.25,869.9,897.8,857.55,877.23,0.7324950974737597,6.350000000000023
ACI,04-FEB-2026 14:00:00,14:11:56,3.07,0.53,-42520.47,42521,27146,583.3,586.75,587.0,575.35,580.43,-0.2820753910590804,-1.650000000000091
ACMESOLAR,04-FEB-2026 14:00:00,14:11:52,36.36,16.13,-1529150.87,1529167,626078,225.71,221.9,230.95,218.75,225.41,3.846330802852548,8.360000000000014
ACUTAAS,04-FEB-2026 14:00:00,14:11:53,71.95,3.63,-351078.37,351082,181107,1987.3,1960.0,2000.4,1936.0,1982.07,0.8935370868660155,17.59999999999991
ADANIPOWER,04-FEB-2026 14:00:00,14:11:53,877.86,579.45,-55346393.55,55346973,22525449,155.25,145.0,155.5,143.0,151.5,8.097757972427235,11.629999999999995
ADVENZYMES,04-FEB-2026 14:00:00,14:11:53,2.33,0.81,-76449.19,76450,51956,289.7,283.25,290.3,281.0,286.69,1.4000700035001752,4.0
AEGISLOG,04-FEB-2026 14:00:00,14:11:53,24.81,3.56,-350036.44,350040,167669,704.65,701.1,705.1,683.4,696.66,0.520684736091295,3.6499999999999773
AEGISVOPAK,04-FEB-2026 14:00:00,14:11:53,4.23,1.91,-186831.09,186833,97585,223.15,223.55,224.0,220.05,221.53,-0.17893088794453396,-0.4000000000000057
AETHER,04-FEB-2026 14:00:00,14:11:53,47.27,4.58,-446961.42,446966,190372,1043.7,1004.4,1058.3,996.4,1032.55,3.685674547983312,37.10000000000002
AFCONS,04-FEB-2026 14:00:00,14:11:54,3.71,1.09,-102272.91,102274,52335,343.45,338.9,343.95,337.0,340.65,1.5673517669673256,5.300000000000011
AFFLE,04-FEB-2026 14:00:00,14:11:54,13.31,0.81,-78098.19,78099,42842,1656.9,1638.0,1659.5,1616.0,1643.82,0.6560962274467033,10.800000000000182
AGARWALEYE,04-FEB-2026 14:00:00,14:11:54,5.71,1.27,-126227.73,126229,53303,450.3,456.2,456.2,444.4,449.91,1.032084361678264,4.600000000000023
AGI,04-FEB-2026 14:00:00,14:11:55,8.23,1.33,-128923.67,128925,81894,613.1,613.95,630.0,608.55,616.97,0.08978858868664898,0.5500000000000682
AHLUCONT,04-FEB-2026 14:00:00,14:11:55,3.24,0.37,-36131.63,36132,25824,869.9,878.0,886.5,864.55,873.94,-1.494734458158764,-13.200000000000045
AIAENG,04-FEB-2026 14:00:00,14:11:55,10.68,0.27,-26297.73,26298,15762,3964.3,4039.7,4039.7,3910.0,3945.43,-1.8664752333093952,-75.39999999999964
AIIL,04-FEB-2026 14:00:00,14:11:55,5.9,1.16,-112388.84,112390,66483,503.5,526.2,526.2,503.25,509.87,-4.386631219141668,-23.100000000000023
AJANTPHARM,04-FEB-2026 14:00:00,14:11:56,29.12,1.03,-101683.97,101685,74100,2812.6,2888.9,2889.0,2794.4,2824.44,-2.3436686226172703,-67.5
AJAXENGG,04-FEB-2026 14:00:00,14:11:56,1.21,0.23,-23270.77,23271,14352,513.7,522.0,522.05,511.1,514.97,-0.8683905827865688,-4.5
AKUMS,04-FEB-2026 14:00:00,14:11:56,2.5,0.56,-55657.44,55658,35672,443.55,445.1,450.7,441.0,445.2,-1.2577916295636637,-5.649999999999977
AKZOINDIA,04-FEB-2026 14:00:00,14:11:56,3.24,0.11,-10399.89,10400,6218,2867.9,2856.9,2875.0,2797.6,2843.49,0.5293045429052127,15.099999999999909
ALIVUS,04-FEB-2026 14:00:00,14:11:56,1.54,0.16,-16092.84,16093,10433,939.8,948.0,950.25,937.05,942.48,-0.8021954823728121,-7.600000000000023
ALKYLAMINE,04-FEB-2026 14:00:00,14:11:57,4.15,0.26,-25840.74,25841,12049,1578.7,1579.3,1600.3,1565.0,1578.41,-2.4771435631331795,-40.09999999999991
ALLCARGO,04-FEB-2026 14:00:00,14:12:08,3.55,33.89,-2826239.11,2826273,1651696,10.55,10.25,10.64,10.23,10.46,2.72638753651413,0.28000000000000114
ALOKINDS,04-FEB-2026 14:00:00,14:11:57,18.77,114.02,-11248322.98,11248437,3744906,16.38,16.08,16.92,15.95,16.46,1.8656716417910495,0.3000000000000007
ANANDRATHI,04-FEB-2026 14:00:00,14:11:58,27.87,0.94,-91265.06,91266,62756,2965.1,2950.0,2975.0,2921.0,2963.64,0.45397567503472885,13.400000000000091
