SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HiPr,LOW_PRICE,CLOSE_PRICE,AvgPr,Vol,Val_CR,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ADANIPORTS, EQ,7/9/24,1475.3,1480,1503.95,1475,1478,1486.04,2256634,335.3452,113670,975065,43.21
ADANIPORTS, EQ,7/8/24,1500.45,1496,1501.05,1469,1475.3,1479.26,2177821,322.1561,98212,924578,42.45
ADANIPORTS, EQ,7/5/24,1503.65,1508,1509.5,1493.9,1500.45,1501.11,2111633,316.9785,79173,797490,37.77
ADANIPORTS, EQ,7/4/24,1510.65,1514.65,1520,1494.35,1503.65,1507.38,2980840,449.3267,104740,1092337,36.65
ADANIPORTS, EQ,7/3/24,1474.85,1479.8,1514,1470.8,1510.65,1493.66,4435563,662.5242,95534,2305478,51.98
ADANIPORTS, EQ,7/2/24,1474.5,1479.5,1489.6,1455.05,1474.85,1468.63,5368562,788.4441,87468,3483320,64.88
ADANIPORTS, EQ,7/1/24,1478.1,1483,1491.4,1471.6,1474.5,1479.65,3372730,499.0455,81073,1392207,41.28
ADANIPORTS, EQ,6/28/24,1485.5,1480,1494,1445,1478.1,1458.03,11534763,1681.7985,119211,7898453,68.48
ADANIPORTS, EQ,6/27/24,1467.8,1475.6,1494,1459,1485.5,1474.58,7803408,1150.673,189880,4690497,60.11
ADANIPORTS, EQ,6/26/24,1456.15,1458.9,1474.5,1451.05,1467.8,1463.53,3217949,470.9575,97672,1455167,45.22
ADANIPORTS, EQ,6/25/24,1460.25,1466.15,1468.9,1437,1456.15,1450.2,3343186,484.8298,108468,1543817,46.18
ADANIPORTS, EQ,6/24/24,1485.5,1474.85,1479.65,1450.2,1460.25,1461.9,3009931,440.0219,103413,988780,32.85
ADANIPORTS, EQ,6/21/24,1469.4,1479.95,1498.9,1470,1485.5,1485.14,25891893,3845.3016,222567,18223793,70.38
ADANIPORTS, EQ,6/20/24,1448.4,1459.3,1476.8,1444.1,1469.4,1464.46,4905603,718.4041,172729,1404744,28.64
ADANIPORTS, EQ,6/19/24,1445,1446,1452,1420.45,1448.4,1438.23,4484742,645.0111,153477,2224158,49.59
ADANIPORTS, EQ,6/18/24,1430.7,1447,1458.6,1434.05,1445,1443.89,5651898,816.0735,121761,2282598,40.39
ADANIPORTS, EQ,6/14/24,1404.45,1409,1442,1395.45,1430.7,1425.58,5651491,805.6635,149880,2060950,36.47
ADANIPORTS, EQ,6/13/24,1393.95,1403.6,1411,1388.05,1404.45,1401.02,2839159,397.7728,117279,1141825,40.22
ADANIPORTS, EQ,6/12/24,1403.45,1411.75,1414.45,1390.6,1393.95,1401.65,3258265,456.6936,117720,1350189,41.44
ADANIPORTS, EQ,6/11/24,1384.05,1391,1418.8,1384.05,1403.45,1402.32,4122878,578.1577,112681,1705908,41.38
ADANIPORTS, EQ,6/10/24,1378.85,1404,1415.35,1381.25,1384.05,1396.94,4843234,676.5709,187698,1515817,31.3
ADANIPORTS, EQ,6/7/24,1352.95,1357.7,1385,1355.05,1378.85,1374.17,5884018,808.5614,161288,1716667,29.18
ADANIPORTS, EQ,6/6/24,1354.6,1384,1404,1344.8,1352.95,1370.84,12153840,1666.0921,441222,3156093,25.97
ADANIPORTS, EQ,6/5/24,1248.95,1281,1368,1160.6,1354.6,1272.58,20879925,2657.1328,827827,5134073,24.59
ADANIPORTS, EQ,6/4/24,1583.95,1558,1558,1188,1248.95,1337.42,52109624,6969.2566,1184624,19371505,37.17
ADANIPORTS, EQ,6/3/24,1437.4,1549,1621.4,1535,1583.95,1578.73,23398347,3693.9704,430815,8468980,36.19
ADANIPORTS, EQ,5/31/24,1383.5,1391,1451,1391,1437.4,1428.68,8238969,1177.083,213346,2998987,36.4
ADANIPORTS, EQ,5/30/24,1410,1410,1413.65,1373.65,1383.5,1395.79,3477661,485.4071,133342,1460347,41.99
ADANIPORTS, EQ,5/29/24,1400.5,1406,1427.85,1382.9,1410,1407.34,3214475,452.3864,103675,1308338,40.7
ADANIPORTS, EQ,5/28/24,1431.65,1438,1438,1398,1400.5,1411.74,4070886,574.7016,122574,2186756,53.72
ADANIPORTS, EQ,5/27/24,1416.1,1445,1457.05,1423.6,1431.65,1439.25,5517078,794.0468,149010,2089436,37.87
ADANIPORTS, EQ,5/24/24,1443.35,1435,1444.95,1382.15,1416.1,1401.53,19100263,2676.9568,209082,10783788,56.46
ADANIPORTS, EQ,5/23/24,1378.2,1384,1448.8,1369.9,1443.35,1414.99,7821034,1106.6697,219904,2628657,33.61
ADANIPORTS, EQ,5/22/24,1385.5,1394.35,1394.35,1364.2,1378.2,1376.4,1878562,258.5655,86474,735578,39.16
ADANIPORTS, EQ,5/21/24,1340.2,1344,1398.8,1333,1385.5,1374.34,4200578,577.3016,150749,1640149,39.05
ADANIPORTS, EQ,5/17/24,1345.05,1330,1343.3,1321.15,1335.7,1334.8,1945123,259.6357,104349,705924,36.29
ADANIPORTS, EQ,5/16/24,1337.85,1352.2,1366.75,1310.5,1345.05,1340.27,4822618,646.363,183724,1484810,30.79
ADANIPORTS, EQ,5/15/24,1331.25,1337.85,1353.95,1333,1337.85,1341.63,2189768,293.7867,95993,787640,35.97
ADANIPORTS, EQ,5/14/24,1306.4,1306.4,1339.9,1285.25,1331.25,1322.05,2989543,395.2324,107922,793086,26.53
ADANIPORTS, EQ,5/13/24,1266.75,1267,1313,1261.65,1306.4,1285.75,2495810,320.8984,97610,780351,31.27
ADANIPORTS, EQ,5/10/24,1244.55,1250,1278.7,1245.75,1266.75,1266.82,2022402,256.2012,76352,797736,39.44
ADANIPORTS, EQ,5/9/24,1277.25,1279,1285.8,1240,1244.55,1260.16,2591646,326.589,123666,1053688,40.66
ADANIPORTS, EQ,5/8/24,1287.65,1293.35,1293.7,1269.05,1277.25,1282.56,1627418,208.7261,75182,587021,36.07
ADANIPORTS, EQ,5/7/24,1289.95,1291.1,1301.15,1265,1287.65,1283.34,3474340,445.8746,129119,1612734,46.42
ADANIPORTS, EQ,5/6/24,1320.3,1322.5,1322.5,1257,1289.95,1285.2,4000668,514.167,142077,1393351,34.83
ADANIPORTS, EQ,5/3/24,1338.8,1353,1354,1310.45,1320.3,1328.79,3528822,468.9072,111651,1534434,43.48
ADANIPORTS, EQ,5/2/24,1324.9,1333.95,1348.7,1306.55,1338.8,1334.94,7991511,1066.8161,224430,1939169,24.27
ADANIPORTS, EQ,4/30/24,1317.25,1323.55,1334.65,1316.25,1324.9,1326.63,2321071,307.9194,70013,1083077,46.66
ADANIPORTS, EQ,4/29/24,1324.6,1334.3,1335.75,1307,1317.25,1316.44,2191564,288.5069,88102,1176847,53.7
